Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
D12S1642	STS	AFMB012YB5	137	0.74	2033923	4.62	0.44	8.1	1904065	0.674370755798658	4.33344733198851	8.03770309494293
rs2470404	SNP	rs2470404	315	0.53	2049449	4.63	0.44	8.1	1919710	0.68173441481757	4.37899717900229	8.11629195415401
rs972657	SNP	rs972657	154	0.29	2086325	4.9	0.59	9.16	1956586	0.697934046141017	4.47426944591167	8.30332775791377
D12S100	STS	AFM220ZC7	514	0.72	2176561	4.9	0.59	9.16	2046821	0.74415527818945	4.74066633361185	8.7616539575511
D12S1689	STS	AFM282XE9	128	0.84	2335257	4.9	0.59	9.16	2205511	0.834945383291266	5.16605384065873	9.57056604073728
D12S1694	STS	AFM318ZH1	801	0.86	2386371	4.9	0.59	9.16	2256586	0.86887335471059	5.30696893292797	9.82770996848414
rs2238070	SNP	rs2238070	300	0.49	2456115	5.1	0.61	9.16	2326376	0.918534097570777	5.50103738333849	10.1756324229286
rs215993	SNP	rs215993	220	0.29	2716476	6.01	0.78	11.2	2586737	0.984992113327734	6.22175160858697	11.5207561199770
rs758561	SNP	rs758561	239	0.36	2726013	6.01	0.78	11.2	2596274	0.9866464400587	6.24611664686237	11.5685007263878
rs1420725	SNP	TSC0621972	209	0.38	2751583	6.2	0.92	11.2	2621844	0.990852020351295	6.31127038691937	11.6971254632494
D12S1615	STS	AFMA216XF1	563	0.63	2770379	6.2	0.92	11.2	2640633	0.992884962740783	6.35837049832885	11.7945062178771
rs950807	SNP	rs950807	198	0.43	3146048	7.66	0.92	14.43	3016309	1.12121508996799	7.35658820893209	13.7621582578790
D12S1626	STS	AFMA247ZD1	951	0.82	3295633	7.71	0.92	14.43	3165834	1.23550794229095	7.83292205821695	14.6394808994211
rs537938	SNP	rs537938	311	0.49	3394098	8.01	0.92	14.53	3264359	1.33997547481704	8.19625530923038	15.2836817288259
rs727864	SNP	rs727864	127	0.33	3416399	8.17	0.92	15.72	3286660	1.36732255859008	8.27958907023757	15.4272123367462
D12S1664	STS	AFM234WB6	83	0.71	3479066	8.17	0.92	15.72	3349219	1.43655623508007	8.51532463836422	15.8338158044942
rs990949	SNP	TSC0311768	222	0.41	3486582	8.17	0.92	15.72	3356843	1.44386543000862	8.54380189335867	15.8830097456356
rs887358	SNP	TSC0155650	284	0.5	3582335	9.09	1.32	16.78	3452596	1.55603653771763	8.89834480709632	16.5073481312267
rs979401	SNP	TSC0293864	210	0.29	3585495	9.09	1.32	16.78	3455756	1.56016257423077	8.91064034895189	16.5281582830191
D12S835	STS	UT5669	889	0.73	3587418	9.09	1.32	16.78	3457678	1.56267345024810	8.9181227309102	16.5408221823536
D12S1050	STS	GATA22H02	943	0.71	3668018	9.09	1.32	16.78	3538279	1.66966763092712	9.22973067891303	17.0733173756411
D12S1652	STS	AFMB070XG1	528	0.75	3712786	9.53	1.32	17.56	3583029	1.74665842622465	9.40403594866342	17.3689263324784
D12S1685	STS	AFMC007XH9	143	0.82	3991725	9.53	1.32	17.56	3861976	2.27698325651495	10.5422937617260	19.1821225519035
rs2041731	SNP	TSC1058568	217	0.38	4304800	11.78	2.84	20.81	4175061	3.01149238712712	11.912551399696	21.1647892903864
rs1544631	SNP	TSC0424473	280	0.44	4315651	11.78	2.84	20.81	4185912	3.02989211739636	11.9571071990563	21.2304104423557
rs1544633	SNP	TSC0424475	173	0.21	4317001	11.78	2.84	20.81	4187262	3.03218127377489	11.9626504972902	21.2385745336983
rs10505729	SNP	rs10505729	212	0.41	4416085	12.92	3.04	22.74	4286346	3.19419746708526	12.3426640315795	21.7794173884851
D12S1725	STS	AFMA084WF1	1044	0.82	4445565	12.92	3.04	22.74	4315799	3.24384498028642	12.4448914250847	21.9342966603420
rs720334	SNP	rs720334	159	0.48	4493794	12.92	3.62	22.74	4364055	3.33146642677055	12.6022601577670	22.1800888713218
D12S1624	STS	AFM182XH8	148	0.66	4710982	13.68	3.62	23.58	4581209	3.71102507956518	13.3310553045556	23.2334052656138
rs1548	SNP	WIAF-3512	20	0.07	4806553	13.68	3.62	23.58	4676814	3.84504722372582	13.6204833412655	23.6712533306296
rs1860345	SNP	TSC0849484	208	0.38	4910812	13.68	3.62	23.58	4781073	3.9758981568396	13.9054774625655	24.0869542218111
rs758533	SNP	TSC0105079	402	0.47	4918910	13.68	3.62	23.58	4789171	3.98540753778985	13.9246102277762	24.1111103525856
rs2239503	SNP	rs2239503	278	0.41	4921228	13.68	3.62	23.58	4791489	3.98812953643677	13.9300868577784	24.1180248884136
rs2239505	SNP	rs2239505	267	0.39	4921689	13.68	3.62	23.58	4791950	3.9886708830184	13.9311760408807	24.1194000398445
rs965186	SNP	TSC0271458	149	0.18	4924400	13.68	3.62	23.58	4794661	3.99185437669043	13.937581193571	24.1274868848099
D12S314	STS	AFM207XF8	839	0.81	4968352	13.68	3.97	23.58	4838576	4.04352349631371	14.0412513750913	24.2585135892182
rs2109423	SNP	rs2109423	238	0.51	5016352	14.37	3.97	24.7	4886613	4.10610266586502	14.1357282404638	24.3928397046178
D12S1594	STS	AFM154XD4	843	0.68	5144715	14.37	3.97	24.7	5014935	4.30703713901891	14.4194407955134	24.7435366515044
rs248881	SNP	rs248881	268	0.49	5210761	14.37	3.97	24.7	5081022	4.41760999281187	14.5712507479750	24.9500975376213
rs617022	SNP	rs617022	256	0.48	5303562	14.37	3.97	24.7	5173823	4.55964389547218	14.7908936700203	25.2373616413452
D12S93	STS	AFM205VE5	825	0.81	5330854	14.9	4.3	25.5	5201103	4.59870873744108	14.8546929765223	25.3202694842613
D12S328	STS	AFM248XC5	422	0.36	5351170	14.9	4.3	25.5	5221280	4.62606488218141	14.900438815838	25.3800547934352
rs1005221	SNP	rs1005221	150	0.4	5493117	14.9	4.3	25.5	5363378	4.85282716707625	15.1747797858997	25.7613863476812
D12S99	STS	AFM217XA7	666	0.83	5564600	14.9	4.3	25.5	5434814	4.96786893943635	15.3308420057817	25.957822366967
rs16839	SNP	WIAF-3049	70	0.36	5656164	15.52	5	25.52	5526425	5.12672359873547	15.5510129318800	26.23091148474
rs764220	SNP	rs764220	174	0.45	5711247	15.52	5	25.52	5581508	5.21780584775345	15.6786404049984	26.4040289477128
rs1558776	SNP	rs1558776	224	0.46	5713564	15.52	5	26.18	5583825	5.22159643275237	15.6839047709401	26.4113098723205
D12S1673	STS	AFMB329ZD9	688	0.65	5744709	15.52	5	26.18	5614752	5.26026307279893	15.7594554265270	26.5081752087617
rs1558507	SNP	rs1558507	194	0.4	5747822	15.52	5.08	26.18	5618083	5.26315445888397	15.7673861435074	26.5177774928849
rs417664	SNP	rs417664	226	0.54	5790595	15.99	5.46	26.18	5660856	5.30451922485626	15.8747035607807	26.6490919638254
D12S356	STS	AFM309ZF9	1014	0.78	5848710	15.99	5.46	26.67	5718970	5.37856501293976	16.0027434356681	26.8208927278961
D12S374	STS	GATA7F09	907	0.75	5966778	16.17	5.46	27.09	5837039	5.54605260214005	16.2688174089727	27.1735185816105
D12S825	STS	UT5640	22	0.75	6073358	16.58	5.46	27.55	5943594	5.71401855379456	16.5166183006237	27.4992457256101
rs917857	SNP	rs917857	275	0.51	6081824	16.6	5.46	27.55	5952085	5.72726998647618	16.5381028596921	27.5252456101362
rs917858	SNP	rs917858	153	0.4	6081938	16.6	5.46	27.55	5952199	5.72744418239351	16.5383905337953	27.5255979080352
rs917859	SNP	rs917859	140	0.35	6082113	16.6	5.46	27.55	5952374	5.72771158840695	16.5388321387783	27.5261387162135
rs216889	SNP	rs216889	279	0.48	6099453	16.6	5.46	27.55	5969714	5.75420770425367	16.5825888839554	27.5797250808524
rs216896	SNP	TSC0349467	279	0.48	6100796	16.6	5.46	27.55	5971057	5.75625985440258	16.5859778867682	27.5838753973294
rs216897	SNP	rs216897	340	0.5	6102607	16.6	5.46	27.55	5972868	5.75902712463317	16.5905478674784	27.5894719893917
rs216801	SNP	rs216801	256	0.45	6108513	16.6	5.46	27.55	5978774	5.76805169557842	16.6054514047919	27.6077234928264
rs216293	SNP	rs216293	280	0.51	6153659	16.6	5.46	27.55	6023920	5.83740244906946	16.7101294207484	27.7489529077355
MFD92A	STS	MFD92A	416	0.79	6234437	16.6	5.46	27.55	6104697	5.96277574104169	16.8921861876481	28.0077062468054
rs797773	SNP	rs797773	228	0.48	6307566	16.6	5.46	27.55	6177827	6.06899903643945	17.0946892190156	28.2460720753001
rs740839	SNP	rs740839	307	0.55	6338637	16.6	5.46	27.55	6208898	6.11711999212786	17.1647507403692	28.3523725794465
rs17887160	SNP	rs17887160	214	0.39	6877721	18.38	6.49	29.65	6747982	7.01745088142364	18.4584275327099	30.0139299060384
rs1882545	SNP	rs1882545	150	0.5	6885410	18.4	6.49	29.95	6755671	7.0327596937886	18.4760238287245	30.0347207724309
rs10774447	SNP	rs10774447	233	0.4	6894449	18.4	6.49	29.95	6764710	7.05075635850014	18.4967096031655	30.0591620055329
rs1075835	SNP	TSC0025944	230	0.34	6905417	18.4	6.49	29.95	6775678	7.07265408328316	18.5207533253774	30.0886130796245
D12S1623	STS	AFMA240ZF5	117	0.66	6921812	18.4	7.42	29.95	6791990	7.1053982626963	18.5564947106906	30.1325977647339
rs874627	SNP	TSC0205114	332	0.42	6934300	19.22	7.42	30.72	6804561	7.13033936135512	18.5837187680124	30.1661007075607
D12S1625	STS	AFMA247YC9	472	0.75	7105428	19.27	7.6	30.72	6975688	7.48635854913611	18.9640986707280	30.6194705427353
rs1349411	SNP	rs1349411	269	0.48	7392658	19.27	7.6	30.72	7283925	8.16942179234556	19.6592067418213	31.3797929848962
D12S808	STS	UT933	41	0.57	7670220	19.27	8.62	30.72	7561354	8.96338248833632	20.3610080124712	32.0600873984931
GATA151H05	STS	GATA151H05	97	0.67	7970307	20.39	8.62	32.07	7861506	9.93084385293746	21.1264819579671	32.7079766870226
rs933552	SNP	rs933552	178	0.44	8090703	20.39	8.62	32.41	7981970	10.3726982305001	21.4378842502288	32.9458750571761
rs887740	SNP	rs887740	217	0.45	8113444	21.66	10.71	32.41	8004711	10.4579960317686	21.4967498754274	32.9886456332986
D12S397	STS	GATA8A09	826	0.87	8157605	22.44	11.21	33.61	8048772	10.6288605071409	21.6273594794675	33.0721454774342
rs11609309	SNP	rs11609309	208	0.5	8171838	22.44	11.21	33.61	8063105	10.6843603007398	21.6707978982366	33.0990938325719
D12S1695	STS	AFM321WF1	1094	0.78	9155442	24.4	14.45	34.33	9046688	13.8914986202909	24.0549503900705	34.5811673370144
rs226386	SNP	rs226386	174	0.45	9262727	24.58	14.69	34.33	9153994	14.1849451066633	24.2645957899833	34.702124040753
rs226376	SNP	rs226376	205	0.47	9273711	24.58	14.69	34.33	9164978	14.2097375370842	24.2824358976727	34.7120912429625
D12S336	STS	D12S336	746	0.69	9494097	24.58	14.69	34.33	9385295	14.7841059580108	24.7055154678377	34.9244167658573
rs1560011	SNP	rs1560011	244	0.48	9822952	25.07	14.99	35.04	9714219	15.1614029331303	24.9889544252743	35.0679730553326
D12S2209	STS	D12S2209	147	0.92	9944828	25.07	15.29	35.04	9836095	15.3189423945373	25.0960170613057	35.1568277561376
D12S1674	STS	AFMB330XE1	517	0.48	10196065	25.07	15.29	35.04	10087237	15.6153872056327	25.3492234262586	35.3338081749549
rs7956208	SNP	rs7956208	120	0.19	10248046	25.07	15.29	35.04	10139313	15.6622367879073	25.3938304343459	35.369679678053
D12S1690	STS	AFM311VC1	913	0.66	10280727	25.14	15.29	35.06	10171988	15.6799438083611	25.4155811831059	35.3919016757951
D12S1696	STS	AFM324XB5	536	0.52	10311863	25.29	15.29	35.33	10203109	15.6859956798468	25.4321816892077	35.4106211258271
D12S77	STS	AFM026TB5	1533	0.88	10361567	25.29	15.29	35.33	10252833	15.6932431969279	25.4522035530113	35.4395063842986
rs1073305	SNP	rs1073305	216	0.43	10809949	25.62	15.76	35.33	10701216	15.7525738083558	25.5571285936589	35.6730187571395
rs1989218	SNP	rs1989218	123	0.45	10810061	25.74	15.94	35.33	10701328	15.7525920040669	25.5572121256090	35.6731439397508
rs1063193	SNP	rs1063193	258	0.49	10999780	25.98	16.34	35.33	10891047	15.8226334562264	25.7420282401494	35.9028285290212
rs1921332	SNP	rs1921332	85	0.24	11558858	25.98	16.34	35.33	11450125	16.7901260666075	26.5953574960564	36.6746248446581
rs918073	SNP	TSC0230916	234	0.28	11657289	25.98	16.34	35.64	11548556	17.0607722011505	26.8136885560907	36.8672734689403
rs1210181	SNP	TSC0851636	349	0.48	11667951	25.98	16.34	35.64	11559218	17.0889602270920	26.8419269686822	36.8903821155186
D12S827	STS	UT6136	534	0.79	11695104	26.58	16.34	36.98	11585988	17.1646702371359	26.9116029598276	36.9479511386775
D12S1697	STS	AFM333WB5	656	0.81	11794295	26.98	17.03	36.98	11685469	17.4610567550840	27.1638058536329	37.1531182672494
rs916041	SNP	TSC0200823	270	0.5	11812330	27.29	17.5	36.98	11703597	17.5171650463325	27.2098341442676	37.1919596095813
rs2724610	SNP	rs2724610	368	0.52	11846366	27.29	17.5	36.98	11737633	17.6291002545918	27.2929713654708	37.2666295289551
rs2416883	SNP	rs2416883	303	0.48	11876394	27.29	17.5	36.98	11767661	17.7397026137959	27.3694831419037	37.3340792412528
D12S89	STS	AFM164TA5	886	0.79	11902021	27.29	17.5	36.98	11793256	17.8438781934374	27.4373941842861	37.3929419589420
rs1547392	SNP	rs1547392	152	0.33	11910016	27.29	17.5	36.98	11801283	17.8763784376812	27.4585807759217	37.411305693594
rs732868	SNP	rs732868	247	0.52	11967710	27.29	17.5	36.98	11858977	18.1404386923195	27.6491500460530	37.5571993788018
rs1894307	SNP	TSC0922667	145	0.28	12005720	27.29	17.5	36.98	11896987	18.2848935270732	27.7864988018179	37.6571728253418
rs1573612	SNP	TSC0470576	434	0.48	12047429	28.09	18.09	38.05	11938696	18.4401107518017	27.9332809050154	37.7677300147547
rs2097228	SNP	TSC1322553	344	0.38	12048976	28.09	18.09	38.05	11940243	18.4469216154165	27.9380327089137	37.7718304645257
rs958812	SNP	rs958812	152	0.33	12049662	28.09	18.09	38.05	11940929	18.4499418173814	27.940139843674	37.7736487635191
D12S98	STS	AFM211WB6	483	0.64	12099480	28.51	18.65	38.39	11990693	18.6697319051575	28.0965979862069	37.9072274147222
rs728189	SNP	rs728189	192	0.44	12161541	28.51	18.65	38.39	12052808	18.9492249406665	28.3318111241657	38.091594292167
rs1894984	SNP	rs1894984	203	0.49	12443173	29.62	20.45	38.75	12334440	20.1823107542456	29.4593983194907	38.954236847892
D12S391	STS	GATA11H08	1449	0.91	12449930	29.62	20.45	38.75	12341197	20.2199165349911	29.4856541303198	38.9741563672526
D12S358	STS	AFM320XB5	147	0.79	12639357	29.62	20.45	38.75	12530589	21.1865004731624	30.2305247011685	39.5074384015993
rs4763884	SNP	rs4763884	172	0.29	12985394	32.24	23.83	39.35	12876661	22.8168060918310	31.4884938858368	40.4023394090796
rs1548837	SNP	TSC0431222	199	0.39	13054317	32.24	23.83	40.86	12945584	23.1049663648745	31.7260605445685	40.5697919858064
rs1640875	SNP	rs1640875	252	0.51	13069524	32.24	23.83	40.86	12960791	23.1827399893337	31.7876088600722	40.6114471551913
D12S1581	STS	AFM147YB8	686	0.56	13084357	32.24	23.83	40.86	12975413	23.2586008541725	31.8476434601818	40.6520778599646
rs1941	SNP	WIAF-3906	39	0.13	13128263	32.24	23.83	40.86	13019530	23.5039294763795	32.0166406939371	40.7664645513963
D12S1580	STS	AFMB320VA9	811	0.77	13348000	32.84	24.96	40.86	13239085	24.3423422384493	32.6516225392874	41.208917147522
D12S269	STS	MFD259	124	0.85	13606455	33.17	24.96	41.16	13497721	25.0648669880737	33.2120765548857	41.6118184844963
D12S320	STS	AFM073WH7	729	0.85	13622059	33.17	24.96	41.29	13513309	25.0981505665396	33.238218456137	41.6344824998965
rs890	SNP	WIAF-4548	144	0.58	13715308	33.17	24.96	41.29	13606575	25.296935889829	33.3955637424148	41.7667917950136
D12S364	STS	AFM345WE1	529	0.88	13833325	33.17	24.96	41.29	13724569	25.4821896075184	33.5514187466893	41.9153822548557
rs4764031	SNP	rs4764031	277	0.45	13889573	33.28	25.01	41.31	13780840	25.5770597526940	33.6427425834347	41.9877749624968
rs2284416	SNP	rs2284416	333	0.49	13919214	33.28	25.01	41.31	13810481	25.6250562586543	33.6889831564087	42.0250009683793
rs2268125	SNP	rs2268125	194	0.35	13940083	33.28	25.01	42	13831350	25.6599041224205	33.7195071179708	42.0511153929997
rs2284418	SNP	rs2284418	202	0.27	13943628	33.28	25.01	42	13834895	25.6658237006011	33.7246921984125	42.0555514289994
rs1895056	SNP	rs1895056	213	0.44	14138035	33.73	25.41	42	14029302	25.9277973155981	33.9819669215968	42.2730633500846
D12S308	STS	AFM198YF6	624	0.59	14273463	33.73	25.41	42	14164651	26.1099750566157	34.0969705096584	42.3917523163658
rs1861785	SNP	rs1861785	276	0.5	14472563	33.73	25.62	42	14363830	26.3484408951009	34.2505503773404	42.4762652359725
D12S2210	STS	D12S2210	323	0.46	14875458	34.69	26.46	42.54	14766680	26.9324755427655	34.6286636962250	42.6463468283122
D12S70	STS	D12S70	37	0.73	14886815	34.69	26.81	42.54	14778082	26.9497842405159	34.6423306572462	42.6547385000302
D12S62	STS	MFD129	71	0.87	15328211	35.34	28.03	42.83	15219369	27.7165711541662	35.2281862462946	43.0626077567765
rs993123	SNP	rs993123	295	0.53	15577635	35.34	28.03	42.83	15468902	28.2074037378716	35.6778996397959	43.4639911968399
rs10846180	SNP	rs10846180	313	0.5	15612840	35.34	28.03	42.83	15504107	28.2763580834642	35.7554796846593	43.5323535765396
D12S1303	STS	GGAT12A03	656	0.54	15633624	35.34	28.03	42.83	15524891	28.3235927151646	35.797578821392	43.5732566084502
rs2075244	SNP	rs2075244	241	0.38	15661182	35.34	28.03	42.83	15552449	28.3847030776400	35.8527768589006	43.6271956687018
rs888163	SNP	rs888163	286	0.41	15661441	35.34	28.03	42.83	15552708	28.3851577494096	35.8532466179874	43.6276793508892
rs10846191	SNP	rs10846191	332	0.55	15685076	35.34	28.03	42.83	15576343	28.4266487427479	35.8961144018309	43.6718176848559
rs2948	SNP	WIAF-879	23	0.07	16187632	36.93	28.84	43.87	16078899	29.3033029294098	36.7858357737726	44.5855644305052
rs1671497	SNP	rs1671497	207	0.44	16323539	36.93	28.84	44.91	16214806	29.5233704721333	37.0094590378311	44.8327706192554
D12S1728	STS	AFMA099WG1	572	0.57	16336223	36.93	28.84	44.91	16227479	29.5439878417608	37.0295710923024	44.8552541203284
rs1527003	SNP	TSC0795922	491	0.51	16347841	37.19	29.81	44.91	16239108	29.5628724680879	37.0479928716187	44.8758480430236
rs1861577	SNP	rs1861577	255	0.43	16563973	37.41	29.81	45.05	16455240	29.8249934279264	37.3910925934353	45.2691208864257
rs993694	SNP	rs993694	244	0.49	16600984	37.41	29.81	45.05	16492251	29.8641940327838	37.4389332967227	45.3268114734377
rs721602	SNP	TSC0049298	304	0.47	16640232	37.41	29.81	45.05	16531499	29.9083679978484	37.5037233224365	45.3810369730213
rs992690	SNP	TSC0314577	138	0.3	16650161	37.41	29.81	45.24	16541428	29.9195431736313	37.5201139707578	45.3947549964968
rs726206	SNP	rs726206	208	0.45	16650668	37.47	29.81	45.3	16541935	29.9201138065371	37.5209509189599	45.3954554736749
rs2193186	SNP	TSC1244912	325	0.45	16695883	37.47	29.81	45.3	16587150	29.9658846674231	37.5748053174218	45.4627194939056
D12S1715	STS	AFMA065XE5	813	0.66	16696983	37.47	29.81	45.3	16588135	29.9669963248376	37.5761079228642	45.4643576544844
D12S1630	STS	AFM189YH4	281	0.53	16884209	37.91	29.81	45.76	16775403	30.1589305445981	37.8000561330446	45.7189505313183
rs1488080	SNP	rs1488080	242	0.41	16947009	37.91	29.81	45.76	16838276	30.2238133758755	37.8858694160026	45.8126400740418
rs764073	SNP	rs764073	259	0.48	16959144	37.91	30.12	45.76	16850411	30.2354876963766	37.9033828794479	45.8282921488765
D12S373	STS	GATA6C01	953	0.68	17014998	37.95	30.29	45.76	16906265	30.2892086322596	37.9786376863029	45.8980519536879
rs842463	SNP	rs842463	144	0.32	17095055	37.95	30.29	45.76	16986322	30.3654636678385	38.0584717217761	45.9860064506603
rs951378	SNP	rs951378	187	0.52	17339078	37.95	30.29	45.76	17230345	30.5870467172684	38.3191982911132	46.2693212170218
rs1807821	SNP	rs1807821	102	0.21	17522852	38.09	30.29	45.76	17414119	30.7356708254587	38.4607719995995	46.4074100348228
rs951228	SNP	rs951228	155	0.43	17522938	38.09	30.29	45.76	17414205	30.7357413625439	38.4608314664283	46.4074489416044
rs1163969	SNP	rs1163969	179	0.45	17534401	38.09	30.29	45.76	17425668	30.7441337957694	38.4685003925762	46.4123065581421
D12S363	STS	AFM337ZG5	450	0.65	17655686	38.09	30.29	45.76	17546895	30.8178986112204	38.5358029052145	46.4466395213173
D12S1595	STS	AFM026WH7	124	0.69	18101236	38.09	30.29	45.76	17992461	30.9835772641304	38.6478347930258	46.4924241067409
D12S301	STS	UT2022	77	0.65	18248271	38.88	30.87	46.41	18139482	31.0577523744226	38.6999523242222	46.5146547855054
rs1447410	SNP	rs1447410	222	0.45	18642537	38.89	31.23	46.41	18533804	31.4149277494868	38.9208058384746	46.6163712854510
D12S802	STS	UT640	76	0.67	18803149	38.92	31.23	46.41	18694373	31.6310491796263	39.0477630375339	46.6881099809878
D12S310	STS	AFM205XG3	578	0.55	18973541	39.12	31.96	46.41	18864801	31.9163255733764	39.2360133038807	46.7862284256085
rs966162	SNP	rs966162	44	0.1	19026456	39.12	31.96	46.41	18917723	32.0116167936235	39.301891887297	46.8196287357289
D12S1027	STS	GATA31F05	93	0.72	19073451	39.12	31.96	46.41	18964718	32.0969765365198	39.3559720830135	46.849877928501
rs969235	SNP	rs969235	110	0.19	19315317	39.45	32.28	46.49	19206584	32.6451554420253	39.6985878605032	47.0284434468054
rs751082	SNP	rs751082	177	0.34	19531997	39.45	32.28	46.73	19423264	33.2607552541238	40.0761335627281	47.2229266068359
D12S1669	STS	AFMB320XE9	971	0.81	19538608	39.45	32.28	46.73	19429660	33.2732659860012	40.0867772218432	47.2288117666528
rs14132	SNP	rs14132	228	0.5	19674181	39.45	32.28	46.77	19565448	33.6008274382583	40.3079231198549	47.3421007415134
rs1388681	SNP	rs1388681	256	0.41	19988263	40.84	34.54	47.28	19879530	34.574790532181	40.8893320123252	47.6278898725453
rs951061	SNP	rs951061	225	0.38	19988342	40.84	34.54	47.28	19879609	34.5750430703783	40.889476395357	47.6279641627983
rs951062	SNP	rs951062	190	0.41	19988377	40.84	34.54	47.28	19879644	34.5751549543897	40.8895403625229	47.6279970762016
rs1527260	SNP	rs1527260	220	0.49	20080532	41.08	35.03	47.28	19971799	34.8521262326568	41.0568662727264	47.7145096491158
D12S1650	STS	AFMB057XG5	915	0.72	20270714	41.08	35.03	47.28	20161970	35.4004741820188	41.4137160342027	47.9093898082106
rs1427979	SNP	rs1427979	259	0.48	20341458	41.08	35.03	47.28	20232725	35.6078930871525	41.553280553296	47.9829062585107
rs1030460	SNP	rs1030460	180	0.38	20358213	41.34	35.03	48.09	20249480	35.6548357021212	41.5854923348313	48.0005321035192
rs11045190	SNP	rs11045190	293	0.49	20514030	42.12	36.15	48.09	20405297	36.095135844588	41.8743224272231	48.170892695818
rs10841498	SNP	rs10841498	278	0.47	20526654	42.12	36.15	48.09	20417921	36.1306124848519	41.8996648541325	48.186095470191
rs10743369	SNP	rs10743369	261	0.43	20531157	42.12	36.15	48.09	20422424	36.1432670563909	41.9087045363547	48.191518322932
D12S1682	STS	AFMB361ZH5	649	0.74	20679747	42.12	36.15	48.09	20570896	36.5591263781898	42.1902978055111	48.3719722764788
rs952658	SNP	rs952658	132	0.34	20865301	42.12	38.51	48.09	20756568	36.9281310881436	42.5107969348188	48.6284086894650
rs1995409	SNP	rs1995409	220	0.49	21171864	43.22	38.51	48.78	21063131	37.6143939986999	43.040622779941	49.0438307029423
D12S1654	STS	AFMB291WD5	386	0.63	21569156	43.22	38.69	48.78	21460313	38.4269474667261	43.7211361107756	49.5875573165839
rs1366	SNP	WIAF-3296	123	0.54	21669027	43.94	38.72	48.87	21560294	38.5887221963951	43.8756860504212	49.7174311361908
D12S1066	STS	GATA65A04	672	0.64	21739291	43.94	38.72	49.27	21630484	38.7067369502083	43.9709649494138	49.7996162915568
rs1478292	SNP	TSC0701151	17	0.04	21754189	43.94	38.72	49.27	21645456	38.7275559658785	43.9954294438302	49.8157158513577
rs7953579	SNP	rs7953579	229	0.39	21807687	44.4	38.72	49.27	21698954	38.8029557901459	44.0800413964315	49.8693430848944
GATA91H01	STS	GATA91H01	140	0.73	21983852	44.46	38.72	50.27	21875055	39.0611729760836	44.3142162278856	50.0390956215196
rs2009625	SNP	rs2009625	132	0.28	22325245	44.46	38.72	50.27	22216512	39.6251323775428	44.7752816470871	50.3501202538391
