Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
rs11659820	SNP	rs11659820	254	0.39	3164385	9.41	1.46	17.08	3154385	2.59788067810308	9.6000713676679	17.3965173646457
rs727929	SNP	rs727929	160	0.32	3347813	9.41	1.46	17.08	3337813	3.3360984956126	10.3030680384554	18.1342280602066
D18S63	STS	AFM205TD6	993	0.77	3438521	10.53	3.17	17.76	3428519	3.76036541808287	10.6800580441651	18.4475765567676
D18S459	STS	AFM238YD8	890	0.73	3535019	10.76	3.17	18.25	3525018	4.18324428129351	11.055543646892	18.7605241518988
rs12970501	SNP	rs12970501	194	0.34	3538771	10.79	3.17	18.3	3528771	4.19906935629146	11.0696122141590	18.7728315970941
rs2240899	SNP	rs2240899	301	0.47	3595011	11.25	4.07	18.3	3585011	4.43965795192256	11.2881434597015	18.9588420194890
rs556955	SNP	rs556955	177	0.31	3604390	11.25	4.07	18.3	3594390	4.48080187164327	11.3243023321573	18.9898555434924
D18S54	STS	AFM080XD7	143	0.77	3659288	11.87	4.07	19.27	3649284	4.72958463943928	11.5328292072361	19.17034414037
rs1111431	SNP	TSC0256704	330	0.36	3666741	11.87	4.07	19.27	3656741	4.76416137452649	11.5622758824215	19.1943852739232
rs1380775	SNP	rs1380775	133	0.29	3667903	11.87	4.07	19.27	3657903	4.7695522461448	11.5668669244939	19.1981335359907
D18S1138	STS	AFMB360YH1	157	0.62	3672057	11.87	4.07	19.27	3662021	4.78882391628465	11.5832793072552	19.2115330890271
rs168206	SNP	TSC0254948	418	0.49	3693772	11.87	4.07	19.27	3683772	4.88956640956502	11.6690748998557	19.2815791396253
rs918174	SNP	TSC0231046	313	0.38	3736629	11.87	4.48	19.27	3726629	5.08690140605247	11.8287509795787	19.4215375561446
rs8096244	SNP	rs8096244	216	0.34	3786584	11.87	4.48	19.27	3776584	5.3204718776856	12.0266966628459	19.5810827306462
rs3760605	SNP	rs3760605	115	0.21	3870771	12.51	5.39	19.27	3860771	5.73133619398737	12.3584122568920	19.8333830591467
D18S1154	STS	AFMA056YE1	1028	0.84	3892030	12.51	5.64	19.27	3882011	5.83469958505061	12.4404292449682	19.8934494228086
D18S52	STS	AFM020TF12	1050	0.75	4257912	13.73	7.24	20.06	4247911	7.6303537151746	13.8500638562991	20.9126111692680
rs950959	SNP	rs950959	113	0.28	4336748	13.73	7.24	20.06	4326748	7.914768321121	14.1055260412486	21.1226638316509
rs556831	SNP	rs556831	41	0.08	4389879	14.31	7.24	20.57	4379879	8.07701073021134	14.2692818999092	21.2621147413163
rs1595361	SNP	rs1595361	201	0.52	4579102	14.62	7.24	22.21	4569102	8.53801728653794	14.8066616522052	21.8910019902304
rs1437622	SNP	TSC0654383	312	0.49	4608852	15.22	8.27	22.21	4598852	8.61566862215666	14.8959421905944	22.0030675435005
D18S1132	STS	AFMB329WD5	840	0.73	4619789	15.22	8.27	22.22	4609673	8.64421560224614	14.9287644174301	22.0442662311010
rs1587955	SNP	rs1587955	71	0.26	5121110	15.22	8.27	22.22	5111110	9.6042943864366	16.8183824429468	24.8800804023779
rs2007842	SNP	TSC0088976	311	0.56	5181359	16.68	8.48	24.43	5171359	9.75765148561674	17.0492405060930	25.1761108030150
rs1154999	SNP	TSC0322251	345	0.54	5193260	16.68	8.48	24.43	5183260	9.7846213574462	17.0945321491549	25.2333641508773
rs727615	SNP	rs727615	76	0.21	5233445	17.3	9.04	25.03	5223445	9.88302739146825	17.2471335731840	25.4057678146806
D18S976	STS	GATA88A12	1070	0.84	5248944	17.3	9.6	25.03	5238944	9.92638865952615	17.3054714500661	25.4708030146376
rs1539935	SNP	TSC0416911	214	0.56	5250346	17.3	9.6	25.03	5240346	9.9313065036628	17.3106529632022	25.4764172411941
rs2789	SNP	WIAF-620	34	0.17	5289887	17.3	9.6	26.12	5279887	10.0700058438964	17.4567886343252	25.6347568505164
D18S1376	STS	D18S1376	694	0.57	5337457	18.18	9.87	26.31	5327380	10.2479976558468	17.6352976278486	25.8248123867882
GATA51H07	STS	GATA51H07	67	0.72	5337457	18.18	9.87	26.31	5327457	10.2479976558468	17.6352976278486	25.8248123867882
rs948309	SNP	TSC0373450	184	0.37	5530444	18.71	9.87	26.91	5520444	10.9754474851073	18.3297827935490	26.4795081387791
D18S344	STS	UT408	443	0.49	5590429	18.88	9.93	26.91	5580279	11.2143475520442	18.5471982654147	26.6762829513707
rs1539812	SNP	TSC0416724	304	0.5	5596091	19.13	11.12	27.11	5586091	11.2369935879572	18.5682865198878	26.696084881873
rs948311	SNP	TSC0373453	195	0.37	5616229	19.13	11.12	27.11	5606229	11.3179174147173	18.6440862386415	26.7654903431066
D18S391	STS	UT1302	700	0.61	5781224	19.18	11.12	27.11	5771021	12.008961775576	19.2569254251289	27.2738322890070
D18S62	STS	AFM197XH12	975	0.67	5826520	19.18	11.12	27.11	5816440	12.2130346638973	19.4220486934898	27.4058536702624
D18S452	STS	AFM206XF4	786	0.83	5829473	19.18	11.12	27.11	5819472	12.2268799985554	19.4329956096742	27.4147143494748
rs1073950	SNP	rs1073950	138	0.26	5907965	19.18	11.12	27.11	5897965	12.5790465857017	19.7255487952399	27.6555862998426
rs1940604	SNP	rs1940604	77	0.15	5913606	19.2	12.13	27.11	5903606	12.6029879611025	19.7465124178542	27.6731659107329
rs724676	SNP	rs724676	118	0.48	5926216	19.89	12.49	27.11	5916216	12.6541256648925	19.7928740299700	27.7125468735659
D18S78	STS	MFD80	487	0.47	5941014	19.89	12.49	27.11	5931013	12.7141364294194	19.8472799884228	27.7587609487446
D18S458	STS	AFM238XC11	89	0.47	5941028	19.89	12.49	27.11	5931027	12.7141932040310	19.8473314604743	27.7588046706701
rs564021	SNP	TSC0204632	272	0.38	5942643	19.89	12.49	27.11	5932643	12.7207425610192	19.8532691292742	27.7638483070678
rs1539804	SNP	rs1539804	244	0.46	5959258	19.89	12.49	27.11	5949258	12.7881218590739	19.9143554246988	27.8157368635682
D18S471	STS	AFM283XG9	814	0.61	5981902	19.89	12.49	27.11	5971849	12.895968796911	20.0020961634032	27.8868690841107
rs948225	SNP	TSC0373274	137	0.24	6026665	19.92	12.55	27.11	6016665	13.1109467039630	20.1749169106747	28.0264217284269
D18S967	STS	GATA116D12	673	0.55	6595300	22.12	14.69	29.49	6585262	15.4769732068629	22.4973401612980	30.3218551732229
rs1941509	SNP	rs1941509	91	0.22	6626372	22.23	14.77	29.6	6616372	15.6071520976062	22.6711256296139	30.5211318230775
rs1241983	SNP	rs1241983	225	0.48	6875693	24.63	16.75	32.28	6865693	16.8884942693508	23.9184598023769	31.8190553515616
rs526171	SNP	rs526171	216	0.5	6880413	24.63	16.75	32.28	6870413	16.9161526070828	23.9430274438095	31.8444712092847
rs475598	SNP	rs475598	144	0.38	7027438	24.63	16.75	32.28	7017438	17.6759501862696	24.717580654099	32.7111292553674
rs1831779	SNP	rs1831779	123	0.27	7027977	24.63	16.75	32.28	7017977	17.6790311892631	24.7204828967406	32.7143369614296
rs7234998	SNP	rs7234998	258	0.49	7068724	24.63	16.75	32.83	7058724	17.9148747391862	24.9465265620264	32.9720241309548
rs2045782	SNP	rs2045782	197	0.57	7094665	25.21	16.75	34.39	7084665	18.0650276678105	25.0925809325065	33.1408046177969
rs2007808	SNP	rs2007808	89	0.27	7221729	25.87	16.75	34.39	7211729	18.7105653372905	25.7855374450748	33.9473319423644
rs749787	SNP	TSC0132521	57	0.1	7427786	27.11	19.94	34.39	7417786	19.6239709966684	26.8753903206935	35.2696934735614
D18S1163	STS	AFMA101XF9	676	0.54	7472347	27.11	19.94	34.39	7462300	19.7422159010789	27.0704547303212	35.5157550182705
rs560098	SNP	rs560098	264	0.45	7475949	27.11	19.94	34.39	7465949	19.7518776220516	27.0860469718810	35.5349304202073
rs734690	SNP	TSC0026570	75	0.09	7477548	27.11	19.94	34.39	7467548	19.7561666536549	27.0929686804469	35.5434427654869
rs1509341	SNP	TSC0761906	33	0.04	7530543	27.11	19.94	34.39	7520543	19.9114493776309	27.3232871035766	35.8249854363992
rs9955885	SNP	rs9955885	144	0.24	7661058	27.11	19.94	34.39	7651058	20.3197737360815	27.8945360737774	36.5068598850034
rs1374108	SNP	rs1374108	63	0.14	7669072	27.11	19.94	38.45	7659072	20.3442415464438	27.9298081916301	36.548125626993
rs629562	SNP	rs629562	245	0.47	7751789	29.58	19.94	38.45	7741789	20.6090891631159	28.2944754031902	36.9729254235334
rs364418	SNP	rs364418	257	0.48	7813239	29.58	19.94	38.45	7803239	20.8101017791739	28.5660613687826	37.2879926412314
rs331415	SNP	rs331415	206	0.5	7818887	29.58	19.94	38.45	7808887	20.8269147093659	28.5916013365774	37.3178117401926
rs4798613	SNP	rs4798613	327	0.49	8172328	29.58	19.94	38.45	8162328	21.8143768391989	30.1817411465967	39.1738002932796
rs2192194	SNP	rs2192194	268	0.42	8173366	29.58	19.94	38.45	8163366	21.8171468075047	30.1860971019205	39.1787920903031
rs1106700	SNP	rs1106700	327	0.44	8189601	29.58	19.94	38.45	8179601	21.8604709264311	30.2542270967968	39.2568670659074
rs965639	SNP	rs965639	184	0.4	8362147	29.58	19.94	38.45	8352147	22.3089930945125	30.9745237186422	40.0686848299576
rs635269	SNP	rs635269	264	0.48	8408431	30.37	21.89	38.55	8398431	22.4201297184807	31.1561577872228	40.2758325087806
rs727368	SNP	rs727368	189	0.38	8523943	32.04	22.12	40.81	8513943	22.7483142372316	31.6057370363577	40.7335824778697
rs1470248	SNP	rs1470248	196	0.41	8524027	32.04	22.12	40.81	8514027	22.7485973247025	31.6060634612553	40.7338964617345
D18S21	STS	PHHH163	239	0.49	8562482	32.06	23.01	40.81	8552481	22.8590465919797	31.7500658084939	40.8695468000394
rs1442685	SNP	TSC0663428	266	0.36	8605665	32.06	23.03	40.81	8595665	22.9911954340978	31.9093048066207	41.0167480263617
rs321663	SNP	TSC1124670	168	0.23	8636000	32.06	23.03	40.81	8626000	23.0928481130208	32.0204131069873	41.1172601680796
rs9949325	SNP	rs9949325	245	0.49	8641331	32.54	23.03	41.35	8631331	23.1134077536763	32.0398114040879	41.1329510849946
rs11663196	SNP	rs11663196	265	0.5	8643907	32.54	23.03	41.35	8633907	23.1233424065236	32.0491848824843	41.1405331150027
rs422303	SNP	TSC1298087	393	0.52	8658333	32.54	23.03	41.35	8648333	23.1789780051162	32.101677817013	41.182993660382
rs1942150	SNP	rs1942150	67	0.14	9538533	33.79	23.03	42.11	9528533	26.5124039629698	34.4432070512431	42.6408809692003
rs420905	SNP	rs420905	189	0.44	9539802	35.13	27.4	42.32	9529802	26.522870161891	34.4477617426018	42.6413442000436
rs1378528	SNP	rs1378528	234	0.44	9709481	35.13	27.4	42.32	9699481	27.9180578255454	35.1606142152489	42.7904467984543
rs9951171	SNP	rs9951171	281	0.43	9749879	35.13	27.4	42.32	9739879	28.1851679528336	35.3228578709328	42.8455675671199
rs9965737	SNP	rs9965737	284	0.5	9759103	35.13	27.4	42.66	9749103	28.2457863545818	35.3598591436652	42.8582637702079
rs4798851	SNP	rs4798851	296	0.46	9773437	35.13	27.4	42.66	9763437	28.3397539274274	35.4167182461942	42.8740801063193
rs3070	SNP	WIAF-1002	64	0.46	9958522	36.18	29.2	42.76	9948522	29.8672343575055	36.2707880862910	43.0740845067953
rs3069	SNP	WIAF-1001	152	0.57	9959493	36.18	29.2	42.76	9949493	29.8758162574473	36.2755172907938	43.0752719678717
D18S464	STS	AFM259VH9	651	0.52	9961411	36.18	29.2	42.76	9951410	29.8927679403395	36.2848588090599	43.0776175398022
rs29062	SNP	TSC0373157	282	0.49	9965338	36.18	29.2	42.76	9955338	29.9274755830495	36.3039850563127	43.0824199699227
rs1941059	SNP	rs1941059	185	0.45	10095556	36.24	30.96	42.76	10085556	30.988187054873	36.8968919690862	43.2464471643049
rs627953	SNP	TSC0851039	233	0.4	10121949	37.08	31	42.76	10111949	31.1791986771672	37.0113375999173	43.284331884929
D18S1153	STS	AFMA054YG9	139	0.82	10133234	37.08	31	42.76	10123107	31.2534125548622	37.0577736972556	43.304197179863
rs1893211	SNP	TSC0919862	327	0.52	10148722	37.08	31	42.76	10138722	31.3543666216928	37.1212030197328	43.3319036749324
rs1990560	SNP	TSC0851037	335	0.55	10165289	37.08	31	42.76	10155289	31.462353839228	37.189051262597	43.3615403939287
D18S1150	STS	AFMA053WD1	737	0.7	10246628	37.42	31	43.38	10236590	31.9914662607596	37.5122046794546	43.5049123191760
rs206581	SNP	rs206581	116	0.3	10370596	38.82	32.98	43.38	10360596	32.6899997240089	37.994708714091	43.7583974171844
rs206580	SNP	rs206580	162	0.4	10370771	38.82	32.98	43.38	10360771	32.6909397895505	37.9953747930409	43.7587897245399
rs2557	SNP	WIAF-222	67	0.26	10488615	38.82	32.98	43.38	10478615	33.2120168304028	38.4296132972747	44.0357128499679
D18S378	STS	UT485	66	0.68	10513893	38.82	32.98	43.38	10503837	33.3072891154735	38.5178728345584	44.0981768034451
rs1013785	SNP	TSC0095077	202	0.4	10707434	38.88	32.98	44.5	10697434	33.7747781436731	39.0743459056694	44.6992747416681
rs1918674	SNP	TSC0972426	269	0.33	10729880	38.88	32.98	44.5	10719880	33.8218860979651	39.1298384870441	44.7866476557291
rs8098584	SNP	rs8098584	199	0.29	10736934	38.88	32.98	44.5	10726934	33.8366904956118	39.1472778824382	44.8141059349675
D18S1158	STS	AFM023TC1	100	0.7	10742757	38.88	32.98	44.5	10732701	33.8522088678168	39.1630726923771	44.8369232837799
rs1941547	SNP	TSC1012013	418	0.47	10748052	38.88	32.98	44.5	10738052	33.8681742016944	39.178221801619	44.8577564838692
rs1941545	SNP	rs1941545	225	0.4	10751624	38.88	32.98	44.5	10741624	33.8789443948221	39.1884413706864	44.8718105331079
rs1343886	SNP	rs1343886	164	0.32	10761475	39.15	32.98	44.97	10751475	33.9086468507292	39.2166252942259	44.9105693346338
rs6505599	SNP	rs6505599	122	0.28	10806867	39.15	32.98	44.97	10796867	34.0442569661009	39.3495172239252	45.0858685910994
rs906283	SNP	rs906283	299	0.47	10928707	39.15	32.98	45.08	10918707	34.3404229852553	39.6760721881291	45.5289721543913
rs1395610	SNP	rs1395610	243	0.53	10950758	39.15	32.98	45.08	10940758	34.3879127192673	39.7280331567972	45.6110313828537
rs264234	SNP	rs264234	271	0.57	10974448	39.15	32.98	45.08	10964448	34.4535857688857	39.7938746943381	45.6948533154748
rs17106	SNP	WIAF-2824	70	0.26	11074577	40.47	35.24	45.15	11064577	34.7395129662587	40.0872855096719	46.0401442603335
rs16755	SNP	WIAF-2971	76	0.3	11118427	41.28	35.24	46.96	11108427	34.8645436256907	40.2173358762001	46.1866915720116
rs459329	SNP	rs459329	103	0.26	11315010	41.28	35.24	46.96	11305010	35.3349959703734	40.7473895279684	46.7998993613563
D18S53	STS	D18S53	1278	0.81	11492737	41.28	35.24	46.96	11482729	35.8321837573491	41.2415410747964	47.273746937862
rs751717	SNP	TSC0137685	198	0.3	11496306	41.28	35.24	46.96	11486306	35.8436657222023	41.2516183980348	47.2811465273449
rs734575	SNP	TSC0026283	306	0.37	11502509	41.28	35.24	46.96	11492509	35.8636216280539	41.2691330060617	47.294007175583
rs753639	SNP	TSC0142898	250	0.48	11532987	41.28	35.24	46.96	11522987	35.9602898642245	41.3530368932406	47.3556109176739
rs1471408	SNP	rs1471408	243	0.45	11541256	41.28	35.24	46.96	11531256	35.9864045819109	41.3756260336354	47.3721958283189
D18S1116	STS	AFMB022WE9	589	0.72	11557008	41.28	35.24	46.96	11546891	36.0361517137282	41.4186571304426	47.4037891905731
rs477642	SNP	rs477642	201	0.43	11564311	41.28	35.24	46.96	11554311	36.059171643126	41.438449621867	47.4179657115853
rs472174	SNP	rs472174	107	0.27	11564905	41.28	35.24	46.96	11554905	36.0610399414065	41.4400449205038	47.4190753371163
rs1824724	SNP	rs1824724	220	0.45	11611377	41.28	35.24	46.96	11601377	36.207207546951	41.5648542104801	47.505887656434
rs4496228	SNP	rs4496228	148	0.23	11678946	41.28	35.24	46.96	11668946	36.4123927575621	41.7392668329603	47.6226194576786
D18S482	STS	AFM323ZE9	458	0.5	11846214	41.28	35.24	47.38	11836212	36.9085604990180	42.1414818367036	47.8615453387338
rs1986750	SNP	rs1986750	181	0.4	12095950	43.33	38.33	47.38	12085950	37.6728720333095	42.5964485106841	47.9850396334515
rs723836	SNP	rs723836	227	0.48	12549850	43.33	38.33	47.4	12539850	38.4026713371659	43.0557706907744	48.1492689111492
D18S71	STS	AFM254YD5	523	0.85	12596972	43.33	38.33	47.98	12586865	38.4517613394087	43.0859448199809	48.1728973338235
rs1893213	SNP	TSC0919867	381	0.51	12736556	43.33	38.33	47.98	12726556	38.7110059075651	43.2484029219622	48.2658468537919
D18S453	STS	AFM214XD2	821	0.83	12914797	43.57	38.88	47.98	12904782	39.2179373662796	43.5297080696625	48.3893731243021
D18S1114	STS	AFMB009YF1	99	0.63	12924044	43.57	38.88	47.98	12913930	39.2480233875192	43.5457973451254	48.3952001969155
rs3602	SNP	WIAF-2365	23	0.11	12986440	43.57	38.88	47.98	12976440	39.4637130754304	43.6575676117364	48.439203101722
rs571002	SNP	TSC1183755	373	0.52	13090667	43.57	38.88	47.98	13080667	39.879348147729	43.8848005596665	48.5069903413285
rs693301	SNP	rs693301	266	0.52	13097207	43.57	38.88	47.98	13087207	39.9074790015515	43.8997205342134	48.5108821032716
rs1981355	SNP	TSC0928297	284	0.48	13177130	43.57	38.88	47.98	13167130	40.2481818681721	44.0734863132822	48.571796116552
rs879588	SNP	TSC0213966	199	0.32	13183504	43.57	38.88	47.98	13173504	40.2749478523826	44.086471243894	48.5761732506595
D18S73	STS	AFM266WA5	771	0.59	13190868	43.57	38.88	47.98	13180765	40.3058710886121	44.1014729742087	48.5812302345892
D18S37	STS	D18S37	175	0.55	13190902	43.57	38.88	47.98	13180862	40.3060138629238	44.1015422380368	48.5812535829669
rs12968182	SNP	rs12968182	263	0.51	13231457	43.57	38.88	47.98	13221457	40.4674742283698	44.1879384526575	48.6068401139565
rs1225	SNP	WIAF-2137	144	0.46	13337559	43.57	38.88	48.32	13327559	40.8731573923386	44.4023415847650	48.6680570806623
rs872906	SNP	rs872906	231	0.52	13377699	44.13	39.46	48.57	13367699	41.0208132774721	44.4777214180395	48.6889377923575
D18S852	STS	GCT5D07	6	0.41	13650193	45.06	41.32	48.57	13640193	42.0014897958456	44.9943002213247	48.8168851725362
D18S40	STS	CU18-001	208	0.79	13753793	45.89	43.19	48.57	13743792	42.3725090445842	45.1882431960153	48.8593143780584
rs1043925	SNP	rs1043925	276	0.56	13764016	45.89	43.19	48.57	13754016	42.4093166124397	45.2074138909098	48.8633741825918
rs948323	SNP	rs948323	264	0.42	13852028	45.89	43.19	48.57	13842028	42.7263798003424	45.3733126138043	48.8960741918013
rs1444	SNP	rs1444	37	0.28	14226257	46.51	45.28	48.57	14216257	44.1343959581482	46.092989606339	49.0104665003978
D18S12	STS	CRI-R397	182	0.65	14930752	47.2	45.79	48.57	14920751	46.2661083384014	47.2192206973075	49.0584896173788
rs1852893	SNP	rs1852893	164	0.39	15082789	47.2	45.79	48.57	15072789	46.2950359526714	47.2375309787294	49.0634626077295
rs1481280	SNP	rs1481280	286	0.46	18655451	47.2	45.79	48.57	16909449	46.905109251529	47.5178527100526	49.1577292674042
D18S45	STS	D18S45	125	0.61	18820504	47.2	45.79	48.57	17074501	46.9287196923652	47.5299868510274	49.1636236401497
rs2164062	SNP	TSC1196885	88	0.26	18979263	47.2	45.79	48.57	17233261	46.9505550820074	47.5433842187172	49.1700451840185
rs1019977	SNP	TSC0223979	96	0.26	19003906	47.2	45.79	48.57	17257904	46.953827902474	47.5455624843456	49.171054934942
rs291781	SNP	rs291781	238	0.44	19004113	47.2	45.79	48.57	17258111	46.9538553940065	47.5455807816708	49.1710634168006
rs291785	SNP	TSC0664645	216	0.41	19015831	47.2	45.79	48.57	17269829	46.9558518543777	47.5466612174971	49.1715771215805
D18S1149	STS	AFMA052YG1	110	0.77	19061224	47.2	45.79	48.57	17315131	46.9643167898919	47.5509370261187	49.1736210604261
D18S1104	STS	AFMA240YG1	921	0.88	19159682	47.2	45.79	48.57	17413636	46.9817403097496	47.5611197588767	49.1780244485158
rs948384	SNP	rs948384	211	0.55	20006960	47.2	45.79	48.57	18260958	47.704508709725	48.0270770135635	49.2872354246812
D18S869	STS	D18S869	590	0.82	20083532	47.63	45.79	49.01	18337530	47.8192641201022	48.0869584389133	49.3005462405423
D18S44	STS	D18S44	217	0.79	20145131	48.64	48.47	49.01	18399128	47.9129617252611	48.1361534336638	49.3108652900934
rs1010800	SNP	rs1010800	189	0.37	20607820	48.64	48.47	49.01	18861818	48.6743570535636	48.5369120286471	49.3760209502138
rs1541836	SNP	rs1541836	75	0.17	21495483	49.31	49.66	49.01	19749481	50.4645993453983	49.435577920125	49.4284964956097
D18S1101	STS	AFM164ZC1	67	0.42	21546937	49.32	49.81	49.01	19800923	50.5759610763816	49.4897650564713	49.4310346391845
rs17094	SNP	WIAF-2780	7	0.04	21584245	49.32	49.83	49.01	19838243	50.6493240651261	49.5371369719601	49.4328836166352
rs953785	SNP	rs953785	23	0.05	21605617	49.32	49.86	49.01	19859615	50.6940079554101	49.5586309223786	49.4339677246244
rs2077984	SNP	rs2077984	23	0.05	21752366	49.7	50.52	49.01	20006364	51.0141236639698	49.7278011855318	49.4415109647735
D18S480	STS	AFM320YC9	784	0.68	22092903	49.82	50.82	49.01	20346790	51.8130077156754	50.1504246144253	49.4616650020857
D18S1108	STS	AFMA301XC5	748	0.76	22097019	50	50.82	49.01	20351014	51.8219444967651	50.1557250474234	49.4619631026493
