Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
rs725438	SNP	rs725438	90	0.27	6262831	13.72	6.07	21.96	6250239	6.03788054526365	14.4669054938556	23.4440912380886
rs6994734	SNP	rs6994734	227	0.35	6269442	13.72	6.07	21.96	6256850	6.0565906169684	14.4874454719735	23.4645834852324
rs2442475	SNP	rs2442475	237	0.43	6356937	14.08	6.07	22.94	6344345	6.28364076061492	14.7298653887584	23.7096592978728
rs2013938	SNP	rs2013938	134	0.46	6475904	14.92	6.83	23.54	6463312	6.5903382513992	15.0368146870615	24.0249752457979
D8S277	STS	AFM198WD2	972	0.73	6516713	14.92	6.83	23.54	6504083	6.69875538310481	15.1415415877388	24.1297158434195
D8S561	STS	AFMA132XE5	447	0.52	6622013	15.34	7.58	23.54	6609240	6.97830588950635	15.4051296084639	24.3821494271475
rs890232	SNP	TSC0160183	321	0.49	6661363	15.34	7.58	23.54	6648773	7.08985390055491	15.5018200604675	24.4783753089997
rs881362	SNP	TSC0217362	398	0.49	6698894	16.2	8.76	24.13	6686304	7.17519179607197	15.5937156948611	24.5680842892035
rs951133	SNP	TSC0046858	274	0.34	6729375	16.2	8.76	24.13	6716785	7.25556230815955	15.6659334795399	24.6382683715823
rs2977826	SNP	rs2977826	251	0.43	6740074	16.2	8.76	24.13	6727484	7.29034146480695	15.6898479610089	24.6613159421391
rs751009	SNP	TSC0135652	153	0.27	6754548	16.2	8.76	24.13	6741958	7.33739198479149	15.7222003495294	24.6924955417502
D8S1706	STS	AFMA124YB5	170	0.94	6940747	16.55	8.76	24.81	6928156	8.08251982250059	16.2536237905204	25.1187877605734
rs951701	SNP	rs951701	88	0.27	8123457	16.78	8.79	24.81	8160867	11.2043503683060	18.5275765037950	26.6671861230114
rs724266	SNP	rs724266	99	0.24	8219349	16.84	12.3	24.81	8256759	11.3334643965923	18.6033545171066	26.7079042846041
rs433960	SNP	TSC1151192	253	0.51	8768319	18.94	12.3	26.01	8805729	12.0564543590156	19.2303471039525	27.1309252114934
D8S351	STS	MFD295	127	0.91	8776921	18.94	12.3	26.01	8814309	12.0699379895439	19.2418502027083	27.138598703006
rs2028806	SNP	rs2028806	188	0.35	8930038	18.94	12.3	26.38	8967448	12.3048154160663	19.4313360236227	27.2616481489524
rs895252	SNP	TSC0168240	87	0.16	8960500	18.94	12.3	26.38	8997910	12.3504162644674	19.4695281295657	27.2872764062709
rs753012	SNP	TSC0141355	200	0.4	8982396	19.38	12.3	26.38	9019806	12.3831107897438	19.4964352246997	27.3053547271273
D8S1469	STS	GATA67F10	127	0.69	9089714	19.38	13.02	26.38	9127124	12.5410440491967	19.6234799443294	27.3867145263451
rs735449	SNP	rs735449	238	0.47	9103447	19.38	13.14	26.38	9140857	12.5611489024230	19.6406215040004	27.3970405815708
rs958374	SNP	rs958374	202	0.51	9197661	19.38	13.14	26.38	9235071	12.6983061948928	19.7697837593005	27.4658793060049
D8S503	STS	AFM193XH4	146	0.72	9233163	19.38	13.14	26.38	9270543	12.7493850235815	19.8131773959565	27.4889336269427
D8S516	STS	AFM214ZB4	343	0.57	9410135	19.7	13.14	26.78	9447350	13.0052591866698	20.0153632618755	27.6072939775862
rs1394	SNP	WIAF-3346	87	0.4	9511654	19.7	13.14	26.78	9549064	13.1526608043979	20.1309721927410	27.6835011934343
rs1393	SNP	WIAF-3345	38	0.16	9511709	19.7	13.14	26.78	9549119	13.1527550908109	20.1310413870347	27.6835361757849
D8S252	STS	COS140B11	175	0.47	9744397	19.7	13.14	26.78	9781806	13.4715693770700	20.4363960069703	27.868311365338
D8S1721	STS	AFMA216ZB1	453	0.75	10140572	19.7	13.14	26.78	10177957	13.9491953274106	20.7467422542321	27.9727912689161
D8S542	STS	AFM287WE5	111	0.59	10157509	19.7	13.14	26.78	10194817	13.9680026992960	20.7572839338503	27.9751920098469
D8S520	STS	AFM234YE5	134	0.81	10556377	20.55	14.67	26.78	10593769	14.4029742447750	20.968158157125	28.0079904386049
rs1073913	SNP	rs1073913	171	0.41	10611708	20.55	15.17	26.78	10649118	14.5044438670521	21.0096190262912	28.0123544239874
rs718742	SNP	rs718742	241	0.43	10614275	20.85	15.18	27.04	10651685	14.5080946421613	21.0117972746622	28.0125751252338
rs1544981	SNP	rs1544981	212	0.4	10678089	20.85	15.18	27.04	10715499	14.6002609122587	21.0659626416663	28.0179986873615
D8S550	STS	AFM304ZE9	368	0.85	10881555	20.85	15.18	27.04	10918925	14.9293108905202	21.2430975572404	28.0375315544305
rs2898254	SNP	TSC1781055	347	0.45	10892530	20.85	15.18	27.04	10929940	14.9505346531813	21.2516214642168	28.0390076143815
rs2001433	SNP	TSC0127388	353	0.53	10903475	20.85	15.18	27.04	10940885	14.9717004010013	21.2601220712196	28.0404796395446
D8S376	STS	UT904	265	0.33	10950492	20.85	15.18	27.04	10987622	15.0561388504425	21.3029013190172	28.047383051378
rs2001329	SNP	TSC0124199	290	0.5	10986859	20.85	15.18	27.04	11024269	15.1175510886703	21.339767725895	28.0530719693822
D8S1755	STS	AFMB277WD5	132	0.71	10990159	20.85	15.18	27.04	11027533	15.1240577825678	21.343787003748	28.0535679849442
rs3021495	SNP	rs3021495	285	0.45	10994743	20.85	15.18	27.04	11032153	15.1330961719091	21.3493701460747	28.0542569956521
rs1047950	SNP	rs1047950	274	0.48	11185096	20.87	15.18	27.04	11222506	15.5123215465095	21.5751032573244	28.1156675278123
D8S265	STS	AFM144ZB2	976	0.77	11279738	20.96	15.39	27.04	11317120	15.6775110512254	21.6992636435065	28.1625981130066
D8S1695	STS	AFMA106XH5	819	0.71	11349722	20.96	15.39	27.04	11387078	15.8283488476898	21.8029040658003	28.2165460381162
D8S1759	STS	AFMB294YG5	727	0.61	11477863	20.96	15.39	27.04	11515049	16.1136250464073	21.9907442070368	28.3217318907212
rs1390950	SNP	rs1390950	196	0.41	11595829	20.96	15.69	27.04	11633238	16.3289569344797	22.1585405589640	28.4056684848707
rs3258	SNP	WIAF-1085	130	0.46	11696352	21.88	17.05	27.04	11733761	16.5781158206984	22.3407119498664	28.5454239911155
rs12898	SNP	rs12898	236	0.45	11701198	21.88	17.05	27.04	11738607	16.5935311399041	22.351841830477	28.5534081780162
rs3802269	SNP	rs3802269	263	0.46	12589179	24.76	20.52	29.57	12633550	19.8877886396968	24.7788791015458	30.173639389051
rs6531002	SNP	rs6531002	295	0.49	12722703	24.76	20.52	29.57	12767074	20.4063958611486	25.1752087330053	30.4494394526767
D8S552	STS	AFM320YF1	816	0.78	12742154	24.76	20.52	29.57	12786452	20.4802407628421	25.232922544021	30.4898236514905
rs10888146	SNP	rs10888146	322	0.49	12744073	24.76	20.52	29.57	12788444	20.4875261654615	25.2386164828077	30.4938078825082
rs1568466	SNP	TSC0461957	117	0.15	12749084	24.76	20.52	29.57	12793455	20.5060915857734	25.2532522596570	30.504988136252
rs939557	SNP	TSC0359718	133	0.2	12769638	24.76	20.52	29.57	12814009	20.5820348032767	25.3131794804828	30.5511991191391
rs754237	SNP	TSC0144304	269	0.58	12803918	24.76	20.52	29.57	12848289	20.7086930447874	25.4131262125013	30.6282698836311
rs2203837	SNP	TSC1259075	245	0.51	12819839	24.76	20.52	29.57	12864210	20.7626756038378	25.4579070549116	30.6618897802985
D8S1106	STS	GATA23D06	975	0.77	12835952	24.76	20.52	29.57	12880323	20.815963312141	25.5027725856251	30.6953106831755
rs2030430	SNP	TSC1099498	266	0.48	12853270	24.76	20.52	29.57	12897641	20.8732361063069	25.5509933552457	30.7312309460702
rs1519152	SNP	rs1519152	128	0.39	12877450	24.76	20.52	29.6	12921821	20.9542214902888	25.6163437170661	30.7793719265379
D8S1107	STS	GATA29D08	48	0.55	12901848	24.76	20.52	29.6	12946219	21.0383028351993	25.6776932829501	30.8232757465483
rs481773	SNP	TSC1155240	320	0.45	12910117	24.76	20.52	29.6	12954488	21.0667997874522	25.6984859528531	30.8381556829228
D8S1035	STS	UT5343|D8S640	60	0.6	12935298	24.76	20.52	29.63	12979668	21.1528993714909	25.7618928084212	30.883557400842
D8S308	STS	UT5286	62	0.56	12935399	24.76	20.52	29.63	12979770	21.1532187864284	25.7621505009306	30.8837428941677
rs2027	SNP	WIAF-1709	30	0.12	12942342	25.17	20.74	30.24	12986713	21.1751761914879	25.7798649473902	30.8964941828836
D8S1754	STS	AFMB072ZC5	667	0.56	12989669	26.35	23	30.27	13033964	21.3248489711577	25.9006155750143	30.9834134167967
rs1465649	SNP	rs1465649	99	0.17	13013625	26.35	23	30.27	13057996	21.4037581256600	25.9602204891464	31.0278019003443
D8S1790	STS	AFMB355ZE9	718	0.6	13066151	26.35	23	30.27	13110505	21.5754153084222	26.0893407259014	31.1255032686928
rs1406347	SNP	rs1406347	165	0.5	13110866	26.35	23	30.27	13155237	21.7033541058593	26.1969966763936	31.2091098857735
rs721956	SNP	rs721956	267	0.51	13192808	26.35	23	30.27	13237179	21.9587037280069	26.383675636276	31.3559857331387
GATA151F02	STS	GATA151F02	956	0.81	13252478	26.35	23	30.27	13296758	22.1186635845729	26.5113950344186	31.457712051337
rs958358	SNP	rs958358	104	0.28	13526246	26.35	23	30.27	13570617	22.8421062043688	27.1017910484009	31.9058535904676
rs1384037	SNP	rs1384037	158	0.5	13702311	27.04	23	31.6	13746682	23.1916154505991	27.4079190562618	32.1653125053467
rs1384039	SNP	rs1384039	188	0.4	13702499	27.04	23	31.61	13746870	23.1918125048161	27.4082172936107	32.1655326787493
rs1382144	SNP	rs1382144	197	0.39	14015588	27.32	23.85	31.61	14059959	23.4761967548854	27.7829734031368	32.5207936551204
rs1912471	SNP	rs1912471	117	0.47	14487548	27.32	23.85	31.61	14531919	23.7376329811284	28.0818054885518	32.8581274364146
rs4282	SNP	WIAF-496	70	0.53	14610392	27.68	23.85	31.78	14654763	23.8274583034381	28.1494462549870	32.9326346940961
D8S511	STS	AFM205TB10	665	0.6	14679459	27.68	23.85	31.78	14723829	23.8809994156640	28.1999176119936	32.9762085898215
rs1480691	SNP	TSC0705705	250	0.35	14764364	27.68	23.85	32.13	14808735	23.9339166973852	28.2543380967946	33.0280090760636
D8S1827	STS	AFM107YA1	793	0.61	14818356	27.68	23.85	32.13	14862724	23.9752538343484	28.2866496311825	33.0522053648249
rs1125265	SNP	rs1125265	212	0.53	14863434	27.95	24.18	32.13	14907805	24.0060394738001	28.3044729504803	33.0734586065670
D8S1731	STS	AFMA311WD1	1113	0.88	15238304	27.95	24.18	32.13	15282667	24.4478035249222	28.5645421658521	33.2368134012343
rs1565916	SNP	TSC0457897	166	0.22	15246883	27.95	24.18	32.13	15291254	24.4621042157458	28.5730866698899	33.2403155108185
rs1390048	SNP	rs1390048	159	0.39	15261088	27.95	24.18	32.13	15305459	24.4834582299716	28.5857267211262	33.2478051267673
rs1390049	SNP	rs1390049	60	0.24	15261245	27.95	24.18	32.13	15305616	24.4836531566773	28.5858397769657	33.2479177877644
rs1390050	SNP	rs1390050	169	0.38	15261433	27.95	24.18	32.13	15305804	24.4838865720956	28.5859751559327	33.2480526939265
rs990544	SNP	TSC0311155	191	0.41	15314352	27.95	24.18	32.13	15358723	24.5495892876451	28.62408217484	33.286026625799
rs1587099	SNP	rs1587099	288	0.51	15327144	27.95	24.18	32.13	15371515	24.5669908695369	28.6353436414412	33.292882623623
D8S549	STS	AFM303ZC1	435	0.55	15649601	27.95	24.36	32.13	15693947	25.0514676337371	28.9716906732555	33.4848850293922
rs2009817	SNP	rs2009817	164	0.44	15677023	28.21	26.09	32.13	15721394	25.0957741728480	28.9999830091423	33.5003651528168
rs1823938	SNP	rs1823938	33	0.09	15677264	28.44	26.09	32.21	15721635	25.0961635636994	29.0002316581449	33.5005012008711
rs765262	SNP	rs765262	211	0.42	15899688	28.93	26.09	32.67	15944059	25.5000732190802	29.2948986852121	33.668088884893
D8S254	STS	MFD210	100	0.63	16608109	30.06	27.36	33.34	16652436	26.9125160573254	30.4703056874879	34.4627022308821
rs1393045	SNP	TSC0565925	286	0.5	16616555	30.06	27.42	33.34	16660926	26.9323055437936	30.4876124981251	34.4746774250214
rs2014301	SNP	rs2014301	64	0.13	16907317	30.06	27.42	33.34	16951688	27.6613252632097	30.9755384576098	34.8603284061171
rs720800	SNP	rs720800	124	0.42	17212133	30.06	27.42	33.34	17256504	28.3796814390497	31.5955433759826	35.3013725138065
rs725949	SNP	rs725949	176	0.41	17244511	31.73	27.42	34.76	17288882	28.4655334909782	31.660871525024	35.3474903988248
rs2517177	SNP	rs2517177	323	0.45	17460245	31.73	29.53	34.76	17504522	29.0237800499382	32.0955896662996	35.6589431330197
rs4705	SNP	rs4705	321	0.52	17500223	31.73	29.53	34.76	17544503	29.1212555690436	32.1772496862101	35.7172974572472
rs1043883	SNP	rs1043883	306	0.52	17503431	31.73	29.53	34.76	17547711	29.1290774076871	32.1838024238126	35.7219800494760
rs2269696	SNP	rs2269696	312	0.45	17532314	31.73	29.53	34.76	17576594	29.2027819427613	32.2439892168576	35.7636440989104
rs208770	SNP	rs208770	256	0.49	17800896	32.78	30.55	35.53	17845176	29.8965097301604	32.7997121258492	36.150040390073
rs208062	SNP	rs208062	248	0.47	17818438	32.78	30.55	35.53	17862718	29.9404514212723	32.8360565467735	36.1755719961028
D8S261	STS	AFM123XG5	370	0.86	17826203	32.78	30.55	35.53	17870469	29.9599022952595	32.8521444745170	36.1868736105607
rs966118	SNP	rs966118	279	0.5	17929404	32.78	30.55	35.53	17973684	30.2411863789027	33.0678980524938	36.3361415729224
rs1208	SNP	WIAF-2120	121	0.45	18258316	32.78	30.55	35.53	18302596	31.1167580185476	33.7744268000038	36.8386537774632
D8S1145	STS	D8S1145	747	0.67	18352533	32.78	30.55	35.53	18396813	31.4303173351502	33.9859780595015	36.9931268798483
rs725199	SNP	rs725199	188	0.41	18383411	32.78	30.55	35.53	18427691	31.523488176739	34.0615058617572	37.0428074207819
rs967326	SNP	rs967326	46	0.1	18547261	34.25	32.71	36.31	18591541	32.0179513433176	34.434473517673	37.2847249600657
rs1565138	SNP	rs1565138	83	0.17	18601848	34.25	32.71	36.35	18646128	32.1884437970992	34.5545211746914	37.3598922267203
rs3185	SNP	WIAF-1596	87	0.46	19328959	36.29	35.35	37.16	19373239	34.3189899030863	36.0337564129595	38.3028226028069
rs1866956	SNP	TSC0863212	339	0.44	19748921	36.29	35.53	37.16	19793201	35.4436150999845	36.8351907004953	38.8421887824208
rs966773	SNP	TSC0273968	162	0.34	19749287	36.29	35.53	38.22	19793567	35.4445938925015	36.8359024831201	38.8426758049002
D8S1715	STS	AFMA189ZG5	122	0.53	19786756	36.29	35.53	38.36	19830940	35.5413371074488	36.9081724677205	38.8927211149849
rs301	SNP	TSC0093140	307	0.41	19816934	36.79	36.01	38.36	19861214	35.6127544402845	36.965255538576	38.9333790461788
rs16842	SNP	WIAF-3156	86	0.26	19968929	37.11	36.49	38.36	20013209	36.0073899086148	37.2539507078658	39.1426288180126
rs1390943	SNP	rs1390943	192	0.45	20081890	37.11	36.49	38.36	20126170	36.2691608835567	37.4601424155723	39.2996442366400
rs952149	SNP	rs952149	147	0.41	20091363	37.11	36.49	38.36	20135643	36.2934052335592	37.4778053900153	39.3128571879202
rs1075	SNP	WIAF-1517	114	0.39	20104985	37.11	36.49	38.36	20149265	36.3230620976787	37.5020989960707	39.3320636099555
rs1390940	SNP	rs1390940	126	0.26	20117993	37.11	36.49	38.36	20162273	36.3513822040116	37.5252975886099	39.3504043189437
rs1480350	SNP	TSC0705068	121	0.14	20352227	37.11	36.49	38.36	20396507	36.8372820356322	37.9282140543758	39.6910950773263
D8S258	STS	AFM107XB6	757	0.74	20367194	37.51	37.32	38.36	20411446	36.865722491047	37.9523113930125	39.7114722369321
D8S280	STS	AFM205WC5	417	0.59	20426852	37.51	37.32	38.36	20471069	36.9816392148214	38.0497173944602	39.7952579798579
rs1915598	SNP	rs1915598	230	0.51	20791017	37.51	37.32	38.36	20835297	37.711385748084	38.6591044141613	40.3113084386827
rs557838	SNP	rs557838	212	0.46	20832164	37.51	37.32	39.22	20876444	37.7950991448518	38.7297826323385	40.3679311685087
rs898249	SNP	rs898249	209	0.48	21173660	38.73	38.69	39.89	21217940	38.4481858754756	39.2943208898093	40.8343902994293
AFMB281WF9	STS	AFMB281WF9	199	0.41	21379338	39.39	39.1	40.3	21423617	39.0103240627667	39.725807101341	41.1348390928037
D8S282	STS	AFM234VF4	929	0.73	21414840	39.39	39.1	40.3	21459089	39.1239562928545	39.8063853521338	41.1889420859555
rs966113	SNP	rs966113	154	0.54	21415587	39.39	39.1	40.3	21459867	39.1260263867326	39.8081448165988	41.1900804735653
D8S1116	STS	ATA18B10	693	0.52	21430399	39.39	39.1	40.53	21474679	39.1670735494128	39.8430326180129	41.2126531606838
D8S560	STS	AFMA127YE5	756	0.71	21601969	39.69	39.51	40.53	21646126	39.6916823976181	40.2340323548687	41.4691505740998
D8S298	STS	AFM234YH10	988	0.77	21761846	40.12	40.17	40.76	21817791	40.1816394482550	40.5890550964165	41.697018638773
rs3061	SNP	WIAF-993	35	0.15	21861941	40.45	40.57	40.77	21917887	40.4974831532092	40.8122286790298	41.8372352847693
rs1456	SNP	WIAF-3420	119	0.47	21952226	40.79	41.25	40.8	22008172	40.7723068907063	41.0153413716042	41.9640077803449
rs7490	SNP	WIAF-414	112	0.48	21961834	40.79	41.25	40.8	22017779	40.7992749746885	41.0370642169268	41.9775221254201
D8S1861	STS	D8S1861	106	0.45	22108032	40.79	41.25	41.4	22163976	41.2598626296172	41.3721173615993	42.1842799476082
rs1116085	SNP	rs1116085	417	0.49	22394920	41.34	41.89	41.45	22450865	42.2973559769685	42.0837312456455	42.582061089889
D8S136	STS	D8S136	883	0.8	22433395	41.34	41.89	41.45	22489339	42.4387490913344	42.1808776002251	42.6311393369393
D8S1786	STS	AFMB341WE5	611	0.84	22433397	41.58	42.51	41.45	22489213	42.4387560611094	42.1808827656273	42.6311418870062
rs720745	SNP	rs720745	142	0.42	22471147	41.58	42.51	41.45	22527092	42.5703105640585	42.2783797328641	42.6792744010497
rs900267	SNP	rs900267	169	0.39	22485258	41.58	42.51	41.45	22541203	42.624366303933	42.3140894353255	42.6952376422942
D8S1733	STS	AFM197YC1	689	0.67	22520637	41.58	42.51	41.45	22576521	42.7643165572038	42.4029547741984	42.7334223673145
rs6990440	SNP	rs6990440	262	0.51	22558691	41.81	43.79	41.45	22614636	42.9111728167265	42.4966619487047	42.7765804259114
rs12541654	SNP	rs12541654	269	0.45	22560598	42.54	43.79	41.45	22616543	42.9183829870208	42.5012816756905	42.7788279092099
D8S1752	STS	AFMB055ZA9	652	0.82	22668129	42.54	43.79	42.04	22724065	43.3511606101416	42.7701628831929	42.9048071288216
rs937970	SNP	TSC0356885	457	0.49	22770139	42.54	43.79	42.04	22826084	43.7798331170807	43.0485377723023	43.0238997113327
