Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
rs697674	SNP	rs697674	144	0.28	7837878	18.5	16.63	22.96	7760465	16.9220807771820	18.6339165219384	22.1572484159141
D1S1612	STS	GGAA3A07	928	0.84	8117985	18.5	16.63	22.96	8040425	17.503697894946	19.0604724468737	22.4471874782904
rs8627	SNP	rs8627	210	0.42	8412935	18.5	16.66	22.96	8335522	18.1478193903243	19.5550731850687	22.7942093775139
D1S1615	STS	D1S1615	124	0.65	8569312	19.48	18.1	22.96	8491899	18.5345669280943	19.8268159155513	23.0092371005927
rs1473420	SNP	rs1473420	310	0.52	8616838	19.48	18.1	23.55	8539425	18.6614540806674	19.9254715447741	23.0795444295222
D1S1160	STS	D1S1160	50	0.73	8664474	19.48	18.34	23.55	8586950	18.7749084327451	20.0366030427017	23.1367484881654
rs1006950	SNP	rs1006950	163	0.25	8931463	19.48	18.42	23.55	8854050	19.3479693432541	20.4998736464706	23.4918683992220
D1S160	STS	D1S160	393	0.7	9060775	19.48	18.42	23.55	8983359	19.5852337475595	20.6921705370920	23.661127881435
rs744900	SNP	rs744900	238	0.44	9248877	19.84	18.42	24.01	9171464	19.9284214509832	20.9869910660631	23.9081337379254
rs916380	SNP	rs916380	240	0.45	9341038	20.97	19.44	25	9263625	20.0682671291727	21.0897629841142	24.0286547191985
rs1294028	SNP	TSC1331517	408	0.48	9364634	20.97	19.44	25	9287221	20.1033685987993	21.1091435642174	24.0594965195794
rs630075	SNP	TSC1221825	228	0.44	9370911	21.12	19.44	25.29	9293498	20.1097356144233	21.1190898845873	24.0680397906550
D1S503	STS	D1S503	672	0.6	9408932	21.12	19.44	25.29	9331410	20.1483018564245	21.1793366659773	24.1197880317841
rs9700264	SNP	rs9700264	225	0.38	9493492	21.72	20.7	25.29	9416079	20.2913611193347	21.3154457415225	24.2508759561956
rs12060292	SNP	rs12060292	281	0.49	9493801	21.72	20.7	25.29	9416388	20.2919529890733	21.3158893743103	24.2513179238318
D1S450	STS	AFM247TE9	873	0.82	9585568	21.72	20.7	25.29	9508154	20.429071325596	21.4386228545116	24.3786362839791
rs649101	SNP	rs649101	258	0.47	10490111	21.96	20.91	25.62	10412698	21.4777583450496	22.5013659361077	25.4561433271555
D1S244	STS	AFM220YF4	118	0.73	10574064	21.96	20.91	25.62	10496650	21.6698102928295	22.6802991957076	25.5785160611377
D1S2736	STS	AFMB049WE9	828	0.73	10615664	21.96	20.91	25.62	10538211	21.7192121795041	22.7539865010068	25.6430035427575
rs205474	SNP	rs205474	118	0.3	10832861	21.96	20.91	26.77	10755448	22.2053638062960	23.1672105024714	25.982253423182
D1S2213	STS	UT5067	22	0.21	10845010	22.99	21.37	26.87	10767596	22.2229340215989	23.1918361789115	26.0024831843881
D1S1635	STS	D1S1635	121	0.72	10987554	22.99	21.57	26.87	10910141	22.5194328238315	23.4661561645345	26.2288113549970
rs2273347	SNP	rs2273347	122	0.24	11086332	22.99	21.57	26.87	11008919	22.792156385107	23.6607094181853	26.3942937487836
rs2791655	SNP	rs2791655	228	0.39	11128654	22.99	21.57	26.87	11051241	22.9223588370534	23.7947720720328	26.4847648005081
rs718206	SNP	rs718206	159	0.4	11294474	23.99	22.82	27.34	11217061	23.4765662951091	24.1949393695104	26.7767200284383
D1S1151	STS	UT491	125	0.82	11464561	23.99	23.21	27.34	11387147	23.9967299974203	24.6048782721298	27.0774695630143
D1S2667	STS	AFMA224WG9	766	0.8	11487038	23.99	23.21	27.34	11409547	24.0874963446068	24.6711752615343	27.1270362834138
rs2379148	SNP	TSC1557441	386	0.53	11488221	23.99	23.21	27.34	11410808	24.0922735207745	24.6746645767661	27.1296450581717
rs877309	SNP	TSC0209871	351	0.51	11489678	23.99	23.21	27.34	11412265	24.0981571603995	24.6789620681378	27.1328580630932
rs2379151	SNP	TSC1557445	260	0.5	11494573	23.99	23.21	27.34	11417160	24.1179240896818	24.6934001053819	27.1436526129155
rs2007215	SNP	TSC0123411	196	0.44	11537977	23.99	23.21	27.34	11460564	24.2618666609469	24.8125864690434	27.2219913379282
D1S2740	STS	AFMB067XH5	316	0.69	11921000	26.2	25.83	29.33	11843433	25.6218502544697	25.8717133385206	27.9404062901463
rs2065611	SNP	TSC1103976	400	0.44	11953526	26.51	26.35	29.33	11876113	25.7713328243533	25.976427369091	28.0150329039360
rs2336384	SNP	TSC1426762	366	0.43	12046063	26.51	26.35	29.33	11968650	26.1850856375945	26.2679311499986	28.2075708852908
D1S489	STS	AFM309VE9	600	0.61	12048051	26.51	26.35	29.33	11970539	26.1922721955262	26.2735161458232	28.2111638917958
rs730123	SNP	TSC0016890	418	0.41	12070292	26.51	26.35	29.33	11992879	26.2753577694454	26.3375006331049	28.2523906076773
rs590368	SNP	rs590368	278	0.42	12223451	26.51	26.35	29.33	12146038	27.0281812466037	26.8524490654397	28.616549816425
D1S434	STS	AFM217YH8	715	0.68	12332312	26.51	26.35	29.33	12254780	27.4257734288615	27.1745888694497	28.8031452607663
D1S2718	STS	AFMB007WB1	60	0.37	12629157	28.47	29.47	30.04	12551718	28.5704472397126	27.9201971143142	29.2090632906157
rs848427	SNP	TSC0036608	366	0.45	12868451	28.47	29.47	30.05	12791038	29.5291042335138	28.5617825227729	29.509287820878
D1S1597	STS	GATA27E01	618	0.66	13784187	28.78	30.03	30.05	13656694	31.8930270810136	29.8348235227319	29.6666026674914
D1S228	STS	AFM196XB4	878	0.7	13986410	29.57	31.23	30.7	13858915	32.4050962139088	30.168861055929	29.7308404115326
rs1210110	SNP	rs1210110	111	0.31	14096821	29.64	32.24	30.7	13969408	32.7432723492965	30.3730761930865	29.8793983189544
rs979932	SNP	rs979932	256	0.48	14114971	30.21	32.24	30.73	13987558	32.7977121147727	30.4253746744132	29.9151014304178
rs2235514	SNP	rs2235514	97	0.2	14146935	30.84	33.01	30.85	14019522	32.8932947729361	30.5161868006955	29.9782885258818
D1S402	STS	UT1987	58	0.65	14164988	30.84	33.01	30.94	14037463	32.9431116115542	30.5490107572196	30.0184147380747
rs720035	SNP	rs720035	171	0.38	14190669	30.84	33.01	30.95	14063256	33.0139777408708	30.5957039399313	30.075495625203
rs761162	SNP	rs761162	275	0.51	14371137	30.84	33.01	30.95	14243724	33.6449365725294	31.1113866061746	30.4766129334464
rs727668	SNP	rs727668	153	0.35	14387134	30.84	33.01	30.95	14259721	33.707079035194	31.1555541302963	30.5136062906967
D1S2834	STS	AFM321ZB9	556	0.51	14464490	30.84	33.36	30.95	14337059	33.9252922304541	31.3231829570925	30.6717404767651
rs1416633	SNP	rs1416633	220	0.4	14487708	30.84	33.36	30.95	14360295	34.0034100771415	31.3864991555757	30.7029052405656
rs820665	SNP	rs820665	125	0.4	14706809	31.88	34.51	30.95	14579396	34.7010413880092	31.9810396235285	31.1080955767528
rs1934489	SNP	rs1934489	211	0.54	14812993	31.88	34.51	30.95	14685580	35.0633290922848	32.3070463615357	31.4012465471151
D1S407	STS	UT2127	221	0.8	14854130	31.9	34.51	32.07	14726716	35.2039014415177	32.4509122989252	31.5333062050823
rs1883661	SNP	rs1883661	276	0.47	15009820	31.9	34.51	32.07	14882407	35.7246704278234	32.940374673321	32.0120640697534
rs718995	SNP	rs718995	186	0.49	15010607	31.9	34.51	32.07	14883194	35.7273661220026	32.942832299853	32.0144334104739
D1S507	STS	AFMA127ZC9	850	0.83	15028770	31.9	34.51	32.07	14901306	35.7902167373346	32.9990284825488	32.0693202781275
D1S2728	STS	AFMB032ZE1	942	0.74	15160337	32.35	35.09	32.52	15032818	36.1978688236336	33.4195108154143	32.4831138351222
D1S3472	STS	D1S3472	48	0.58	15200942	32.43	35.18	32.52	15073528	36.3302600621441	33.5464910536720	32.6111668280741
D1S1176	STS	UT1441	44	0.56	15209777	32.6	35.54	32.52	15082364	36.3590662828617	33.5741199270867	32.6390291157907
D1S2672	STS	AFMA232ZB9	881	0.76	15278694	32.79	35.9	32.52	15151242	36.5838197475787	33.7707959353817	32.8553114196597
rs7525238	SNP	rs7525238	334	0.54	15320285	33.78	36.03	34.09	15192872	36.7189529253389	33.9055454295415	32.9832182691106
rs1000313	SNP	rs1000313	177	0.37	15405489	34.16	37.97	34.09	15278076	36.9904176775991	34.1594477627308	33.2283678348717
rs763821	SNP	rs763821	111	0.43	15668276	35.57	37.97	35.8	15540863	37.6927179305357	34.7918927461514	33.8763547421740
rs488595	SNP	rs488595	300	0.48	15685797	35.57	37.97	35.8	15558384	37.7369714602794	34.8409858630108	33.9182264228633
rs876295	SNP	rs876295	287	0.45	15697183	35.68	37.97	35.96	15569770	37.7657295613958	34.8728889637791	33.9454366823422
rs733887	SNP	rs733887	280	0.47	15732793	35.68	37.97	35.96	15605380	37.8494777754842	34.9667569220739	34.0319918501558
D1S436	STS	AFM217ZC3	102	0.67	15870515	35.68	37.97	35.96	15743043	38.2013691490411	35.3176967874716	34.3780806939272
rs2902490	SNP	rs2902490	183	0.29	16374656	35.76	37.97	36.13	16247243	39.3478956138424	36.5084681203447	35.5309965154663
rs2064595	SNP	TSC1101326	232	0.39	16413291	36.04	38.55	36.13	16285878	39.4024457020765	36.5846851780929	35.5383826046276
D1S2697	STS	AFMA298YC5	119	0.68	16419541	36.04	38.55	36.13	16292036	39.407106438827	36.5912280269472	35.5395996422361
rs1007150	SNP	rs1007150	171	0.34	16621183	36.04	38.55	36.13	16493770	39.6521222903193	36.7722810015732	35.5879511377543
D1S170	STS	COS37	321	0.65	17297542	36.84	40.01	36.13	17170022	40.4755119834659	37.1422502110795	35.7493093591579
rs761423	SNP	rs761423	298	0.55	17301672	36.84	40.01	36.13	17174259	40.4842876122402	37.1500553760108	35.7498399776106
rs2076602	SNP	rs2076602	146	0.32	17323198	36.84	40.01	36.13	17195785	40.5300271243454	37.1907367271752	35.752605617517
rs3738814	SNP	rs3738814	256	0.44	17331676	36.84	40.01	36.13	17204263	40.5480415991028	37.2067590487943	35.7536948628541
rs2295057	SNP	rs2295057	236	0.43	17377556	36.84	40.01	36.13	17250143	40.6483068246353	37.3015747764028	35.7593333578368
rs1005753	SNP	rs1005753	209	0.38	17444769	36.84	40.01	36.13	17317356	40.792635892659	37.4404637236823	35.7668788742346
rs942459	SNP	TSC0364190	16	0.03	17699337	37.32	40.84	36.13	17571924	41.6135491160135	37.9457667367772	36.0259120014977
rs1324367	SNP	rs1324367	321	0.5	17752451	37.46	41.3	36.13	17625038	41.7872535288813	38.0668797465114	36.1156359674726
rs2800687	SNP	rs2800687	221	0.46	17763517	37.46	41.3	36.13	17636104	41.8353489915938	38.0997802741568	36.1333853673828
rs2883272	SNP	rs2883272	194	0.31	17773159	37.46	41.3	36.13	17645746	41.8772554122944	38.1284470812739	36.1488507310132
D1S3669	STS	D1S3669	243	0.79	17783668	38.02	41.3	37.22	17656255	41.922930020793	38.1596915819991	36.165706726283
rs10788678	SNP	rs10788678	338	0.5	17916919	38.02	41.3	37.22	17789506	42.4459296614514	38.5084346089701	36.4114745071465
D1S1592	STS	GAAT4D10	634	0.58	18067537	38.86	42.68	37.22	17940117	43.1651592921531	39.0112330550281	36.6535350443443
rs1079379	SNP	TSC0148330	34	0.05	18412756	39.48	42.73	38.42	18285343	44.9467219074975	40.3084039909036	37.5710135157444
D1S2826	STS	AFM296TE9	505	0.69	18433424	39.6	43.25	38.42	18305819	45.0608402966741	40.3937544737696	37.6321877329291
rs223201	SNP	rs223201	130	0.3	18621986	40.89	47	38.43	18494573	45.9987789525481	41.1439928112668	38.1559309602756
rs872355	SNP	rs872355	233	0.41	18812176	41.74	47	39.19	18684763	46.8608553225422	41.7730008604471	38.6316033710041
rs909952	SNP	rs909952	88	0.16	18941311	41.74	47	39.19	18813898	47.4075073893451	42.210839272003	38.9337475462210
rs766325	SNP	rs766325	237	0.48	18956458	41.74	47	39.19	18829045	47.4653058299352	42.2572598419398	38.9676843050796
rs742070	SNP	TSC0110324	401	0.51	18980399	41.74	47	39.19	18852986	47.5566607164584	42.3306311276635	39.0213239659915
rs545793	SNP	rs545793	172	0.31	19016522	42.05	47	39.69	18889109	47.6989301093002	42.4457140810948	39.1031218062449
D1S2644	STS	AFMA153XE9	840	0.76	19026500	42.05	47	39.69	18899053	47.7389688412684	42.478234573809	39.1258607789847
rs1416464	SNP	TSC0613868	266	0.36	19029546	42.05	47	39.69	18902133	47.7511915289388	42.4881621565719	39.1328023415188
rs523997	SNP	TSC0613877	394	0.51	19047932	42.05	47	39.69	18920519	47.8249690520866	42.5480861672999	39.1747023969201
rs485874	SNP	rs485874	214	0.52	19072926	43.08	48.23	40.57	18945513	47.9249953697782	42.6262594279488	39.2332872550793
D1S3726	STS	D1S3726	632	0.69	19142461	43.08	48.23	40.57	19015047	48.1918305437484	42.8182082151444	39.3905709205836
D1S483	STS	AFM296ZC9	513	0.51	19232159	43.29	48.23	40.79	19104655	48.482044066697	43.0416251390531	39.5500000684671
D1S552	STS	GGAT2A07	772	0.72	19266966	43.43	48.72	40.79	19139547	48.5644866144958	43.1296454711066	39.6148479100014
rs942182	SNP	rs942182	160	0.31	19476581	43.43	48.72	40.79	19349168	49.0950627007594	43.5951817589363	40.0016430191246
rs951908	SNP	rs951908	214	0.46	19499835	43.43	48.72	40.79	19372422	49.1543962002649	43.6473377353254	40.0461158499509
D1S378	STS	UT497	62	0.53	19514488	43.43	48.72	40.79	19386924	49.1919569313868	43.6772993725029	40.0677770770466
rs2013249	SNP	rs2013249	180	0.46	19614064	43.43	48.72	40.79	19486651	49.4213869610085	43.8928800543986	40.2270040883333
rs214346	SNP	rs214346	196	0.45	19682429	43.43	48.72	40.79	19555016	49.5278493609332	44.0460474957692	40.3401694988159
rs214348	SNP	rs214348	202	0.43	19684540	43.43	48.72	40.79	19557127	49.5309565471	44.0507671570137	40.3436471835802
D1S2647	STS	AFMA162ZC9	918	0.76	19828136	43.66	49.1	40.79	19700702	49.7581437566286	44.2765833297083	40.5717252367811
rs728611	SNP	rs728611	136	0.31	19948507	43.66	49.1	40.79	19821094	49.928653591429	44.4607457824180	40.7191297476814
D1S199	STS	AFM078YG5	1025	0.84	19957018	43.66	49.1	40.79	19829579	49.9432846192794	44.4730176661789	40.7327429033056
rs1266434	SNP	rs1266434	318	0.54	20099109	44.32	49.1	41.58	19971696	50.1276400066784	44.6360439615418	40.9176029630271
rs1339717	SNP	rs1339717	201	0.36	20222500	44.32	49.1	41.58	20095087	50.302553038084	44.8105092083228	41.0483335865437
rs2066130	SNP	rs2066130	261	0.48	20244408	44.32	49.28	41.58	20116995	50.3297856511094	44.8260419854437	41.0689596547052
rs719542	SNP	rs719542	159	0.42	20399180	44.32	49.28	42.13	20271767	50.6201124374298	45.0425798138261	41.208201608313
D1S2843	STS	AFM343ZA9	118	0.82	20510562	44.84	49.88	42.13	20382967	50.8035810321686	45.1803387881681	41.3259841263602
rs1076624	SNP	rs1076624	168	0.37	20613458	44.84	49.88	42.13	20486045	50.9731634010193	45.3391584333783	41.4099530262191
D1S2732	STS	AFMB040YB1	435	0.73	20636348	45.27	51.1	42.13	20508893	51.0081763732734	45.3770862436587	41.435052097052
rs764151	SNP	rs764151	54	0.12	20746568	45.29	51.1	42.13	20619155	51.1987361708683	45.5242037876772	41.5314845195483
rs721360	SNP	rs721360	79	0.18	20772487	45.45	51.1	42.13	20645074	51.2495971428779	45.5612131079144	41.5568915857182
D1S3720	STS	D1S3720	115	0.77	20911928	45.45	51.1	42.13	20784515	51.5285118589035	45.7195786042076	41.6740410261621
rs951805	SNP	rs951805	241	0.46	21060356	45.69	52.02	42.31	20932943	51.7897317194394	45.8799100568535	41.7965830809759
rs960564	SNP	rs960564	324	0.49	21416435	45.69	52.02	42.31	21289022	52.4440938875322	46.2867997346153	41.9993066435851
rs10753514	SNP	rs10753514	259	0.54	21492531	45.69	52.02	42.31	21365118	52.5696998645405	46.3612769621490	42.0426865969398
D1S478	STS	AFM290VB9	783	0.77	21599727	46.05	52.02	42.65	21472191	52.7534577113528	46.4767644249354	42.1009806902558
rs213048	SNP	TSC0841689	350	0.41	21619547	46.05	52.02	42.65	21492134	52.7930235079429	46.4955868671294	42.1113541786799
rs213018	SNP	TSC0898414	321	0.47	21646531	46.05	52.02	42.65	21519118	52.8426800378874	46.5239100625473	42.1271101466909
rs213036	SNP	rs213036	178	0.42	21655345	46.05	52.02	42.65	21527932	52.8556275554566	46.5352577482799	42.1335257093092
rs213006	SNP	TSC0461871	194	0.45	21678600	46.05	52.02	42.65	21551187	52.8897884949927	46.5651976656513	42.1504526333719
D1S334	STS	D1S334	539	0.63	21783635	46.29	52.57	42.65	21656221	53.0657606798937	46.6818712687465	42.1964026187456
rs950922	SNP	rs950922	146	0.32	21880068	46.29	52.57	42.65	21752655	53.2670041307076	46.781938690707	42.2706710346510
rs861212	SNP	rs861212	277	0.52	21935433	46.55	52.81	43.01	21808020	53.3871087648007	46.8684338545409	42.3027143286968
D1S2828	STS	AFM303TG1	892	0.84	21942471	46.68	52.93	43.09	21815007	53.4028301589423	46.8800787012509	42.3063229611677
GGAA30B06	STS	GGAA30B06	61	0.75	21980005	46.68	52.93	43.09	21852524	53.4664819590169	46.9252684591852	42.3343113109968
rs1384673	SNP	rs1384673	81	0.25	22068259	46.68	52.93	43.09	21940846	53.6479621088765	47.0443199062868	42.4160698637451
D1S2725	STS	AFMB016YB5	715	0.77	22129820	46.85	53.21	43.09	22002387	53.8144916765958	47.1763950678188	42.4700465258219
rs1883421	SNP	rs1883421	211	0.41	22356640	47.24	53.85	43.09	22229227	54.4157432906731	47.6156712295599	42.6707166365409
rs2056974	SNP	rs2056974	224	0.4	22409094	47.24	53.85	43.09	22281681	54.5786129269122	47.7240503269514	42.7248981144718
D1S2702	STS	AFM193XB12	97	0.66	22548434	47.28	54.07	43.09	22420998	55.0810841848108	48.0266050733603	42.863791251292
D1S1539	STS	UT5123	84	0.74	22720628	47.28	54.07	43.09	22593200	55.659986493276	48.4105972504785	43.0505646618746
D1S2864	STS	AFMA048YH1	847	0.79	22873028	47.88	55.1	43.09	22745412	56.1583750205336	48.7132238701855	43.1888439539774
rs667566	SNP	rs667566	135	0.32	22911163	48.38	55.7	44.17	22783750	56.2653290927596	48.7808116102327	43.2205295444467
rs482156	SNP	rs482156	145	0.34	22911378	48.38	55.7	44.19	22783965	56.2659322400368	48.7811532520815	43.2207037104999
rs116119	SNP	rs116119	240	0.44	23219187	49.56	57.53	44.24	23091774	57.0320585391302	49.24777631817	43.458925613272
rs1961413	SNP	rs1961413	193	0.41	23266926	49.56	57.53	44.24	23139513	57.1467144031552	49.3460768009776	43.4904279290938
D1S2698	STS	AFMA300WB9	818	0.69	23268831	49.56	57.53	44.24	23141291	57.1512896858584	49.349999430688	43.4916850126448
rs763310	SNP	rs763310	157	0.24	23382729	49.56	57.53	44.24	23255316	57.4419676849652	49.5206747794434	43.5485985707902
D1S458	STS	AFM113XC7	616	0.69	23437048	49.56	57.53	44.24	23309582	57.5762233063972	49.6095692599354	43.5767567509087
rs1555024	SNP	rs1555024	181	0.5	23786203	49.56	57.53	44.24	23658790	58.2486596161456	49.9850363579954	43.6631524201491
D1S2734	STS	AFMB046XA5	782	0.85	23839921	49.56	57.53	44.24	23712507	58.3297335366245	50.0515074036262	43.6733996537932
D1S482	STS	AFM294ZD1	856	0.68	23853274	49.56	57.53	44.24	23725854	58.3563530232352	50.0684959874972	43.6799340091889
D1S2838	STS	AFM329ZH5	127	0.71	23861164	49.56	57.53	44.24	23733725	58.3729178008806	50.0785943471322	43.6843104222534
rs760607	SNP	TSC0110217	301	0.45	23862653	49.56	57.53	44.24	23735240	58.3760439040383	50.0805001085386	43.6851363384832
D1S2620	STS	AFMA114YD5	476	0.41	23863540	49.56	57.53	44.24	23736098	58.3779061293579	50.0816353740641	43.6856283382789
rs2742979	SNP	rs2742979	265	0.4	23875365	49.56	57.53	44.24	23747952	58.4027323011775	50.0967701145816	43.6921874110909
rs874515	SNP	TSC0204928	224	0.39	23878959	49.56	57.53	44.24	23751546	58.4102777778388	50.1013700517841	43.694180925483
rs2071495	SNP	rs2071495	120	0.2	23884333	49.56	57.53	44.24	23756920	58.4215603019283	50.1082481993986	43.6971617675373
