Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
rs1667023	SNP	rs1667023	194	0.51	2865180	4.65	2.73	8.61	2844187	1.4357925914991	3.95575070675766	6.63087826104183
rs1369505	SNP	rs1369505	14	0.03	2875384	6.02	3.22	8.61	2854391	1.44655167052515	3.96850255792822	6.65155721429643
rs16794	SNP	WIAF-2930	66	0.28	2878450	6.18	3.72	8.61	2857457	1.44978445534423	3.97233411179817	6.65777062773025
D2S319	STS	AFM108XH8	1114	0.73	3427064	6.18	3.72	8.64	3406068	2.08275509263548	5.09279473956546	8.2309682257885
rs11887923	SNP	rs11887923	232	0.44	3437541	6.18	3.72	8.64	3416548	2.09710385475596	5.1117261010894	8.26258924900224
rs4971499	SNP	rs4971499	314	0.48	3438749	6.18	3.72	8.64	3417756	2.09875826963059	5.11390889050631	8.26623515871324
rs6767	SNP	rs6767	294	0.52	3483205	6.18	3.72	8.64	3462212	2.16242413778509	5.20698070303033	8.40022104214664
rs11680305	SNP	rs11680305	259	0.46	3508131	6.18	3.72	8.64	3487138	2.19864908203463	5.26158494399804	8.47530969940964
rs3820897	SNP	rs3820897	142	0.28	3642361	6.98	3.72	9.02	3620236	2.40141486094145	5.57215582722909	8.87114722932175
D18S1347	STS	D2S1780	99	0.76	3745109	6.98	3.72	9.02	3722984	2.49988082654072	5.85274869611641	9.27768542595634
rs1563171	SNP	rs1563171	191	0.42	3891773	7.1	4.35	9.02	3869648	2.68963699171534	6.3460829560702	10.0353262644268
rs722087	SNP	rs722087	212	0.39	3905982	7.1	4.35	9.84	3883857	2.70567887060631	6.38356119658388	10.0918110419559
rs727560	SNP	rs727560	146	0.37	4060882	7.1	4.35	9.84	4038757	2.86620846719295	6.82259761711856	10.8228689689951
rs1024026	SNP	rs1024026	223	0.46	4135981	7.1	4.35	9.84	4113856	2.94903784789071	7.09107713430623	11.2115395476931
rs1437703	SNP	rs1437703	95	0.2	4235068	7.1	4.72	9.84	4212943	3.075443031929	7.36586718454701	11.6638893175607
rs1564332	SNP	TSC0455395	477	0.5	4614223	9.59	5.28	14.05	4592098	3.58982125694493	8.42219091590433	13.2385759597368
rs1382745	SNP	TSC0545213	181	0.21	4628621	9.59	5.28	14.05	4606496	3.61237747005357	8.4640115891764	13.2998433190456
D2S304	STS	AFM224XB10	901	0.73	4673841	9.59	5.28	14.05	4651560	3.66044096720856	8.57580342015624	13.5154605241105
rs826015	SNP	rs826015	87	0.16	4679714	9.59	5.28	14.05	4657589	3.66638599387159	8.59006731482034	13.5437667485385
D2S205	STS	AFM240YC3	693	0.61	4729264	9.59	5.28	14.05	4706972	3.72621384015654	8.7440659836105	13.7994868262767
rs2218537	SNP	TSC1281180	340	0.41	4737590	9.59	5.28	14.05	4715465	3.73699176565007	8.77246568109896	13.8437231662420
D2S2166	STS	AFMA130YG9	152	0.9	4881754	10.86	5.28	15.98	4859597	3.95671922075368	9.24464474750853	14.6711924979029
rs1595752	SNP	rs1595752	114	0.28	4885833	10.86	5.28	15.98	4863708	3.96396813134209	9.25796098767792	14.6901428586709
rs934993	SNP	rs934993	235	0.47	4886084	10.86	5.28	15.98	4863959	3.96441419080708	9.25878039838705	14.6913089632438
rs17051	SNP	WIAF-4535	97	0.34	4954203	10.86	5.28	15.98	4932078	4.08406436231784	9.47266103491264	14.9993134738252
rs721087	SNP	rs721087	244	0.51	4964465	10.86	5.28	15.98	4942340	4.10088692284033	9.49761280540068	15.0384743128897
rs1366736	SNP	rs1366736	222	0.47	6007363	12.35	7.12	17.63	5924814	6.09882249640382	11.6880003140757	17.4981237214086
rs11691137	SNP	rs11691137	292	0.44	6082341	12.81	8.04	17.63	5999792	6.19909854062898	11.7857416457361	17.5962933941973
rs2609177	SNP	rs2609177	284	0.42	6119477	12.81	8.04	17.63	6036928	6.22757763825748	11.8214965921353	17.6517520418174
rs1079417	SNP	rs1079417	268	0.52	6125021	12.81	8.04	17.63	6042472	6.23182925709775	11.8268344158868	17.6600314133816
rs7580829	SNP	rs7580829	76	0.16	6126993	12.86	8.04	17.63	6044444	6.23366773248605	11.8289932878525	17.6629790711800
rs921229	SNP	rs921229	180	0.33	6392335	12.86	8.04	17.63	6309786	6.56814411314195	12.3165394422472	18.2784056686414
rs726342	SNP	rs726342	255	0.46	6492395	12.86	8.04	17.63	6409846	6.65859749163426	12.5133847886257	18.5068828797211
D2S281	STS	AFM168XG3	565	0.78	6658368	13.96	8.88	18.97	6575651	6.78197231144288	12.8097116706221	18.9560084013540
D2S330	STS	AFM269XD9	816	0.75	6781130	13.96	8.88	18.97	6698562	6.90347309454403	13.0463747368064	19.2897744462144
rs1020854	SNP	TSC0225170	79	0.13	6801389	14.55	8.88	20.26	6718840	6.93702170936468	13.0817427781127	19.3444742047148
rs950370	SNP	rs950370	84	0.15	6904791	14.55	8.88	20.26	6822242	7.08627547445555	13.3334383193087	19.6229381975030
rs1505695	SNP	TSC0753855	301	0.45	6940217	14.55	8.88	20.26	6857668	7.15952546289229	13.4111801080233	19.7140429826033
rs1505694	SNP	TSC0753853	312	0.45	6940956	14.55	8.88	20.26	6858407	7.16101310351591	13.4128295472237	19.7157045806724
rs771165	SNP	rs771165	267	0.51	6960371	14.55	8.88	20.26	6877822	7.20009638187543	13.4561635960414	19.7593580671557
rs771166	SNP	rs771166	156	0.55	6960697	14.55	8.88	20.26	6878148	7.20075263470804	13.4568912241596	19.7600910589968
rs7575062	SNP	rs7575062	191	0.35	6967495	14.55	8.88	20.26	6884946	7.214437318009	13.472064279213	19.7753759624793
rs16855	SNP	WIAF-2853	44	0.21	7059373	14.6	8.88	20.32	6976826	7.37523188839524	13.6708015829194	20.0059779167052
rs1474402	SNP	rs1474402	173	0.46	7331435	15.07	8.88	20.83	7248886	8.15112561387325	14.4367465087622	20.7683002960933
rs1404843	SNP	rs1404843	237	0.55	7332798	15.07	8.88	20.83	7250249	8.15512326608962	14.4410784067847	20.7721542770281
rs1404841	SNP	rs1404841	231	0.54	7332935	15.07	8.88	20.83	7250386	8.1555250843975	14.4415138213328	20.7725416544221
rs952810	SNP	rs952810	235	0.54	7370196	15.07	9.34	20.83	7287647	8.26481086520025	14.5599370437954	20.8778998228817
rs959724	SNP	rs959724	180	0.47	7406067	15.07	9.34	20.83	7323518	8.37853825750148	14.6643920542883	20.9764626097978
rs959725	SNP	rs959725	165	0.4	7406302	15.07	9.34	20.83	7323753	8.37928585374095	14.6650735185435	20.9771074655026
D2S2211	STS	AFMA272YC5	123	0.82	7471380	17.16	9.34	21.93	7388828	8.60134608443197	14.8599533625264	21.1474695728668
D2S1329	STS	GATA28H06	803	0.55	7845587	17.16	12.37	21.93	7763014	10.0708986649364	16.0614193686755	22.1791221098887
rs17141	SNP	WIAF-3001	103	0.31	8021685	17.16	12.37	21.93	7939136	10.8653465295239	16.7728105772320	22.735912190795
rs1861498	SNP	rs1861498	107	0.24	8075621	17.16	12.37	21.93	7993072	11.0202769375335	16.9841553799438	22.9034341802559
D2S2952	STS	GATA116B01	963	0.8	8078038	18.13	13.19	23.04	7995420	11.0338384349450	16.9952080973524	22.9110845032885
rs1364058	SNP	rs1364058	169	0.28	8149627	18.67	13.56	23.68	8067078	11.4340556282818	17.3147083296318	23.1387947134198
rs1364054	SNP	rs1364054	207	0.46	8178735	18.67	13.56	23.68	8096186	11.5960002655352	17.4403955505015	23.2319798453196
D2S359	STS	AFM298XB9	490	0.57	8187911	18.67	13.56	23.68	8105350	11.6369724620694	17.4735600042482	23.2608538545757
rs2041876	SNP	TSC1058742	200	0.53	8200643	18.67	13.56	23.68	8118094	11.6892142254037	17.5166243689361	23.3006881163647
rs1025053	SNP	TSC0248420	270	0.5	8216404	18.67	13.56	23.68	8133855	11.7538845389375	17.5699339394550	23.3499991279934
D2S2164	STS	AFMA130WH9	884	0.77	8227038	18.67	13.56	23.68	8144441	11.7975178181785	17.6059020869646	23.3832694342975
rs997957	SNP	rs997957	167	0.32	8375089	18.67	13.56	23.68	8292540	12.4844847751853	18.1751723168744	23.8478397875921
rs168293	SNP	rs168293	234	0.48	8724302	20.53	15.23	25.64	8641753	14.1460552876749	19.5091829982563	24.9259628401752
D2S2326	STS	AFMC012XF9	764	0.71	8762963	21.39	17.07	25.64	8680396	14.2737451637551	19.6383535754658	25.0263891359414
rs1583362	SNP	rs1583362	31	0.07	8814686	21.39	17.07	25.64	8732137	14.4469110773954	19.7896824390842	25.153075081248
D2S162	STS	AFM225ZG5	1055	0.77	8860297	21.39	17.07	25.64	8777746	14.5724380805269	19.9327551719356	25.2963061921978
rs1370644	SNP	rs1370644	174	0.4	8934921	22	17.53	26.23	8852372	14.8055150940823	20.1591119858006	25.4971048617092
rs1109670	SNP	rs1109670	180	0.29	9250038	22	17.53	26.23	9167489	15.7120329885782	21.0270179224978	26.2002867426957
D2S2243	STS	AFMA356ZH9	529	0.62	9278512	22	17.53	26.23	9195868	15.8339418750438	21.0879324591724	26.2489310402596
rs875053	SNP	rs875053	175	0.35	9365123	22.17	17.53	26.23	9282574	16.1753583897874	21.2893031532634	26.3715701482801
D2S287	STS	AFM200ZC11	599	0.8	9596980	22.17	17.53	26.62	9514430	17.1668195335757	21.8542343912715	26.6403711651964
rs2001660	SNP	rs2001660	263	0.46	9613441	22.17	17.53	26.62	9530892	17.2393802064841	21.8864726570597	26.6559626093861
D2S2207	STS	AFMA244XH1	117	0.68	9627793	22.17	17.53	26.62	9545114	17.2921415655886	21.9219931913118	26.6657155153328
D2S2169	STS	AFMA134WE5	412	0.77	9853283	23.47	19.82	26.62	9770733	18.2013335795089	22.4234121460614	26.8475616549643
D2S423	STS	GAAT1A5	449	0.69	9940587	23.47	19.82	27.05	9858028	18.5877674320827	22.6184806066108	26.9111875859243
rs718255	SNP	rs718255	124	0.32	10037652	23.99	20.92	27.05	9955103	19.0507993128122	22.846713388534	26.9944333052244
D2S1275	STS	UT7580	65	0.84	10387790	24.04	22.7	27.05	10305079	20.8486065091254	23.8440724530437	27.3071613026367
rs4668676	SNP	rs4668676	238	0.43	10438621	24.65	23.11	27.05	10356072	21.1442014944333	24.0011871231144	27.3518290291272
rs6716954	SNP	rs6716954	151	0.49	10448761	24.65	23.11	27.05	10366212	21.1960566634726	24.0332466299067	27.3569262353252
rs1003653	SNP	TSC0078570	140	0.17	10469516	25.98	24.39	27.81	10386967	21.3021961144994	24.0988674448448	27.3673594221733
rs17882379	SNP	rs17882379	167	0.23	10476651	25.98	24.39	27.81	10394102	21.3386839479407	24.1214260820206	27.3709460657851
D2S398	STS	AFMA127XB9	118	0.61	10543554	25.98	24.39	27.81	10460982	21.5870065081602	24.2585586500956	27.4383621585739
rs1309	SNP	rs1309	245	0.52	10743546	25.98	24.39	27.81	10660997	22.4890090536333	24.8323721086262	27.6056627068443
rs728282	SNP	rs728282	245	0.52	10750303	25.98	24.39	27.81	10667754	22.5184645439888	24.8501264003423	27.6114071867503
rs1686430	SNP	rs1686430	268	0.51	10947801	25.98	24.39	27.81	10865252	23.4217904859366	25.4028758597678	27.8114145486256
rs1387570	SNP	rs1387570	163	0.42	10947940	25.98	24.39	27.81	10865391	23.4223809592514	25.4032482014962	27.8115635933505
rs1734449	SNP	TSC0979336	269	0.51	10950284	25.98	24.39	27.81	10867735	23.4323382934234	25.4095271152468	27.8140769806548
rs1686497	SNP	rs1686497	218	0.48	10961184	25.98	24.39	27.81	10878635	23.4786415965268	25.4387251356743	27.8257646605255
rs2884310	SNP	TSC1751020	331	0.4	11018001	25.98	24.39	27.81	10935452	23.730532836064	25.5946840863122	27.8850084175034
rs1882646	SNP	TSC0896550	234	0.24	11031788	26.77	24.39	28.01	10949239	23.7931636257911	25.6330671170817	27.8991439030385
rs3732105	SNP	rs3732105	216	0.39	11053740	26.77	24.39	28.01	10971191	23.8825942284545	25.6907439016304	27.9224279055373
D2S297	STS	AFM207VC7	105	0.56	11109155	27.05	26.56	28.01	11026539	24.0752473082265	25.8242149297699	27.9836868145078
rs754798	SNP	rs754798	159	0.44	11126753	27.05	26.56	28.01	11044204	24.1558331165131	25.8655404885476	28.0015469850352
rs730990	SNP	rs730990	281	0.52	11210870	27.05	26.56	28.01	11128321	24.5027923150275	26.0737002347646	28.084748518664
D2S2278	STS	AFMB303XF1	710	0.83	11223341	27.05	26.56	28.01	11140770	24.5485074654172	26.1061525502005	28.096759119119
rs726843	SNP	rs726843	264	0.53	11356190	27.05	26.56	28.01	11273641	25.0188198108477	26.4464991971161	28.2242428886589
D2S168	STS	AFM240VF6	157	0.78	11445475	27.7	26.56	28.6	11362901	25.3881146213008	26.6981814592506	28.3151968309825
D2S1400	STS	GGAA20G10	799	0.66	11606939	28.35	28.46	28.6	11524390	26.0967916848824	27.1282343883727	28.4603937128171
D2S2377	STS	AFMA072ZC1	614	0.64	11796500	28.35	28.46	28.6	11713869	26.8589191495162	27.6343044112978	28.6702987203913
D2S262	STS	D2S262	726	0.82	11899175	29.03	29.16	29.04	11816488	27.2465063224002	27.8945436665073	28.8047290820438
rs2278513	SNP	rs2278513	249	0.52	11917905	29.03	29.16	29.04	11835356	27.3221434166751	27.9458271325612	28.8291640350133
rs6744682	SNP	rs6744682	299	0.49	11929328	29.03	29.16	29.04	11846779	27.3671753892342	27.9794388084711	28.8452644864165
D2S328	STS	AFM268VA5	144	0.65	11954589	29.03	29.16	29.04	11872024	27.4667597942782	28.0537681917469	28.8808692752545
rs1370548	SNP	TSC0521730	156	0.28	11981744	29.03	29.16	29.04	11899195	27.5758510022675	28.1340172055281	28.9188968900111
D2S2200	STS	AFMA232WF1	161	0.88	11982374	29.03	29.16	29.04	11899822	27.5787045161353	28.1359337982672	28.9197401269907
rs953071	SNP	rs953071	198	0.52	12006615	29.49	29.97	29.04	11924066	27.6885013886268	28.2096800277713	28.952186012104
rs869163	SNP	TSC0128798	124	0.14	12017824	29.49	29.97	29.04	11935275	27.7392712885384	28.2437801674731	28.9671889379831
rs966391	SNP	rs966391	156	0.28	12056323	29.49	29.97	29.04	11973774	27.9054667085174	28.3568741677575	29.0212211625232
rs723504	SNP	rs723504	233	0.45	12431440	29.49	29.97	29.04	12348891	29.0917912531106	29.2967533128708	29.6456315871577
rs1370698	SNP	rs1370698	103	0.27	12509606	29.49	29.97	29.13	12427057	29.3130458964172	29.4624829402314	29.7770835334762
rs16799	SNP	rs16799	128	0.46	12646111	31.42	30.16	30.57	12563562	29.6886788676618	29.7732074502517	30.0542974970857
rs953599	SNP	rs953599	45	0.13	12754794	31.44	32.15	30.57	12672245	29.9316100728187	30.0092707351697	30.2751694951050
rs6719434	SNP	rs6719434	272	0.44	12862905	31.44	32.15	30.57	12780356	30.1736293235673	30.2440762081994	30.4980877915813
rs2194724	SNP	TSC1246788	360	0.46	12942042	31.44	32.15	31.05	12859493	30.3151048364692	30.4037326216036	30.6789494650243
rs1469217	SNP	rs1469217	227	0.48	12950124	31.44	32.15	31.05	12867575	30.3369771042269	30.4213533439385	30.6978271745261
D2S2199	STS	AFMA226YE9	738	0.6	12995707	31.44	32.15	31.05	12913076	30.4416500373843	30.5145438285198	30.8012602963658
rs1521244	SNP	TSC0785133	372	0.45	12996275	31.44	32.15	31.05	12913726	30.4426920047624	30.5156181397212	30.8025065022011
rs956596	SNP	TSC0150195	247	0.47	13027660	31.44	32.15	31.05	12945111	30.5002662057468	30.5749795077765	30.8713659566713
rs1521247	SNP	rs1521247	256	0.49	13041412	31.44	32.15	31.05	12958863	30.525005330693	30.6019488886685	30.9033884960848
D2S131	STS	AFM155YD2	157	0.85	13367583	31.44	32.15	31.05	13284989	31.0216806457747	31.1677673209201	31.5946319061777
D2S2267	STS	AFMB283XG9	652	0.7	13735878	32.69	33	32.79	13653117	31.3073355114726	31.5883451906723	32.3121426141938
rs1510834	SNP	rs1510834	194	0.4	13744191	32.69	33	32.79	13661642	31.3082797372059	31.5947404711189	32.3249312946234
rs1510822	SNP	TSC0764861	85	0.14	13768371	32.86	33	33.19	13685822	31.3110262039728	31.6133424055829	32.362129693852
D2S149	STS	AFM200YG11	415	0.75	14393072	32.86	33	33.19	14310446	31.3959517253210	31.8721843534269	33.2908918171324
rs2015245	SNP	rs2015245	236	0.46	14745146	32.86	33	33.19	14662597	31.6581823505121	32.121144307445	33.4721494322635
rs3002	SNP	WIAF-933	131	0.49	14790893	33.1	33.32	33.8	14708344	31.7285029218047	32.1718833034516	33.504534077178
rs765786	SNP	rs765786	241	0.46	14800749	33.1	33.32	33.81	14718200	31.7454461782667	32.1849386131726	33.508898894651
rs722836	SNP	rs722836	53	0.35	14870654	33.1	33.32	33.81	14788105	31.8774771329905	32.2724904601896	33.5507673826129
rs722835	SNP	rs722835	240	0.47	14870871	33.1	33.32	33.81	14788322	31.8779392861847	32.2727399908200	33.5509454703879
D2S219	STS	MFD291	33	0.64	14947512	33.1	33.32	33.81	14864892	32.0299464211747	32.3634305062376	33.5927606701577
rs1518790	SNP	rs1518790	111	0.29	14977386	33.1	33.32	33.81	14894837	32.0883911251817	32.4003357440292	33.6043747927505
rs1518789	SNP	rs1518789	143	0.42	14977416	33.1	33.32	33.81	14894867	32.0884541042202	32.4003741517331	33.6043891373407
rs1862110	SNP	rs1862110	234	0.41	15202680	33.65	34.03	33.81	15120131	32.4907281766087	32.67503927531	33.7261761272676
D2S312	STS	AFM242XF10	522	0.43	15227294	33.65	34.03	33.81	15144713	32.5494934632302	32.7024074638745	33.7417684595611
rs763356	SNP	rs763356	164	0.43	15518816	34.24	35.05	33.81	15436267	33.5260121083973	33.2595900949780	33.9308691412299
rs763355	SNP	rs763355	158	0.42	15518838	34.24	35.05	33.81	15436289	33.5260954208759	33.2596344037632	33.9308847744295
rs1978371	SNP	rs1978371	213	0.49	15649542	34.24	35.05	33.81	15566993	33.9541493479705	33.5509507883638	34.03923393752
rs722328	SNP	rs722328	152	0.4	15657164	34.24	35.05	33.81	15574615	33.9884623409876	33.5677152500860	34.0448778761156
rs12692273	SNP	rs12692273	185	0.45	15688834	34.24	35.05	33.81	15606285	34.1413794152132	33.6366972816823	34.0675243782531
rs6731382	SNP	rs6731382	264	0.47	15734854	34.41	35.83	34.01	15652305	34.3393396012034	33.7579551042983	34.1053818940844
rs2302929	SNP	rs2302929	185	0.29	15735648	34.43	35.83	34.01	15653099	34.3422811199671	33.7604581103203	34.1061318229242
D2S1240	STS	UT5146	88	0.68	16134122	35.87	38.65	34.09	16051573	36.0472210533268	34.8981798026737	34.5240731974640
rs7569935	SNP	rs7569935	327	0.46	16210547	35.9	38.98	34.09	16127998	36.3549672210076	35.0692345303719	34.6130411920534
rs1429405	SNP	TSC0639275	138	0.17	16433074	36.8	38.98	34.69	16296555	37.2651571464266	35.6973894084793	34.8967068133463
rs340767	SNP	rs340767	237	0.53	16459653	36.8	38.98	35.39	16323134	37.3828982749878	35.777708945316	34.9342923831986
rs1567967	SNP	rs1567967	98	0.24	16469070	36.8	38.98	35.39	16332551	37.4191239988979	35.8038719141588	34.9481941220978
D2S2295	STS	AFM249TH9	131	0.72	16474628	36.8	38.98	35.39	16338107	37.4402731876765	35.8192167647414	34.9564237339944
rs667089	SNP	TSC0633788	210	0.47	16487588	36.8	38.98	35.39	16351069	37.4895883166025	35.8549974886622	34.9756133292049
rs974591	SNP	rs974591	202	0.4	16815305	37.97	40.6	35.62	16678786	38.7749511581753	36.7719040071873	35.5159572222483
D2S2346	STS	AFM338YC1	796	0.67	16848580	37.97	40.6	35.62	16712060	38.8713174378238	36.8496280067474	35.5653524137507
D2S272	STS	UT868	901	0.81	16866884	37.97	40.6	35.62	16730277	38.9215874237603	36.8949659514861	35.5928335647047
rs558912	SNP	rs558912	234	0.5	16991253	37.97	40.6	35.62	16854734	39.2403556497699	37.1658910739745	35.7573328269681
rs2111875	SNP	TSC1113318	137	0.15	17117975	37.97	40.93	35.62	16981456	39.5183820631942	37.3790790183539	35.8959663783642
rs1112298	SNP	rs1112298	113	0.4	17210128	38.92	41.91	36.37	17073609	39.7245069999534	37.5445090535331	35.9988972038116
rs1876482	SNP	rs1876482	33	0.06	17362568	38.92	41.91	36.37	17226049	40.0145441114286	37.7650167552719	36.1280550272805
rs925140	SNP	rs925140	102	0.18	17362690	38.92	41.91	36.37	17226171	40.0147093272203	37.7652226232567	36.128173739653
D2S332	STS	AFM270XH9	752	0.58	17429950	38.92	41.91	36.37	17293425	40.108025750714	37.8502987959705	36.1871312432952
D2S1360	STS	GATA11H10	530	0.77	17491957	38.92	41.91	36.37	17355402	40.1974531912998	37.9097007575694	36.233310101774
D2S2155	STS	AFMA116XD9	505	0.54	17626373	38.92	41.91	36.37	17489775	40.3687063625443	38.0403165569300	36.2961680389328
rs951376	SNP	rs951376	197	0.41	17636758	38.92	41.91	36.37	17500239	40.3786322008976	38.044844045801	36.2990477697043
rs951375	SNP	rs951375	51	0.11	17636816	38.92	41.91	36.37	17500297	40.3786876364898	38.0448693317282	36.2990638529383
rs1615739	SNP	rs1615739	179	0.36	17735861	38.92	41.91	36.37	17599342	40.4912943319355	38.1260118183066	36.3269684310073
rs11688077	SNP	rs11688077	237	0.47	17768418	38.92	41.91	36.37	17631899	40.503275950923	38.1585144313948	36.3347082558266
rs1991315	SNP	rs1991315	173	0.49	17840090	38.92	41.91	36.37	17703571	40.6348004569148	38.1908368342809	36.3548086978827
rs750772	SNP	rs750772	35	0.13	17967586	39.02	42.1	36.37	17831067	40.8049095399581	38.2982024301207	36.3837177299493
rs728679	SNP	rs728679	286	0.5	18022771	39.03	42.13	36.37	17886252	40.8552662354398	38.3320940658994	36.3980069218055
rs1471342	SNP	rs1471342	275	0.44	18122198	39.03	42.13	36.37	17985679	40.9811534454992	38.4117220736131	36.4171419792365
D2S320	STS	AFM137XG11	1195	0.8	18246836	39.03	42.13	36.37	18110299	41.0876102513189	38.471940221904	36.4278007682598
rs1545497	SNP	rs1545497	144	0.43	18418412	39.03	42.13	36.37	18281893	41.2603444628537	38.5577815559392	36.4387919324743
rs1356322	SNP	rs1356322	183	0.43	18527172	39.03	42.25	36.37	18390653	41.4026602336645	38.6313416744827	36.4471686896382
rs776	SNP	WIAF-4586	75	0.27	18586015	39.78	43.5	36.37	18449496	41.4749223406070	38.6722575269214	36.4515123071209
D2S2375	STS	AFMA070WE9	959	0.83	18649434	39.78	43.5	36.37	18512914	41.5569988678238	38.7225637470144	36.4567163055382
rs1445128	SNP	rs1445128	220	0.49	18809729	39.78	43.5	36.37	18673210	41.7415019279345	38.8411052106044	36.4950467523388
D2S224	STS	MFD266	96	0.67	18882661	39.78	43.5	36.37	18746141	41.8408743902115	38.8950796430949	36.5194980235765
rs6715010	SNP	rs6715010	337	0.53	19277788	40.5	44.36	36.99	19141269	42.4105140086005	39.3176847867714	36.7481227854038
rs10206829	SNP	rs10206829	314	0.49	19321500	40.5	44.36	36.99	19184981	42.477720870032	39.3730380358687	36.7832309144912
D2S387	STS	AFM331ZG5	151	0.89	19342437	40.5	44.36	36.99	19205917	42.5071386733929	39.3974411293187	36.7965609270959
D2S305	STS	AFM073YA5	121	0.67	19418451	40.5	44.36	36.99	19281858	42.6046428008544	39.4865731290534	36.8582806604585
D2S310	STS	AFM234XE3	95	0.53	19554060	40.5	44.36	37.05	19417471	42.7784083770665	39.6659487176186	37.0069907935511
rs1813617	SNP	rs1813617	261	0.49	19590019	40.5	44.36	37.05	19453500	42.8339943048109	39.7174958533017	37.0496258980319
D2S1358	STS	ATA9E06	73	0.32	19613691	40.5	44.36	37.05	19477171	42.8715451865264	39.7520612986739	37.0797845105673
rs1427543	SNP	rs1427543	131	0.4	19794763	40.5	44.36	37.05	19658244	43.1648082393511	40.0136479196293	37.303485002816
rs1427544	SNP	rs1427544	188	0.41	19795086	40.5	44.36	37.05	19658567	43.1652845334311	40.0142334597405	37.3039008923612
