Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
rs1573442	SNP	rs1573442	319	0.54	19678760	12.98	21.59	5.77	18600631	21.8394062953548	13.7178995576817	6.3978456334991
D21S406	STS	ABMC52	304	0.54	19680615	13.17	21.91	5.77	18602485	21.8496004037421	13.7233707378749	6.39859147730256
D21S1433	STS	D21S1433	151	0.83	19768959	14.26	23.92	5.77	18690830	22.2864385987663	13.9623070270384	6.43623672996992
rs727150	SNP	rs727150	223	0.47	19843041	14.26	23.92	5.77	18764912	22.6405270131554	14.1553926505696	6.47233694887574
rs966179	SNP	rs966179	68	0.14	19886687	14.26	23.92	5.77	18808558	22.8402903683602	14.2683518507924	6.49387596303432
D21S1899	STS	AFMB321WF5	1045	0.88	20067783	14.26	23.92	5.77	18989572	23.7493727989716	14.7621680661127	6.59440166064585
rs1156335	SNP	TSC0324387	333	0.45	20103839	14.36	24.14	5.77	19025710	23.9120061230960	14.8559419068699	6.61642427075933
rs952976	SNP	rs952976	242	0.52	20151625	14.36	24.14	5.77	19073496	24.1036974657756	14.9652586978263	6.64690464445741
D21S366	STS	ABMC3	362	0.65	20336918	14.36	24.14	5.77	19258788	24.7635145784647	15.3533927548796	6.77235055027092
rs2825276	SNP	rs2825276	200	0.45	20395279	14.36	24.14	5.77	19317150	24.9614468783230	15.467033265324	6.81273025840596
rs12483141	SNP	rs12483141	138	0.25	20457709	14.36	24.14	5.77	19379580	25.1484450504408	15.5765429503557	6.85730438801831
rs7278609	SNP	rs7278609	281	0.44	20473664	14.36	24.14	5.77	19395535	25.1944276027106	15.6066907150446	6.86899732332118
rs2825360	SNP	rs2825360	220	0.4	20492163	14.86	24.85	6.09	19414034	25.2467547011086	15.6404079928965	6.88249456156415
D21S1414	STS	UT7927	1225	0.78	20554316	14.86	24.85	6.09	19476138	25.4073036749866	15.7365308308053	6.92992960686339
rs2825416	SNP	rs2825416	222	0.47	20581252	14.86	24.85	6.1	19503123	25.4743417880338	15.7791248988982	6.95145916749224
rs1808093	SNP	rs1808093	266	0.51	20760528	14.86	24.85	6.11	19682399	25.865023898814	16.0487692829446	7.09656718662234
D21S1905	STS	AFMB361YE9	124	0.74	20944645	16.01	26.5	6.79	19866424	26.2146820954431	16.2962752141317	7.25777331846338
rs468280	SNP	rs468280	115	0.25	21162674	16.01	26.5	6.93	20084545	26.7917736754570	16.6449065747847	7.4331556835511
rs2825875	SNP	rs2825875	224	0.48	21266155	16.01	26.5	6.93	20188026	27.1656768143929	16.8313179724515	7.49816187273656
D21S1436	STS	GGAA2E02	177	0.75	21342465	16.45	27.29	6.93	20264243	27.4514096553252	16.9781696033717	7.5432583696771
D21S2053	STS	D21S2053	852	0.69	21356121	16.45	27.29	6.93	20277976	27.5027890557774	17.0052048419423	7.55122438623205
D21S1438	STS	ATA19C05	122	0.62	21501004	16.45	27.29	6.93	20422874	28.057294981485	17.2981349158904	7.64104708798463
rs1034349	SNP	TSC0338286	114	0.21	21535568	16.45	27.29	6.93	20457439	28.1899412249892	17.3712384322175	7.66405775948349
rs17204	SNP	WIAF-599	28	0.22	21558259	16.45	27.29	6.93	20480130	28.2759304364351	17.4198005265630	7.67974649548283
rs953681	SNP	rs953681	37	0.12	21587287	16.45	27.29	6.93	20509158	28.3867858969657	17.4829524072598	7.70043639395298
D21S1240	STS	UT656	86	0.64	21598664	16.99	28.48	6.93	20520446	28.4300822094892	17.5075547084925	7.70868986764363
D21S1437	STS	GGAA3C07	168	0.79	21646839	17.28	29.14	6.93	20568710	28.6112987703476	17.6105043131175	7.74421605499421
rs2826327	SNP	rs2826327	242	0.5	21863435	17.28	29.14	6.93	20785306	29.4373789116074	18.1241238308237	7.93347523050743
rs928859	SNP	rs928859	196	0.39	21886218	17.28	29.14	6.93	20808089	29.5236464591716	18.1799912007865	7.95641584495515
rs724840	SNP	rs724840	243	0.43	21895848	17.28	29.14	6.93	20817719	29.5599000944330	18.2034486234640	7.96591712046837
rs1994100	SNP	rs1994100	97	0.19	22031427	17.32	30.08	6.93	20953298	30.0665405225779	18.5274476302598	8.08574349760283
D21S1902	STS	AFM268XG1	90	0.47	22130268	17.69	30.23	6.93	21052138	30.4516951619857	18.7597021496191	8.17085760747547
rs2014533	SNP	rs2014533	238	0.41	22191361	17.74	30.25	6.93	21113232	30.673596865329	18.9029718745677	8.229530480284
D21S1441	STS	ATA9H02	105	0.63	22244971	17.74	30.95	6.93	21166842	30.868039880636	19.0294847192662	8.28245591760636
D21S1922	STS	AFMA104YB5	123	0.59	22298820	18.68	30.98	7.62	21220615	31.0482384206533	19.1506973485589	8.34201636144624
rs1888415	SNP	rs1888415	266	0.34	22299425	18.68	30.98	7.62	21221296	31.0501781190498	19.1520093648843	8.34270699503649
D21S414	STS	ABMC21	448	0.72	22428778	18.92	31.3	8.21	21350648	31.4767569166393	19.4421841120028	8.48019430709051
rs1598	SNP	WIAF-3562	94	0.38	22556084	19.33	31.47	8.21	21477955	31.8598213294900	19.7152580659631	8.62315539736713
rs766090	SNP	TSC0070617	339	0.42	22608321	19.43	31.51	8.21	21530192	32.0063658715106	19.8256553836463	8.68353928546829
D21S1884	STS	AFMA116YG1	633	0.58	22627154	19.43	31.85	8.21	21548909	32.0571148373837	19.8648869225594	8.70525919790429
rs1444355	SNP	TSC0666672	325	0.41	22682500	19.43	31.85	8.21	21604371	32.2065762587599	19.9768282229106	8.76859281919836
rs232466	SNP	TSC1236141	203	0.32	22696146	19.43	31.85	8.21	21618017	32.2431854258334	20.0041640145863	8.78413534272959
D21S214	STS	D21S214	310	0.83	22715524	19.43	31.85	8.21	21637394	32.294555773557	20.0422389937134	8.80602569821424
rs962788	SNP	rs962788	193	0.37	22789290	19.61	31.85	8.21	21711161	32.4865448358071	20.1816824462531	8.88885688319962
rs1073609	SNP	rs1073609	68	0.16	22825940	19.61	31.85	8.21	21747811	32.5814422467031	20.2559828895762	8.9302457254494
rs2258630	SNP	rs2258630	270	0.43	22976740	19.78	32.96	8.21	21898611	32.9422625890878	20.5363795942352	9.10386959465405
rs723929	SNP	rs723929	49	0.14	22992942	19.78	32.96	8.21	21914813	32.9783456190398	20.5642539577526	9.12217727197857
rs1783400	SNP	rs1783400	209	0.46	23104425	19.78	32.96	8.21	22026296	33.2097339503373	20.7552213931790	9.24912874502442
rs1155463	SNP	rs1155463	199	0.39	23140523	19.78	32.96	8.21	22062394	33.2814291815952	20.8113047725098	9.28868438826909
D21S1994	STS	D21S1994	81	0.52	23147045	19.78	32.96	8.21	22068916	33.2944269697726	20.8210884065421	9.29544936100731
D21S368	STS	ABMC13	303	0.67	23233514	19.78	32.96	8.21	22155384	33.4553505841407	20.9494702179749	9.3819962355201
rs991225	SNP	rs991225	302	0.54	23299361	20.28	32.96	8.83	22221232	33.5652166809179	21.0403291194073	9.44382609377396
D21S1918	STS	AFMA081WF1	107	0.54	23303100	20.28	32.96	8.83	22224957	33.5713408787172	21.0451777981758	9.44694762368952
rs725745	SNP	rs725745	233	0.52	23841677	21.04	33.99	9.2	22763548	34.3584363601835	21.5186293646518	9.75408094988733
rs881116	SNP	rs881116	203	0.46	23841788	21.04	34.01	9.2	22763659	34.3585611381576	21.5187047496111	9.7541398778168
rs723649	SNP	rs723649	211	0.4	24024800	21.04	34.14	9.2	22946671	34.5232415605885	21.6534060632727	9.86290838391145
rs767055	SNP	rs767055	261	0.49	24333621	21.04	34.48	9.2	23255492	34.7138521029007	21.8684100744656	10.0657515579356
D21S1409	STS	UT1305	711	0.73	24348727	21.04	34.48	9.2	23270587	34.7287820400159	21.8840904678699	10.0801323332493
rs244277	SNP	rs244277	136	0.42	24395510	21.04	34.9	9.2	23317381	34.7761866845	21.9379968108365	10.1246242890496
rs1459395	SNP	rs1459395	60	0.17	24597271	21.69	35	9.53	23519142	35.0081344718301	22.1772593247911	10.3523313096222
D21S1257	STS	AFM294WE1	752	0.82	24813860	21.69	35	9.79	23735675	35.4550313997802	22.6283343104522	10.7877344006784
D21S1250	STS	UT1332	74	0.55	24946724	21.69	35	9.79	23868567	35.7771052017454	22.9458626691101	11.1040252477888
rs975447	SNP	rs975447	185	0.39	24965974	22.06	35	10.36	23887845	35.8179473354875	22.9841018179016	11.1412799261971
rs2828435	SNP	rs2828435	253	0.46	25070036	22.06	35.08	10.36	23991907	36.037380046215	23.1929400299501	11.3365293788177
rs207488	SNP	rs207488	144	0.24	25213719	22.06	35.08	10.36	24135590	36.3560218041806	23.4926547241226	11.6159801847661
D21S1892	STS	AFM205WG9	85	0.62	25236857	22.1	35.08	10.53	24158695	36.4089208074139	23.5412548792769	11.6592023320165
D21S1251	STS	UT1333	32	0.64	25237445	22.36	35.23	10.55	24159135	36.4102479332613	23.5423791547921	11.6603049656981
D21S1244	STS	UT761	850	0.71	25269133	22.63	36.04	10.55	24190956	36.4817682799457	23.6029676624901	11.7197271699555
D21S272	STS	AFM206XG5	103	0.62	25378523	22.63	36.04	10.55	24300291	36.7257911328938	23.8246591089507	11.9148626175370
rs988833	SNP	TSC0308467	213	0.42	25395815	22.63	36.04	10.55	24317686	36.7655660808988	23.8596649847436	11.9438777902799
rs756524	SNP	rs756524	24	0.06	25440654	23.06	36.25	11.12	24362525	36.8667296157435	23.9489903952763	12.0150890755795
rs1024318	SNP	TSC0247438	410	0.47	25553212	23.75	37.17	11.63	24475083	37.1080327162044	24.1580940739438	12.1909611492301
D21S367	STS	ABMC7	336	0.83	25579059	23.75	37.17	11.63	24500929	37.1625262561265	24.2070958062976	12.2312957233123
rs1910615	SNP	rs1910615	93	0.22	25591285	23.99	37.2	11.88	24513156	37.1881425010643	24.2294963623378	12.2499891778903
rs1910614	SNP	TSC0958382	195	0.23	25591352	23.99	37.4	11.88	24513223	37.1882813613525	24.2296117288731	12.2500879589634
rs975170	SNP	TSC0287205	291	0.53	25599745	23.99	37.4	11.88	24521616	37.2056762031186	24.2440635397786	12.2624621313071
D21S1914	STS	AFM344WF5	1105	0.86	25622401	23.99	37.4	11.88	24544187	37.2526317059249	24.2830746475917	12.2958648774787
rs1892776	SNP	rs1892776	296	0.48	25711841	23.99	37.4	12.26	24633712	37.4411415086945	24.4531344169324	12.4308159397447
rs727680	SNP	rs727680	46	0.07	25756232	23.99	37.4	12.26	24678103	37.5430392626721	24.5465279099931	12.5056095969465
D21S1264	STS	ABMC57	253	0.75	25759715	23.99	37.4	12.26	24681585	37.5513167018610	24.5540017264886	12.5118589275395
rs2829150	SNP	rs2829150	220	0.51	25894735	24.77	38.56	12.26	24816606	37.897301296817	24.8449631920528	12.7439789082603
rs2829614	SNP	rs2829614	207	0.58	26556824	24.81	38.58	12.26	25478695	38.7930893837877	25.5367397450780	13.0821022925476
D21S1907	STS	AFM277ZD5	552	0.56	26566612	24.81	38.62	12.26	25488462	38.7955474481924	25.5388999073079	13.0837606126116
rs2829629	SNP	rs2829629	201	0.28	26572876	24.81	38.62	12.26	25494747	38.7971205290497	25.5402823405126	13.0848218832370
D21S1422	STS	D21S1422	45	0.17	26739959	24.88	38.89	12.26	25661830	38.8414371635151	25.5806687139667	13.1128065053774
D21S265	STS	AFM234WA5	690	0.79	26919487	24.88	38.89	12.26	25841347	38.9386501045501	25.6456027046642	13.1455363353405
rs1012722	SNP	rs1012722	175	0.51	27199100	25.19	38.89	12.26	26120971	39.2831087848513	25.8717533502535	13.2174023447345
rs1041731	SNP	rs1041731	248	0.49	27225043	25.19	38.89	12.26	26146914	39.3207112277768	25.8970329433246	13.2277978375858
rs2829966	SNP	rs2829966	273	0.52	27254194	25.19	38.89	12.26	26176065	39.3682689602365	25.9288919696123	13.2415586014026
rs1145	SNP	rs1145	42	0.19	27260014	25.19	38.89	12.26	26181885	39.3796894771482	25.9364479840005	13.2450288196179
rs1876064	SNP	rs1876064	149	0.34	27260811	25.19	38.89	12.26	26182682	39.3812534207871	25.9374827165550	13.2455040367858
D21S1253	STS	AFM270XC1	886	0.79	27434433	25.19	38.89	12.77	26356281	39.8327166233411	26.2121825379245	13.4310470785766
rs2830072	SNP	rs2830072	316	0.49	27500660	25.19	38.89	12.77	26422531	40.0158227184242	26.3258918493161	13.5046732389542
D21S1443	STS	GATA26A04	87	0.59	27522829	25.19	38.89	12.77	26444682	40.0761859932657	26.3653483467739	13.5301423201966
D21S1896	STS	AFMB291YB9	103	0.53	27824129	25.98	41.28	12.77	26745933	41.1724576396747	27.0398908922408	13.9488915063507
D21S1435	STS	D21S1435	892	0.78	27848874	26.37	41.28	12.92	26770745	41.2789715459958	27.1075430456266	13.9825751338318
rs966410	SNP	rs966410	230	0.47	27852724	26.37	41.28	13.09	26774595	41.2959966489677	27.1183476981955	13.9876519807716
rs2830252	SNP	rs2830252	247	0.47	27854701	26.65	41.28	13.09	26776572	41.3047391498963	27.1238959574497	13.9902589746417
D21S260	STS	AFM147XB12	613	0.62	27971461	26.65	41.28	13.09	26893301	41.8365965020335	27.4598040620719	14.1437743713950
D21S269	STS	AFM263XF5	701	0.67	28001184	26.65	41.28	13.09	26922995	41.9755872363142	27.5448502445641	14.1844854665125
D21S111	STS	PCW21PCQ	307	0.45	28025421	26.65	41.73	13.09	26947291	42.0850527519078	27.6143527646758	14.2185169731511
rs226304	SNP	rs226304	272	0.44	28049880	26.98	41.73	13.85	26971751	42.1956105460013	27.6851395646667	14.2528348605711
rs871416	SNP	rs871416	121	0.21	28061023	26.98	41.73	13.85	26982894	42.2460181724897	27.717676485684	14.2684580967897
rs773	SNP	WIAF-4546	89	0.42	28070696	26.98	41.73	13.85	26992567	42.2897759550457	27.7459210909968	14.2820202940384
rs17063	SNP	WIAF-4580	102	0.43	28070777	26.98	41.73	13.85	26992648	42.2901423750175	27.7461576063519	14.2821338614919
rs229103	SNP	rs229103	184	0.48	28227149	27.64	42.82	13.85	27149020	43.0316039922192	28.2223906146356	14.4971305696075
rs423048	SNP	rs423048	226	0.5	28234284	27.64	42.82	13.85	27156155	43.0671199159606	28.2430683915434	14.5069254167714
rs1497284	SNP	rs1497284	148	0.32	28361309	27.64	42.82	13.94	27283180	43.6685095992258	28.6771133861344	14.6762576247824
rs1788312	SNP	rs1788312	205	0.41	28520045	28	43.38	13.99	27441916	44.3611396971784	29.1573317914214	14.8916451317937
rs235946	SNP	rs235946	188	0.34	28562546	28	43.38	13.99	27484417	44.5246887680706	29.2750771934955	14.9547611109725
rs235947	SNP	rs235947	152	0.33	28562773	28	43.38	13.99	27484644	44.5255277505904	29.2756862045149	14.9551062338795
rs964224	SNP	rs964224	128	0.48	28624077	29.13	45.14	14.07	27545948	44.7418162777099	29.4374692921261	15.0493581802274
rs726188	SNP	rs726188	197	0.48	28624619	29.13	45.14	14.07	27546490	44.7436514945799	29.4388795253934	15.0501993215709
rs2078436	SNP	rs2078436	138	0.49	28624766	29.13	45.14	14.07	27546637	44.7441492379008	29.4392620056338	15.0504274540017
rs1155213	SNP	TSC0322607	278	0.44	28741114	29.13	45.14	14.18	27662985	45.138917431621	29.7321546261368	15.2315838292232
rs239682	SNP	TSC0867804	159	0.28	28762563	29.13	45.14	14.43	27684434	45.2107962338431	29.7856432398701	15.264391901629
rs1376928	SNP	TSC0534595	323	0.51	28766263	29.13	45.14	14.43	27688134	45.2232189165944	29.7948780028602	15.2700245176147
rs239681	SNP	TSC1129231	199	0.3	28772863	29.13	45.14	14.43	27694734	45.2453782966373	29.8113508233289	15.2800718866702
rs239677	SNP	TSC0680781	338	0.47	28774869	29.13	45.14	14.43	27696740	45.2521134051776	29.8163575623986	15.2831256779316
D21S2052	STS	D21S2052	1132	0.8	28818562	29.13	45.14	14.43	27740433	45.3973769901607	29.924200244919	15.3506471749575
D21S1258	STS	AFM295YG5	912	0.71	28819919	29.21	45.14	14.59	27741551	45.4018682818719	29.9275325077285	15.3527584323161
rs239627	SNP	TSC1184837	183	0.26	28820424	29.21	45.14	14.59	27742295	45.4035396910938	29.9287725907932	15.3535441249957
rs239620	SNP	TSC1272956	218	0.41	28824409	29.21	45.14	14.65	27746280	45.4167289302016	29.9385581967593	15.3597440959421
rs242339	SNP	TSC0539584	380	0.54	28832412	29.21	45.14	14.68	27754283	45.4424251179096	29.9578205577385	15.3723651310009
D21S1916	STS	AFMA052TC5	757	0.64	28981080	29.48	45.34	14.93	27902926	45.891961222197	30.2949017402594	15.6082342120058
rs2831032	SNP	rs2831032	204	0.38	28995201	29.48	45.34	14.93	27917072	45.9326956906106	30.3263237134782	15.6305954489156
rs2831036	SNP	rs2831036	230	0.47	29010367	29.48	45.34	14.93	27932238	45.9762129609657	30.3597751357040	15.6545115405407
rs991700	SNP	rs991700	285	0.44	29023627	29.48	45.34	14.93	27945498	46.0142611612102	30.3890225218780	15.6754219569293
rs2831098	SNP	rs2831098	299	0.44	29064988	29.59	45.59	14.93	27986859	46.1308096983026	30.4781317014974	15.7316710269944
D21S1915	STS	AFMA043ZE5	502	0.46	29120018	29.59	45.59	14.93	28041744	46.2726876816415	30.5914162510834	15.8211910725741
rs1964799	SNP	rs1964799	241	0.41	29382423	30.23	46.27	15.57	28304294	46.8360666965942	31.0595613743901	16.2286901744389
rs2831341	SNP	rs2831341	233	0.4	29385077	30.23	46.27	15.57	28306948	46.8404094464195	31.0636071833143	16.2327240090538
rs2831343	SNP	rs2831343	298	0.49	29385293	30.23	46.27	15.57	28307164	46.8407628880029	31.0639364578914	16.2330523090828
D21S1265	STS	MFD338	877	0.77	29729157	30.82	47.14	15.96	28651028	47.3157552673794	31.4812111700328	16.6017787793946
rs719025	SNP	rs719025	147	0.26	29753011	31.07	47.4	15.96	28674882	47.3439237467707	31.5043740213489	16.6158482088121
rs1534852	SNP	rs1534852	83	0.15	30119724	31.07	47.4	15.96	29041595	47.6958921991373	31.8067279756530	16.821345291116
rs764163	SNP	rs764163	58	0.28	30120764	31.07	47.4	15.96	29042635	47.696522440243	31.8073591046087	16.8217550277945
D21S82	STS	FR8-77	319	0.56	30215250	31.07	47.4	15.96	29137120	47.7493377384082	31.8586214539137	16.8586684810083
rs2254796	SNP	rs2254796	311	0.53	30341891	31.07	47.4	15.96	29263762	47.8120640979835	31.916636006765	16.9019161755313
rs2832181	SNP	rs2832181	283	0.52	30481371	31.07	47.4	15.96	29403242	47.8779250949405	31.9786158929646	16.9533616642916
rs2832191	SNP	rs2832191	243	0.48	30489300	31.07	47.4	15.96	29411171	47.8818003465934	31.9820906857746	16.9564769290423
rs15092	SNP	rs15092	198	0.47	30718201	31.07	47.4	15.96	29640072	47.9901087635005	32.0884092317532	17.0706640532319
D21S1901	STS	AFMB341WD9	577	0.56	30846638	31.39	47.65	16.44	29768328	48.0515703700271	32.1558696300494	17.1604727770403
rs1041732	SNP	rs1041732	84	0.16	30868064	31.39	47.65	16.44	29789935	48.0617762429802	32.1677350076326	17.1770161989957
rs363449	SNP	rs363449	230	0.48	30984275	31.39	47.65	16.44	29906146	48.1126885894974	32.2331796710224	17.2700937177138
rs2832411	SNP	rs2832411	245	0.53	30987343	31.39	47.65	16.44	29909214	48.1139083307453	32.2350316239794	17.2725482970164
rs2254136	SNP	rs2254136	188	0.27	31047208	31.39	47.65	16.44	29969079	48.1363529778652	32.2691197079566	17.3212124329695
D21S2054	STS	D21S2054	802	0.7	31056537	31.56	47.65	16.49	29978372	48.1397235656099	32.2741809838535	17.3289172531799
rs391460	SNP	rs391460	141	0.19	31120844	31.56	47.65	16.71	30042715	48.1602477540759	32.3087179329934	17.3817294734783
D21S1270	STS	GATA8G04	570	0.86	31706761	31.57	48.39	16.71	30628632	48.4264363204138	32.6869275460381	17.8828033666173
rs1395777	SNP	rs1395777	151	0.34	31934006	32.35	48.39	17.65	30855877	48.6274596410545	32.9146388608385	18.143693944162
D21S1239	STS	UT489	430	0.55	31962086	32.35	48.39	17.65	30883899	48.6556231021645	32.9457418170042	18.178379973351
rs1961491	SNP	rs1961491	58	0.49	31973685	32.35	48.39	17.69	30895556	48.6669151986294	32.9582858390096	18.1922818070478
D21S263	STS	AFM211ZG9	872	0.73	32221920	32.47	48.39	17.87	31143785	48.9214341049742	33.2546696799242	18.5364653467351
D21S1908	STS	AFMC016YG9	867	0.7	32243071	32.47	48.39	17.87	31164794	48.943931042385	33.2808507625759	18.5671619326313
D21S1913	STS	AFM317TC9	77	0.54	32428264	32.63	48.39	17.93	31349910	49.1468065095497	33.5238676531133	18.8535870222322
rs723470	SNP	rs723470	164	0.36	32525302	32.7	48.39	18.07	31447173	49.2536318165036	33.6611091029003	19.0271330823511
rs723469	SNP	rs723469	195	0.51	32525345	32.7	48.39	18.07	31447216	49.2536795452252	33.6611708942302	19.0272131018972
D21S1909	STS	AFM288YG5	840	0.76	32533316	32.7	48.76	18.07	31455116	49.262527118255	33.6726252823848	19.0420464926567
D21S1280	STS	UT706	48	0.73	32582793	32.7	48.78	18.07	31504651	49.3179098558128	33.7443453644959	19.134984687982
rs1977904	SNP	rs1977904	277	0.51	32667896	32.7	48.83	18.07	31589767	49.4073872443668	33.8706957022489	19.2973610691584
