Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
rs412923	SNP	TSC1561215	98	0.12	5492363	17.75	12.42	24.31	5443363	11.2348415612464	17.2751195421550	23.8102764775193
D19S177	STS	MFD120A	488	0.8	5517457	17.75	12.42	24.31	5468296	11.2951223382988	17.3403884025969	23.8870022241533
rs1006130	SNP	TSC0083017	388	0.42	5524461	17.75	12.42	24.31	5475461	11.3119680663296	17.3564523371343	23.9052522377674
rs673153	SNP	rs673153	313	0.48	6033976	18.21	13.52	24.31	5984976	12.0456390832553	18.2210835685285	24.7012636941782
rs11879374	SNP	rs11879374	101	0.16	6088681	18.21	13.52	24.31	6039681	12.1141837562006	18.3237371391045	24.7897572812049
D19S1034	STS	D19S1034	897	0.72	6113256	18.21	13.52	24.31	6064252	12.1484691336519	18.3645292347389	24.8238331359343
D19S427	STS	MFD319	563	0.72	6190785	18.21	13.52	24.31	6141785	12.2560778091344	18.4855586412061	24.9047159875762
rs1862508	SNP	rs1862508	266	0.51	6632418	19.3	13.52	25.22	6583418	13.7836614535148	19.8137732399633	25.9838624870215
rs17030	SNP	WIAF-1162	110	0.46	6677989	19.36	13.52	25.86	6628989	13.9681010440417	19.9565347267517	26.1015632521717
rs457762	SNP	rs457762	264	0.41	6942935	21.68	17.23	27.41	6893935	15.4569092125345	21.0561174534328	26.7849273034656
D19S869	STS	AFMA176ZH5	356	0.62	7074187	21.68	17.23	27.41	7025186	16.1842593306765	21.5601387961268	27.0627467885142
rs966591	SNP	rs966591	209	0.49	7083629	21.68	17.23	27.41	7034629	16.2336013636954	21.5943185753224	27.0778291214182
INSR	STS	INSR	190	0.38	7142875	22.19	18.21	27.41	7068102	16.5365894860281	21.7837197204714	27.1532392080322
rs2962	SNP	WIAF-893	54	0.22	7163065	22.19	18.21	27.41	7114065	16.6369844096550	21.8429916913286	27.1744151887142
rs1035941	SNP	rs1035941	260	0.42	7199939	22.19	18.21	27.41	7150939	16.8108541266963	21.9492941439460	27.2086677575351
D19S592	STS	GATA47D11	77	0.68	7399754	22.95	19.67	27.41	7305711	17.6455243427899	22.4795873256643	27.4808766496664
D19S406	STS	AFM205ZF2	463	0.68	7419847	22.98	19.71	27.41	7325766	17.7253249475190	22.537417049841	27.5169449547864
rs1015956	SNP	rs1015956	231	0.46	7440870	22.98	19.71	27.41	7346870	17.8497838252962	22.606010201322	27.5472363311929
D19S901	STS	AFMB025WA9	497	0.9	7481395	22.98	19.71	27.41	7387244	18.0995529852711	22.7384328671915	27.602067072255
D19S567	STS	AFM042XC5	81	0.47	7539410	22.98	19.71	27.41	7445409	18.3703201997774	22.8911914986944	27.6724323956615
D19S873	STS	AFMA217XG5	1032	0.77	7576724	22.98	19.71	27.41	7482699	18.5371140740632	22.9863518496127	27.7045392931842
D19S395	STS	UT757	58	0.71	7583198	22.98	19.71	27.41	7489197	18.5657173256680	23.0027814554219	27.7102089787351
rs542419	SNP	rs542419	218	0.43	7629480	22.98	19.71	27.41	7535480	18.7317330115129	23.1109769183499	27.7621028476655
D19S76	STS	MFD37	286	0.53	7657116	22.98	19.71	27.41	7563115	18.8169781071345	23.1743950371237	27.7949440647635
rs1155715	SNP	TSC0323440	241	0.31	7663317	22.98	19.71	27.41	7569317	18.8351689360490	23.1885447645432	27.8024380768543
D19S905	STS	AFMB042ZH1	162	0.85	7669875	22.98	19.71	27.41	7575846	18.8544070357138	23.2035091110062	27.810363529409
D19S912	STS	AFMB299WB1	78	0.56	7871648	23.69	20.32	27.89	7777646	19.3784339866526	23.6121402233648	28.0986240614483
D19S922	STS	AFMB344ZD1	172	0.9	8137740	23.69	20.32	28.38	8043695	19.8713720961442	24.0880749207527	28.5111240454832
D19S884	STS	AFMA299ZC5	160	0.89	8150011	23.69	20.32	28.38	8055954	19.8885099397479	24.1109417426426	28.5361837314803
rs1044250	SNP	rs1044250	279	0.54	8436164	25.45	22.36	29.08	8342164	20.7801916743738	24.9248387537116	29.3749874970416
D19S391	STS	UT486	30	0.75	8618703	25.45	22.36	29.79	8524536	21.5527677682775	25.5780521865609	29.9594054203359
rs4542783	SNP	rs4542783	241	0.5	8642160	25.45	22.36	30.06	8548160	21.6656086389605	25.6698323881939	30.0331517646282
rs3936234	SNP	rs3936234	272	0.51	8660004	25.45	22.36	30.08	8566004	21.7560556398931	25.7437868028476	30.0916019700625
rs7253116	SNP	rs7253116	154	0.43	8672076	25.45	22.36	30.08	8578076	21.8175611811597	25.7941023374046	30.131306199047
rs36245	SNP	rs36245	260	0.47	8831793	26.99	24.58	30.65	8692793	22.5825536645042	26.4154354358328	30.6224424311506
D19S916	STS	AFMB325WA5	176	0.91	9117848	27.31	25.78	30.65	8978840	23.8640941516918	27.4639943851288	31.445414011267
D19S865	STS	AFMA107XC9	158	0.83	9178373	28.23	25.78	31.91	9039341	24.1072288433885	27.6600048599787	31.6032441630105
D19S413	STS	AFM292WD9	936	0.77	9179436	28.23	25.78	31.91	9040254	24.1104449737336	27.6630210234698	31.6056067174089
rs13535	SNP	rs13535	239	0.48	9454173	29.1	26.82	32.57	9315173	25.0235432841765	28.4407354441666	32.1971707039671
rs1435	SNP	rs1435	133	0.45	9558641	29.1	26.82	32.57	9419641	25.3588139893145	28.7201872890357	32.40298488812
rs7249421	SNP	rs7249421	194	0.35	9715299	29.1	26.82	32.57	9576299	25.8423636968063	29.1222085974251	32.6855518355536
D19S403	STS	UT1740	77	0.62	9730484	29.1	26.82	32.57	9591184	25.8905418911668	29.1605296253020	32.7095775707626
D19S586	STS	GATA23B01	964	0.73	9804797	29.1	26.82	32.57	9665792	26.1241869283192	29.3376390612314	32.8314506846367
rs1862471	SNP	TSC0853721	403	0.52	10000322	29.1	26.82	32.57	9861322	26.6942359895736	29.7711075500778	33.1078786730869
D19S583	STS	ATA11A11	125	0.86	10058343	29.1	26.82	32.58	9919272	26.8521776636037	29.8844889180079	33.1779344214639
rs749259	SNP	TSC0131195	150	0.24	10113626	29.92	27.98	33.09	9974626	26.9986251989941	29.9908773427066	33.2330591874127
rs889121	SNP	TSC0158373	255	0.53	10125121	29.92	27.98	33.09	9986121	27.0288953280419	30.0133426513287	33.2435905501317
D19S1169	STS	D19S1169	23	0.16	10396988	30.9	29.27	33.43	10257988	27.6443601470105	30.4771451077509	33.5001362564523
rs280521	SNP	rs280521	153	0.32	10473392	30.9	29.27	33.67	10334392	27.8091446888606	30.5830282068645	33.5527126491864
rs8112449	SNP	rs8112449	290	0.48	10520064	30.9	29.27	33.67	10381064	27.9019139146475	30.6460210279452	33.5829108357767
rs11085732	SNP	rs11085732	274	0.49	10533112	30.9	29.27	33.67	10394112	27.9279878832566	30.6631317672110	33.5907702576779
D19S581	STS	UT5187	1089	0.9	10695822	31.21	29.96	33.67	10556717	28.2783976544302	30.8775529083485	33.6792319633158
rs714307	SNP	rs714307	209	0.5	10835405	31.21	29.96	33.67	10696405	28.5703852976227	31.071190663034	33.7681479714784
rs892011	SNP	rs892011	188	0.47	11018403	31.34	30.17	33.67	10879403	28.9229126712706	31.3160223636328	33.9079679651231
rs1529729	SNP	rs1529729	233	0.48	11163562	31.43	30.35	33.67	11024562	29.1827962266389	31.5028099159825	34.0149391752953
D19S584	STS	ATA19D12	62	0.46	11202823	31.43	30.35	33.67	11063671	29.2536900106835	31.5516199146755	34.0413051868312
rs6887	SNP	rs6887	295	0.48	11465316	31.43	30.35	33.67	11326316	29.6094142854567	31.8245115700864	34.2357162827559
rs313624	SNP	rs313624	204	0.42	11552910	31.43	30.52	33.67	11413910	29.6733697170807	31.8916254558982	34.309416764584
D19S906	STS	AFMB055ZC9	808	0.85	11926042	32.65	31.35	35.08	11787025	29.8230266090480	32.0995303521513	34.6133730190407
D19S1165	STS	D19S1165	805	0.76	12294333	32.65	31.35	35.08	12155123	29.9695976492635	32.3402730303565	35.0106920276549
rs12982363	SNP	rs12982363	308	0.47	12580895	32.65	31.35	35.08	12441895	30.2404330482621	32.6316826584393	35.3359603502055
rs7255217	SNP	rs7255217	202	0.32	12618699	32.65	31.35	35.08	12479699	30.2877756546071	32.6738265849076	35.3768052765759
rs17878898	SNP	rs17878898	321	0.49	12660002	32.65	31.35	35.08	12521002	30.3341183334481	32.71909281997	35.4119497848075
rs1864081	SNP	rs1864081	231	0.5	12707978	32.65	31.35	35.08	12568978	30.4061991634418	32.7687931691418	35.4468665714719
D19S221	STS	AFM224YE9	946	0.86	12712793	32.9	31.35	35.54	12573741	30.4143402697159	32.7736473164503	35.4501405779932
D19S914	STS	AFMB312YB9	108	0.63	12941814	32.9	31.35	35.54	12802613	30.787300945048	33.0527670639615	35.6378248631284
rs9384	SNP	rs9384	260	0.43	13010643	32.9	32.58	35.85	12871643	30.9173550600958	33.1363001396418	35.6808189549481
D19S558	STS	UT7121	1016	0.85	13313061	33.62	32.64	35.85	13173988	31.6367121802502	33.5825734493745	35.8412311220742
rs1742	SNP	WIAF-3706	46	0.16	13461447	33.83	32.79	36.03	13322447	32.1260233701988	33.8959301137683	35.9259701116226
D19S564	STS	UT8166	63	0.69	13524659	34.46	33.86	36.07	13385640	32.3397040447791	34.0431453442755	35.9767720257072
D19S840	STS	AFMB022XB1	931	0.72	13840955	34.46	33.86	36.12	13701917	33.3639046586417	34.7706082622717	36.2825854785887
rs1531212	SNP	TSC0403006	153	0.32	13951830	34.46	33.86	36.12	13812830	33.7249776580555	35.035383284774	36.4007876611255
rs1056143	SNP	rs1056143	207	0.45	14065488	34.96	34.98	36.12	13926488	34.1145681485197	35.3205604998954	36.5284639118196
rs8100819	SNP	rs8100819	141	0.23	14227601	35.92	36.32	36.12	14088601	34.6423919768404	35.7281339408284	36.7781401992753
rs3619	SNP	WIAF-2382	83	0.24	14266561	35.92	36.32	36.67	14127561	34.7601064987338	35.8194639726976	36.8592011405023
D19S547	STS	UT1647	42	0.42	14433415	36.56	37.02	37.19	14294414	35.1773417983716	36.169792305278	37.2444205555732
D19S892	STS	AFMA357ZD9	130	0.8	14616753	36.7	37.05	37.6	14477617	35.5927118233842	36.5308811162752	37.6427523704285
D19S226	STS	AFM256YC9	902	0.88	14633406	36.7	37.05	37.6	14494399	35.6303524953417	36.5657684528148	37.6758735114905
D19S385	STS	D19S385	383	0.66	14702676	36.98	37.05	37.6	14563583	35.8023472529624	36.7067900825828	37.821899803598
D19S556	STS	UT6488	73	0.93	14727978	36.98	37.05	37.6	14588824	35.8508279436082	36.7519731710604	37.8615744101507
rs2482	SNP	WIAF-118	32	0.12	14730109	36.98	37.05	37.6	14591109	35.8549111129927	36.7557786078458	37.8649159083155
rs726789	SNP	rs726789	232	0.47	14743003	36.98	37.05	37.6	14604003	35.8796170660868	36.7788040897378	37.8851342458734
rs726788	SNP	rs726788	220	0.54	14743245	36.98	37.05	37.6	14604245	35.8800807577766	36.7792362416393	37.8855137121126
rs1015902	SNP	rs1015902	199	0.45	15022931	36.98	37.05	38.46	14883931	36.4201033262823	37.2639090635617	38.3438331563292
D19S415	STS	AFM302YB9	611	0.5	15025484	36.98	37.05	38.46	14886464	36.4240038078534	37.2673408975599	38.3476384062801
rs1122713	SNP	TSC0014617	177	0.44	15028182	36.98	37.05	38.46	14889182	36.4281258208885	37.2709676457491	38.351659778927
rs715158	SNP	TSC0004558	220	0.44	15039616	36.98	37.05	38.46	14900616	36.4455947226836	37.2863376378899	38.3687021713823
rs1548543	SNP	TSC0430769	384	0.5	15088026	36.98	37.05	38.46	14949026	36.5113302120358	37.3473572843613	38.4384562366998
rs1089	SNP	WIAF-1549	119	0.52	15116838	37.35	38	38.46	14977838	36.5461860515392	37.3816745560973	38.4784452536066
D19S929	STS	AFMA041ZD1	122	0.7	15160462	37.65	38.28	38.46	15021439	36.6073365267824	37.4419384458034	38.5302022339567
D19S923	STS	AFMB349XB1	388	0.64	15297128	37.8	38.4	38.46	15158087	36.8812007458996	37.6263355260387	38.6421670665708
rs3786853	SNP	rs3786853	287	0.45	15528983	37.88	38.4	38.46	15389983	37.4151215301676	37.9981208791689	38.7939464085085
rs12610560	SNP	rs12610560	306	0.49	15582485	38.28	38.4	38.63	15443485	37.5386305867272	38.0886084462914	38.8232101699976
rs959117	SNP	rs959117	210	0.46	15589328	38.36	38.55	38.63	15450328	37.554428780798	38.1002035175221	38.8268190527357
rs1273522	SNP	rs1273522	249	0.5	15640972	38.36	39.13	38.63	15501972	37.6836412662437	38.1766797251676	38.8517688498807
D19S432	STS	GATA9B02	670	0.6	15682228	38.36	39.17	38.63	15543228	37.7862404912209	38.2501513909820	38.8750579485583
rs2060260	SNP	rs2060260	208	0.49	15704783	38.36	39.17	38.63	15565783	37.8415650707847	38.2900521045657	38.887983627775
D19S588	STS	GATA27C12	942	0.79	15728231	38.36	39.17	38.63	15589231	37.8969145692904	38.3272166308279	38.9011285100209
D19S252	STS	MFD240	591	0.74	15737394	38.36	39.17	38.63	15598393	37.9185440240332	38.3417397694384	38.9062652618130
D19S244	STS	MFD236	118	0.77	15767255	38.38	39.17	38.83	15628225	37.9879324602274	38.3885597768943	38.9250960617163
D19S411	STS	D19S411	133	0.73	15902202	38.42	39.17	39.2	15763190	38.3355938392007	38.6026441917109	39.0488322507466
D19S1162	STS	D19S1162	461	0.75	16092809	38.62	39.44	39.37	15953788	38.9014681909639	38.9235153823594	39.2749009012092
D19S885	STS	AFMA302YA5	911	0.68	16209758	38.85	39.71	39.37	16070698	39.2733316393866	39.1155432191547	39.4449990624905
D19S917	STS	AFMB326ZH5	844	0.79	16361045	39.41	40.74	39.37	16222016	39.6900728078878	39.3978202646124	39.5825119033079
rs1004246	SNP	rs1004246	175	0.36	16456260	39.62	41.89	39.37	16317260	39.929308599016	39.5798831640897	39.6697226973526
rs728116	SNP	rs728116	122	0.33	16611978	40.19	41.89	39.42	16472978	40.337428064453	39.8821676129870	39.8182610386976
rs17029	SNP	WIAF-1148	98	0.43	16628850	40.19	41.89	39.86	16489850	40.3806341536541	39.9130629401953	39.8338897048182
rs731617	SNP	rs731617	233	0.48	16665857	40.19	41.89	39.86	16526857	40.4745099600802	39.978924195056	39.8695356851552
rs754292	SNP	rs754292	259	0.49	16699813	40.19	41.89	39.86	16560813	40.5588630435601	40.0355496146879	39.9049729549388
rs754291	SNP	rs754291	169	0.51	16700051	40.19	41.89	39.86	16561051	40.5594542802743	40.0359465062497	39.9052213372632
rs901792	SNP	rs901792	188	0.33	16791443	40.23	41.89	39.86	16652443	40.7599861568433	40.1886440365648	39.9934006870553
rs773852	SNP	rs773852	252	0.44	16872940	40.3	41.91	39.86	16733940	40.9709825704766	40.3491603591077	40.0673717638511
D19S1171	STS	D19S1171	114	0.67	16898966	40.3	41.91	39.86	16759966	41.0234830545022	40.3858320128807	40.0928150703196
rs799184	SNP	rs799184	276	0.47	16961869	40.3	41.91	39.86	16822869	41.1388292730575	40.4766696818457	40.1544049201461
D19S199	STS	D19S199	1273	0.83	16968262	40.3	41.91	39.86	16829261	41.1499853563278	40.4860100285617	40.1606691349919
D19S930	STS	AFMA050YC5	132	0.9	16968289	40.3	41.91	40.1	16829232	41.1500324725876	40.4860494762954	40.1606955910846
D19S899	STS	AFMB021YB9	751	0.81	17234209	41.25	43.3	40.28	17095082	41.8343990357155	40.9928212702016	40.4053441513125
D19S593	STS	GATA64E12	684	0.7	17308106	41.41	43.56	40.55	17169105	42.0636549201676	41.1456085151594	40.4698207674277
D19S410	STS	AFM278XC5	148	0.78	17397423	41.41	43.56	40.55	17258334	42.3622571056612	41.3332348665469	40.5516577015693
rs10421557	SNP	rs10421557	228	0.4	17456223	41.41	43.56	40.55	17317223	42.6099871476122	41.479863124429	40.5996447770964
D14S134	STS	UT742|D19S579	53	0.71	17576578	41.41	43.56	40.55	17437565	43.2319680588873	41.8391141225962	40.7030609539042
rs1820805	SNP	rs1820805	115	0.23	17610210	41.41	43.56	40.55	17471210	43.4315870484765	41.9569838501394	40.7301798296274
D19S429	STS	GAAT1E2	652	0.53	17636053	41.41	43.56	40.55	17496924	43.6143496836155	42.0596677398814	40.7526992909371
D19S915	STS	AFM234XF4	144	0.83	17917892	44.27	48.78	40.55	17778873	45.4884939606051	43.0863760496545	40.9929106316232
D19S1037	STS	D19S1037	491	0.81	18076783	44.27	48.78	41.02	17937610	46.5495267597274	43.651521393453	41.1102640186746
rs740691	SNP	rs740691	297	0.48	18234441	44.32	48.87	41.02	18095441	47.4571551742278	44.1134989133898	41.2106649672312
rs273265	SNP	TSC0339363	259	0.43	18284336	44.32	48.87	41.02	18145336	47.6990515122956	44.246754649836	41.2392766967745
rs7125	SNP	rs7125	334	0.5	18288069	44.32	48.87	41.02	18149069	47.7168038235106	44.2567875972076	41.2414109016288
rs271828	SNP	rs271828	230	0.45	18342477	44.32	48.87	41.25	18203477	47.9604626775426	44.396546602528	41.2711902220441
D19S212	STS	AFM143XE9	134	0.67	18343062	44.32	48.87	41.28	18204059	47.9630429917965	44.3980323438332	41.2715069348775
rs1035363	SNP	TSC0339725	260	0.35	18371776	44.32	48.87	41.28	18232776	48.0867216599382	44.4681376240081	41.2866306079789
rs1075403	SNP	TSC0031401	263	0.44	18384950	44.32	48.87	41.28	18245950	48.142870533098	44.4997374896811	41.2934849444871
D19S898	STS	AFMB019XE1	169	0.72	18473781	45.24	50.58	41.28	18334780	48.5186880611392	44.7056824792752	41.3370756465293
rs1862645	SNP	rs1862645	219	0.47	18724316	45.27	50.73	41.28	18585316	49.3459231033195	45.2007499683897	41.4473944030953
rs1991017	SNP	TSC0854181	296	0.48	18746593	45.27	50.73	41.28	18607593	49.4104949415306	45.2413320145566	41.4570387189835
D19S895	STS	AFMB007XB9	104	0.75	18753124	45.27	50.73	41.28	18614109	49.4294256178046	45.2532295475959	41.4598661655457
rs889364	SNP	TSC0158776	278	0.55	18761993	45.27	50.73	41.28	18622993	49.4551331921232	45.2693862189364	41.4637057955504
rs3220	SNP	WIAF-1671	74	0.26	18781193	45.27	50.73	41.28	18642193	49.5110632273753	45.3042357219874	41.4719617057767
D19S566	STS	AFMA123XF1	1129	0.84	19162094	45.27	50.73	41.28	19022980	49.8468747658667	45.8303753609443	41.6191346595075
rs1050483	SNP	rs1050483	131	0.21	19303802	46.04	50.79	41.51	19164802	49.9190430350658	45.9021180125973	41.6635640219666
D19S726	STS	UT1738	11	0.15	20228125	46.04	50.79	41.7	20089094	50.3647228634728	46.1272706087052	41.8201869437611
D19S546	STS	UT1644	62	0.75	20360262	46.04	50.79	41.77	20221261	50.4052822320296	46.2085673005809	41.8303095671996
rs2078584	SNP	rs2078584	116	0.24	20426003	46.04	50.79	41.77	20287003	50.4331331550807	46.2479481411313	41.8346719011416
rs1812642	SNP	rs1812642	183	0.43	20741589	46.04	50.79	41.77	20533429	50.7378390330986	46.3980136026629	41.8539645542817
rs959419	SNP	rs959419	193	0.49	20826692	46.04	50.79	41.77	20618532	50.8327026552219	46.435784067582	41.8586542723189
D19S911	STS	AFMB293YG9	747	0.68	20916473	46.95	53.54	41.77	20708294	50.9529198159976	46.4777912289261	41.8631192439743
D19S925	STS	AFMB355YD1	741	0.65	21361456	46.95	53.54	41.77	21153295	51.6425521190862	46.6791937521718	41.8776925107685
D19S580	STS	UT420	32	0.43	21378679	46.95	53.54	41.77	21170494	51.6743062928985	46.6877077691349	41.8781289534473
rs10416605	SNP	rs10416605	233	0.51	21410033	46.95	53.54	41.77	21201873	51.7216649374336	46.704002614746	41.8788285683184
D19S215	STS	D19S215	132	0.7	21682674	46.95	53.54	41.77	21474514	52.1202666981856	46.8380665850131	41.8847652468196
rs10084114	SNP	rs10084114	299	0.43	21821966	46.95	53.54	41.77	21613806	52.3256473602161	46.9178490345092	41.8876016174396
D19S401	STS	UT1312	32	0.54	22050073	46.95	53.54	41.77	21841760	52.664670756263	47.0520671489674	41.8918072062359
rs1828454	SNP	rs1828454	260	0.48	22055253	46.95	53.54	41.77	21847093	52.6720336265827	47.0551387601817	41.8919025425253
rs17206	SNP	WIAF-608	104	0.35	22092727	46.95	53.54	41.77	21884567	52.7242313347178	47.0766612428735	41.8925568620269
rs404822	SNP	rs404822	185	0.41	22215967	46.95	53.54	41.77	22007807	52.8999823840827	47.1473383343684	41.8946453205415
D19S568	STS	AFM344YG5	386	0.6	22495143	46.95	53.54	41.77	22286962	53.2649196754711	47.304012988118	41.8992273056791
D19S434	STS	GGAT4B07	56	0.41	22767824	47.36	54.44	41.77	22559664	53.5962848363734	47.45053830632	41.9033751130149
rs295357	SNP	rs295357	193	0.46	23438039	47.75	55.71	41.77	23229879	54.2958600860678	47.7929790231977	41.9130202783323
rs295418	SNP	rs295418	251	0.54	23508198	48.07	55.86	41.77	23300038	54.3627860673865	47.82725299712	41.9139479631104
rs40561	SNP	rs40561	251	0.54	23541372	48.07	55.86	41.77	23333212	54.3924184234157	47.8452711072995	41.914396938473
D19S910	STS	AFMB292WF1	67	0.38	23622736	48.07	55.86	41.77	23414508	54.467643537503	47.8859565757133	41.9154820432534
D19S1036	STS	D19S1036	93	0.52	23652821	48.07	55.86	41.77	23444661	54.493365217678	47.9007472989433	41.9158762610453
rs1973371	SNP	rs1973371	241	0.54	23723647	48.07	55.86	41.77	23515487	54.5541690114027	47.9346322217314	41.9168010474337
D19S560	STS	D19S560	51	0.57	23909390	48.07	55.86	41.77	23701229	54.6754857810943	48.0219586595253	41.9192659779759
rs450542	SNP	rs450542	275	0.47	24042897	48.07	55.86	41.77	23834737	54.7006067098008	48.0553070854151	41.9209373823949
