Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
rs1878275	SNP	rs1878275	35	0.06	9777401	22.83	23.67	22.25	9386499	23.5521238099856	22.4117066367814	21.9430600902210
rs1401438	SNP	rs1401438	130	0.27	9814456	22.83	23.67	22.25	9423554	23.5701507135310	22.4168494777098	21.9489493703336
rs881641	SNP	rs881641	221	0.41	10133747	22.83	23.67	22.25	9742845	23.8227323553479	22.5698304441053	22.0431564032836
rs747357	SNP	rs747357	284	0.49	10152878	22.83	23.67	22.25	9761976	23.8411463046355	22.5835230379514	22.0546083373736
rs956312	SNP	rs956312	231	0.46	10188326	22.83	23.67	22.25	9797424	23.8739704833071	22.6091365597106	22.0761629554341
rs956311	SNP	rs956311	217	0.45	10188381	22.83	23.67	22.25	9797479	23.8740090040618	22.6091786230184	22.0761996104504
rs792	SNP	WIAF-4142	108	0.45	10205844	22.83	23.67	22.25	9814942	23.8862396938914	22.6225341056230	22.0878379113583
rs1962796	SNP	rs1962796	233	0.37	10542058	23	23.67	22.6	10151156	24.1891353465162	22.9015526213549	22.3384718706626
rs10938845	SNP	rs10938845	297	0.51	10551500	23	23.67	22.6	10160598	24.1976206778241	22.9085068549333	22.3461008582674
rs2904113	SNP	rs2904113	188	0.32	10565652	23	23.67	22.6	10174750	24.2103387893119	22.9189301035671	22.3575354518473
rs2014303	SNP	rs2014303	66	0.33	10585856	23	23.67	22.6	10194954	24.2284957087934	22.9338107787649	22.3738599663109
rs763677	SNP	TSC0065652	220	0.32	10593205	23	23.67	22.6	10202303	24.2345937760994	22.9388753787353	22.3794260587161
rs1981635	SNP	TSC0928671	155	0.34	10603017	23	23.67	22.6	10212115	24.2404521705503	22.9440675384203	22.3851809507276
D4S2928	STS	AFMA223WG1	415	0.54	10612311	23	23.67	22.6	10221334	24.2460012857181	22.9489855910204	22.3906320276084
D4S1582	STS	AFM283ZF5	826	0.77	10701585	23	23.67	22.6	10310554	24.2964789007178	23.0017779472367	22.4509007002604
rs959190	SNP	rs959190	172	0.43	10872741	23.22	23.67	22.86	10481839	24.4053835564295	23.1639754808402	22.5977054946486
D4S1599	STS	AFM296WB1	926	0.82	10895784	23.22	23.67	22.86	10504881	24.4248673352672	23.1860414563116	22.6269598259440
D4S2281	STS	UT5114	68	0.66	10954625	23.22	23.67	22.86	10563635	24.4760080609163	23.2481098223853	22.696061504997
D4S1605	STS	AFM304XA5	407	0.51	11052182	23.22	23.67	22.86	10661228	24.5576410792484	23.3652877469486	22.8193635401079
rs1039680	SNP	TSC0345733	209	0.23	11081705	23.61	24.62	22.86	10690803	24.5821345293018	23.3957763611292	22.8598727684830
rs951881	SNP	rs951881	133	0.23	11084681	23.61	24.62	22.86	10693779	24.5847754596374	23.3983104967387	22.8636402662710
rs16883	SNP	rs16883	84	0.33	11113336	23.61	24.62	22.92	10722434	24.6102041756209	23.4227109187446	22.8999163580435
rs1506792	SNP	TSC0756865	384	0.5	11120443	23.61	24.62	22.93	10729541	24.616510994134	23.4287627002556	22.9089135377409
D4S3009	STS	AFM308WB9	149	0.75	11136847	23.61	24.62	22.93	10745881	24.6310211800013	23.4431351353034	22.9295133852190
rs1876265	SNP	TSC0883160	134	0.26	11162918	23.61	24.62	22.93	10772016	24.6530777682509	23.474635545074	22.9586749279756
rs1390093	SNP	TSC0559938	90	0.09	11485823	24.08	25	22.93	11094921	24.9759034811148	23.8853511384795	23.3593908493886
rs923998	SNP	TSC0239134	280	0.34	11500379	24.08	25	23.54	11109477	24.9955943817017	23.9040178559375	23.3653231773527
D4S2949	STS	AFMA337ZB1	321	0.71	11523690	24.67	25	24.5	11132564	25.02712877189	23.9339120473819	23.3748236237097
D4S3352	STS	D4S3352	106	0.95	11935983	24.67	25	24.5	11545080	25.5006519290035	24.4411140463648	23.9311946137665
rs1372887	SNP	rs1372887	202	0.44	12000904	24.67	25	24.5	11610002	25.5627600574174	24.5164014892047	23.9954856456481
rs717376	SNP	rs717376	254	0.53	12079599	24.67	25	24.5	11688697	25.6455696701250	24.5942656247152	24.075384732707
rs724315	SNP	rs724315	224	0.42	12180477	24.86	25	24.5	11789575	25.7356582690015	24.6828234848635	24.1463161802716
rs724316	SNP	rs724316	226	0.42	12180748	24.86	25	24.5	11789846	25.7359982139008	24.6830752043755	24.1465556857676
rs724317	SNP	rs724317	138	0.28	12180791	24.86	25	24.5	11789889	25.7360521534973	24.6831151451099	24.1465936884847
D4S3036	STS	AFMA057YF1	170	0.86	12218944	25.2	25.84	24.5	11828041	25.7839116285601	24.7185537227622	24.1803127039420
rs1382756	SNP	rs1382756	224	0.46	12237309	25.2	25.84	24.5	11846407	25.8041231121916	24.7352507283038	24.1956081176929
rs1383672	SNP	rs1383672	178	0.39	12658674	25.2	25.94	24.5	12267772	26.2770443146855	25.1170226232867	24.5395435039111
D4S2906	STS	AFMA106YC1	427	0.73	12712171	25.2	26.22	24.5	12321112	26.3645938666623	25.1680800196704	24.5752675166276
rs952299	SNP	rs952299	188	0.43	12725653	25.2	26.22	24.5	12334751	26.3789288279322	25.1814764344815	24.5845538125529
rs728170	SNP	rs728170	206	0.54	12942139	25.2	26.22	24.5	12551237	26.6802875006409	25.3728622609472	24.7208299219168
rs728171	SNP	rs728171	251	0.58	12942258	25.2	26.22	24.5	12551356	26.6804680645003	25.3729908145577	24.7209004672145
rs763318	SNP	rs763318	240	0.54	12963574	25.2	26.33	24.5	12572672	26.7128117554735	25.3960181150601	24.7335369677662
rs16903	SNP	WIAF-2736	61	0.26	13095888	25.93	26.33	25.32	12704986	26.9359134535651	25.5015860914667	24.791236841517
rs16902	SNP	rs16902	48	0.22	13095942	25.93	26.39	25.32	12705040	26.9359864137783	25.5016250689057	24.7912643278352
rs524129	SNP	rs524129	155	0.44	13107182	25.93	26.67	25.32	12716280	26.9511729470461	25.5097381506658	24.7969855540663
D4S2944	STS	AFMA300WE5	269	0.61	13531631	26.19	27.25	25.32	13140708	27.5906936469980	25.9454768971768	25.0291450465261
rs1157946	SNP	TSC0326979	219	0.35	13534408	26.19	27.25	25.32	13143506	27.5954644950122	25.9478819792319	25.0313362976846
D4S2315	STS	UT7953	880	0.85	13539824	26.19	27.25	25.32	13148721	27.6047691089281	25.9525726254007	25.0356099081542
D4S2311	STS	UT7738	43	0.68	13574849	26.19	27.49	25.32	13183946	27.6649415798301	25.9829067986027	25.0632471324337
rs1971278	SNP	TSC0421430	180	0.31	13606576	26.19	27.74	25.32	13215674	27.7150892977414	26.0219326234698	25.0875540199029
rs1948354	SNP	TSC1024474	238	0.32	13657812	26.19	27.74	25.32	13266910	27.7896606789209	26.0923275703869	25.1261639817683
D4S403	STS	AFM157XG3	1331	0.75	13750904	26.59	27.74	25.73	13359925	27.8876495688345	26.1956622587204	25.1985342013707
D4S2942	STS	AFMA290ZD9	960	0.77	13771082	26.59	27.74	25.73	13380103	27.9157989647381	26.2131643211189	25.2161131394616
D4S2984	STS	AFMB341ZD1	94	0.51	13950821	26.59	27.74	25.8	13559918	28.1991499217771	26.4523338482316	25.3683800312543
rs726613	SNP	rs726613	174	0.4	14283700	26.92	28.36	25.86	13892798	28.7121072591026	26.8838800061891	25.7321983077967
rs758879	SNP	rs758879	284	0.48	14367507	27.21	28.66	25.86	13976605	28.8057075432823	27.0299793986444	25.8613286214425
rs735855	SNP	rs735855	244	0.55	14395318	27.21	28.66	25.86	14004416	28.8348316996152	27.0721326053935	25.9051667100056
rs1875355	SNP	rs1875355	207	0.43	14442252	27.21	28.66	25.86	14051350	28.9268651198722	27.1471024528286	25.9769979204539
D4S1602	STS	AFM303XE5	123	0.64	14449233	27.21	28.66	25.86	14058204	28.9414053137463	27.1583295745762	25.9876394779139
rs1392909	SNP	rs1392909	123	0.32	14567771	27.21	28.66	25.9	14176869	29.1319711642948	27.3730794253892	26.1905438143656
rs966311	SNP	rs966311	126	0.34	14967266	27.22	28.66	25.9	14576364	29.8377677954558	28.1072765299801	26.9070179235708
rs1908446	SNP	rs1908446	9	0.01	15002784	28.55	28.66	27.48	14611882	29.9060647996846	28.1764310296136	26.9793725023462
rs2047205	SNP	rs2047205	306	0.46	15010590	28.55	28.66	27.48	14619688	29.921074834456	28.1916295211993	26.9952742941679
D4S1511	STS	UT714	62	0.65	15117910	28.76	29.75	27.48	14726997	30.1457795286507	28.3973280859533	27.2103626192904
rs1378339	SNP	rs1378339	169	0.45	15167516	28.76	30.55	27.48	14776614	30.2753064074743	28.5055109360077	27.3116732521699
rs1817186	SNP	rs1817186	70	0.14	15167548	29.42	30.55	28.48	14776646	30.2753753658667	28.5055783712891	27.3117390770918
rs1471012	SNP	TSC0389513	90	0.12	15173861	29.42	30.55	28.48	14782959	30.2889795637133	28.5188820879012	27.3247250999756
D4S2362	STS	GAAT1D1	100	0.19	15457937	29.42	30.55	28.48	15067035	30.8685604377748	29.0799239420633	27.9059675146592
rs719993	SNP	rs719993	88	0.24	15467035	29.42	30.55	28.48	15076133	30.8818691105212	29.0983373777952	27.9236680763843
rs1861048	SNP	rs1861048	317	0.48	15481976	29.42	30.55	28.48	15091074	30.9037249996731	29.1285764570732	27.9527364532512
rs2041673	SNP	rs2041673	151	0.26	15552423	29.42	30.55	28.48	15161521	31.0204402254896	29.246544766171	28.0640955688703
rs1786	SNP	WIAF-3750	151	0.46	15664453	29.42	30.55	28.48	15273551	31.2533292605945	29.4436367691393	28.2627774919972
D4S3195	STS	D4S3195	131	0.35	15738342	29.42	30.55	28.48	15347440	31.4389416954500	29.5841876288018	28.410653002531
rs3756241	SNP	rs3756241	217	0.51	15786148	29.42	30.55	28.48	15395246	31.5425254893672	29.6799287419171	28.5080825641288
D4S2960	STS	AFMB286WG1	148	0.8	15827990	30.42	31.98	29.08	15436965	31.6101881757006	29.7669696274437	28.5925171430422
rs727488	SNP	rs727488	113	0.23	15896341	30.42	31.98	29.08	15505439	31.7213664267665	29.882882589084	28.6954051361742
rs3130	SNP	WIAF-1464	123	0.58	15969938	30.42	31.98	29.08	15579036	31.8655849584160	29.9972713618975	28.7960192052193
D4S3048	STS	AFMA081TE9	166	0.82	16007073	30.42	32.31	29.08	15616160	31.9516475274835	30.0566592443504	28.8438751857081
D4S1601	STS	AFM299ZF5	106	0.55	16021434	30.42	32.31	29.15	15630487	31.9849299983164	30.0796259706169	28.8623822473965
rs1400772	SNP	rs1400772	128	0.25	16038342	30.9	32.46	29.51	15647440	32.0237359737313	30.1069051442989	28.8841308472372
D4S1567	STS	AFM109XD12	743	0.73	16455429	30.9	32.46	29.51	16064525	32.9706469638842	30.8722095353886	29.4234787540719
D4S2642	STS	D4S3341	673	0.69	16519395	30.9	32.46	29.51	16128493	33.1318322441427	30.9851389902304	29.5017503276528
D4S1525	STS	UT1508	440	0.81	16583446	31.14	32.46	29.88	16192492	33.3019260945612	31.1031745720776	29.5696357728232
rs640330	SNP	rs640330	121	0.48	16837956	31.14	32.46	29.88	16447054	33.9772626136807	31.6243668423969	29.8540288754828
rs1357233	SNP	rs1357233	178	0.38	17143376	31.14	32.46	29.88	16752474	34.9012021272897	32.3268355803012	30.3227610973251
rs721166	SNP	rs721166	82	0.24	17196209	31.14	32.46	29.88	16805307	35.0524420526572	32.4451451989822	30.4007453407681
rs651193	SNP	rs651193	176	0.44	17223515	32.7	35.24	29.88	16832613	35.1269998104407	32.5018480095563	30.4418655882001
rs965572	SNP	rs965572	161	0.44	17223625	32.7	35.24	29.88	16832723	35.1273001603036	32.5020764322166	30.4420312377723
rs1376184	SNP	rs1376184	77	0.13	17368535	34.27	36.39	31.73	16977633	35.4936606277965	32.7913251483239	30.6513944526864
D4S2926	STS	AFMA218YF1	143	0.81	17467610	34.27	36.94	31.73	17076596	35.7247355663175	32.9807718969513	30.7883395094648
D4S2946	STS	AFMA309XG9	1074	0.9	17753413	34.27	36.94	31.73	17362489	36.4040444348720	33.5122541767774	31.1700672169637
rs725805	SNP	rs725805	165	0.34	17773442	34.27	37.29	31.73	17382540	36.4467434494795	33.5411901902637	31.1947872019707
rs740672	SNP	TSC0104952	244	0.33	17782264	34.27	37.29	31.73	17391362	36.4655507142889	33.5539353852797	31.205675399471
rs1325107	SNP	rs1325107	251	0.49	18046499	34.75	37.29	32.31	17655597	36.970663963193	33.9386810712812	31.4936504115437
rs1394089	SNP	rs1394089	173	0.39	18250814	34.75	37.29	32.31	17859912	37.3142160039410	34.2004599309338	31.6747898348775
rs724499	SNP	rs724499	225	0.39	18304675	34.75	37.29	32.31	17913773	37.43718950775	34.2802527675146	31.7399429744516
rs1477898	SNP	rs1477898	266	0.45	18539084	34.75	37.29	32.41	18148182	37.7576721442313	34.5467967108636	31.964329471025
rs1850548	SNP	rs1850548	226	0.46	18713839	34.75	37.29	32.41	18322937	37.9043387988341	34.6663607461488	32.1038334852371
rs1517985	SNP	rs1517985	249	0.48	18733514	34.75	37.29	32.41	18342612	37.9113567736912	34.6794101875383	32.1185506739296
D4S2633	STS	GATA81G05	998	0.86	18845212	34.75	37.29	32.41	18454310	37.926331993092	34.7451968408215	32.2048608806641
D4S419	STS	AFM207WA11	783	0.71	18848896	34.75	37.29	32.41	18457857	37.9266023798614	34.7468462411244	32.2076093463059
rs207338	SNP	rs207338	238	0.59	19053759	34.75	37.39	32.41	18662857	37.9376919767562	34.841275060148	32.3765451673645
D4S1608	STS	AFM312WB1	90	0.65	19087502	34.75	37.51	32.41	18696540	37.9391147435429	34.8529403688618	32.4024307675964
D4S3340	STS	D4S3340	37	0.76	19234131	34.97	37.62	32.41	18843229	37.9450196797862	34.9018982584782	32.508691268611
D4S1521	STS	UT1298	65	0.67	19494635	34.97	37.62	32.41	19103677	37.9540824538919	35.0512406989387	32.8041371517292
D4S2289	STS	UT878	582	0.85	19690752	34.97	37.62	32.41	19299849	37.9602474885221	35.1523746231157	33.0062890982815
D4S2399	STS	ATA28H07	386	0.54	20064243	34.97	37.62	32.41	19673339	37.9736292723178	35.4218025361441	33.5412792494467
rs1905843	SNP	rs1905843	138	0.26	20088059	35.37	37.62	33.46	19697157	37.9744227119579	35.4415340845308	33.5850162230832
rs516774	SNP	rs516774	180	0.35	20228486	36.1	37.62	34.91	19837584	37.9799032816544	35.5794002335502	33.852684566342
rs631901	SNP	rs631901	216	0.41	20500117	36.1	37.62	34.91	20109215	37.9905039761209	35.8641097335371	34.3858414193499
rs729918	SNP	rs729918	253	0.47	20506101	36.1	37.62	34.91	20115199	37.9907561372433	35.8699828625094	34.3971101551544
rs3775811	SNP	rs3775811	251	0.5	20509509	36.52	37.62	35.58	20118607	37.9908997477221	35.873327719384	34.4035279111072
D4S1546	STS	AFM200WC11	158	0.71	20766277	36.52	37.62	35.58	20375372	38.0017563350904	36.126052829088	34.8609676375656
rs719618	SNP	rs719618	202	0.47	21080302	36.52	37.62	35.58	20689400	38.0146817193666	36.4022047515855	35.3757567917156
rs720853	SNP	rs720853	176	0.31	21096145	36.52	37.62	35.58	20705243	38.015735778274	36.4197796383474	35.4018850896062
rs1897664	SNP	rs1897664	163	0.36	21113049	36.52	37.62	35.58	20722147	38.0168604271264	36.4385315089416	35.4297631901897
D4S2620	STS	D4S2620	865	0.78	21113554	36.52	37.62	35.58	20722652	38.0168940255452	36.4390917133104	35.4305960369002
rs730349	SNP	rs730349	259	0.49	21173170	36.52	37.62	35.58	20782268	38.0203750892882	36.4924256580569	35.5271154474905
D4S1593	STS	AFM294VB1	925	0.8	21244444	36.68	37.62	35.86	20853501	38.0241266976541	36.5456599023148	35.6336830814207
D4S3020	STS	AFMA044TF5	159	0.89	21261471	36.68	37.62	35.86	20870468	38.0250090048014	36.5580600905963	35.6578195836628
D4S1562	STS	AFM248TD5	676	0.7	21283798	36.68	37.62	35.86	20892892	38.0263146910446	36.5770841887184	35.6896888199433
D4S2905	STS	AFMA106WG9	139	0.67	21310235	36.68	37.62	35.86	20919257	38.0279971942926	36.6021461912958	35.7276262255736
rs1587120	SNP	rs1587120	216	0.47	21405629	37.12	37.62	36.52	21014727	38.0350943310926	36.6846463664619	35.8689178811671
D4S3017	STS	AFMA041WA9	539	0.84	21468657	37.12	37.62	36.52	21077690	38.0412073240377	36.7393699525593	35.9660721564068
rs3132	SNP	WIAF-1466	43	0.25	21475723	37.12	37.62	36.52	21084821	38.0419220742485	36.7454899893002	35.9769184833053
D4S2994	STS	AFM269XE9	160	0.83	21503258	37.12	37.62	36.52	21112248	38.0462578157477	36.7680031731455	36.0160258833810
rs959030	SNP	rs959030	144	0.34	21639884	37.12	37.62	36.52	21248982	38.0684567810514	36.8757465257511	36.1976350796097
rs717531	SNP	rs717531	200	0.38	21764761	37.12	37.62	36.52	21373859	38.0981395432163	36.9627450939878	36.3349918618599
rs1968778	SNP	rs1968778	281	0.47	21818314	37.12	37.62	36.52	21427412	38.1135315102119	36.9999301771122	36.3979466494865
D4S1533	STS	UT1692	88	0.62	21871306	37.12	37.93	36.52	21480224	38.1296327852501	37.0375728400539	36.4559247101746
D4S3349	STS	D4S3349	923	0.79	21871328	37.12	37.93	36.52	21480287	38.1296394698073	37.0375884676691	36.4559487801727
rs1604142	SNP	rs1604142	200	0.39	22335678	37.65	37.93	36.52	21944776	38.2961075056914	37.3226567485098	36.8339493441368
rs1989309	SNP	rs1989309	236	0.42	22561346	37.67	38.14	37.49	22170444	38.4104975326238	37.4347324351881	36.9780430866531
rs1824865	SNP	rs1824865	146	0.43	22605355	37.67	38.14	37.49	22214453	38.4319693699584	37.4550037825839	37.0012210927112
D4S2953	STS	AFMA345YF1	436	0.63	22897172	37.67	38.14	37.49	22506197	38.5928788046328	37.6020475963630	37.197150051314
rs718137	SNP	rs718137	126	0.29	22901347	37.67	38.14	37.49	22510445	38.5954213395863	37.6049223771012	37.200075104762
D4S2933	STS	AFMA244ZD1	556	0.59	23062149	37.86	38.33	37.49	22671223	38.6921501577941	37.7220566533106	37.3367174195172
rs216113	SNP	rs216113	267	0.43	23520530	38.09	38.33	37.82	23129628	39.0293758233727	38.119589634983	37.7845648401555
D4S2319	STS	UT736	33	0.7	23548385	38.37	38.84	37.99	23157482	39.0459970138217	38.1514213372358	37.8281027957782
D4S425	STS	AFM234VA1	773	0.79	23656229	38.57	39.21	38.13	23265186	39.1070343640719	38.2763369747344	37.9953105793470
rs17885261	SNP	rs17885261	278	0.55	23853983	38.57	39.21	38.13	23463081	39.2122327985441	38.5066677988647	38.3322700509887
rs7683406	SNP	rs7683406	264	0.47	23870479	38.57	39.21	38.27	23479577	39.2244169387445	38.5270603050523	38.3571834298194
D4S3013	STS	AFM333VC9	1030	0.84	23897529	38.88	39.21	38.57	23506524	39.2442721510608	38.5606528379256	38.397843565151
D4S404	STS	AFM158XC7	780	0.74	24235171	39.22	39.42	39	23844264	39.6357512199189	39.0227921180563	38.9189699445777
D4S1590	STS	AFM290ZG5	96	0.43	24271890	39.22	39.42	39	23880967	39.6990988077779	39.0705247193469	38.9739981108966
rs16835	SNP	WIAF-2788	118	0.43	24335226	39.22	39.42	39.51	23944324	39.8151559588399	39.1691208153820	39.0683063336521
rs1495	SNP	WIAF-3459	96	0.46	24696856	39.22	39.42	39.53	24305954	40.6952007641389	39.8428505900326	39.5749075557014
rs1476880	SNP	TSC0398845	234	0.51	24736258	39.78	39.42	39.53	24345356	40.8135228643635	39.9238763948322	39.6265122713378
D4S1551	STS	AFM207WE11	738	0.79	24751044	39.78	40.22	39.53	24360140	40.8622393239271	39.9509051513996	39.6459395037714
rs1014262	SNP	TSC0095809	69	0.14	24762301	40.71	40.7	40.52	24371399	40.9006143376749	39.9704765960692	39.6607484925025
