Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
rs7787	SNP	rs7787	237	0.48	21297198	1.67	2.41	1.32	20195198	2.60684600388729	1.70920761913150	1.09139434169002
rs9509469	SNP	rs9509469	229	0.43	21527762	1.67	3.22	1.32	20425762	3.23230592957727	2.14831068773011	1.35904108679288
rs2585890	SNP	rs2585890	251	0.44	21581439	2.1	3.22	1.32	20479439	3.39479204942565	2.26445369020362	1.42610099405360
rs264729	SNP	rs264729	238	0.41	22197910	2.1	3.22	1.32	21095910	5.40855673300109	3.73888643380887	2.29891152604763
rs955783	SNP	rs955783	217	0.44	22299075	2.1	3.22	1.32	21197075	5.88755316715953	4.02881190849479	2.45406915658468
D13S633	STS	UT7708	401	0.63	22360132	3.1	5.05	1.32	21257940	6.19443955058298	4.24307300906920	2.55886081610042
D13S250	STS	UT1250	384	0.49	22361996	3.1	5.05	1.32	21259828	6.20350165005193	4.24933638833473	2.56235107178040
rs1323168	SNP	TSC0804879	133	0.18	22644217	5.41	7.72	3.24	21542217	7.3371946413285	5.11848907007807	3.17861644163474
D13S1236	STS	AFMA128YC1	690	0.69	22696180	5.41	7.72	3.24	21593995	7.50967485061073	5.26461912768761	3.30101701888908
rs725600	SNP	rs725600	242	0.42	22745202	5.92	9.6	3.24	21643202	7.68924142144553	5.40895039385166	3.41971786735029
D13S115	STS	MS34	389	0.69	22842491	6.16	9.6	3.41	21740461	8.01246463869752	5.70048163124008	3.65284187276972
D13S1275	STS	AFMB332YF5	148	0.75	22950839	6.97	9.6	4.73	21848838	8.38404702495361	6.00709133489859	3.84325901350453
rs292465	SNP	rs292465	92	0.2	23012480	6.97	9.6	4.73	21910480	8.58406264239404	6.18102868006739	3.97229935343547
rs314874	SNP	rs314874	366	0.6	23279254	7.38	9.6	5.15	22177254	9.48611156253842	6.93418022193028	4.57099684318553
rs966218	SNP	rs966218	163	0.48	23341363	7.5	10.07	5.65	22239363	9.6975304072974	7.11141140871144	4.71060297784653
rs1834547	SNP	rs1834547	239	0.5	23367182	7.5	10.07	5.65	22265182	9.78595258215762	7.18676248023834	4.77089736659079
rs727081	SNP	rs727081	94	0.3	23732199	7.5	10.07	5.65	22630199	10.9904216299537	8.21895976994085	5.63691516766897
D13S232	STS	MFD299	754	0.79	23799868	8.31	11.19	5.65	22697761	11.2133104885293	8.4125418369967	5.81773289753751
rs475992	SNP	rs475992	200	0.52	23874150	8.57	11.46	6.05	22772150	11.4509208474802	8.62579285391328	6.00497839179895
rs1008814	SNP	TSC0087338	210	0.44	23966395	8.57	11.46	6.05	22864395	11.7321702660785	8.87517634694327	6.22428661416262
rs9805694	SNP	rs9805694	309	0.52	23981275	8.57	11.46	6.05	22879275	11.7758881126506	8.91432459552674	6.25948109767881
rs7998705	SNP	rs7998705	217	0.43	24001804	8.57	11.46	6.05	22899804	11.834983028091	8.96756366126284	6.3076317636233
D13S292	STS	AFM351XD9	601	0.71	24185142	8.75	11.46	6.35	23083058	12.3198561645962	9.4078201445005	6.71024986903785
rs1630	SNP	WIAF-3594	145	0.51	24249847	8.75	11.46	6.35	23147847	12.4772191755172	9.54752970558854	6.82891232909512
D13S787	STS	GATA23C03	409	0.68	24380738	8.75	11.46	6.35	23278738	12.7818863828754	9.80815707071275	7.05567147357432
rs16765	SNP	WIAF-3070	29	0.1	24418314	9.89	12.41	8.05	23316314	12.8774957625604	9.88398579403954	7.11395852832847
D13S1243	STS	AFMA217YB5	731	0.74	24807993	10.6	13.24	8.41	23705962	13.6740498757638	10.5673452867235	7.6844357394149
rs751853	SNP	TSC0138068	206	0.21	25224246	11.71	15.34	8.59	24122246	14.6870231793390	11.4309252636704	8.48276400472349
rs735770	SNP	TSC0029003	172	0.34	25264369	11.71	15.34	8.59	24162369	14.7829997586970	11.5212787970049	8.57118613885657
D13S742	STS	UT875	54	0.8	25282814	11.71	15.34	8.59	24180637	14.8337444039543	11.5628034158244	8.60816058581053
rs732158	SNP	TSC0021003	243	0.28	25290993	11.71	15.34	8.59	24188993	14.8562459194630	11.5812165281759	8.62455603181955
D13S283	STS	AFM296VB9	135	0.75	25600985	11.71	15.34	8.59	24498789	15.6383756642830	12.3074496516282	9.32755591680197
rs3622	SNP	WIAF-2385	15	0.08	25742889	12.26	15.88	9.03	24640889	15.9727637704595	12.6541814438199	9.67914660622405
rs720651	SNP	rs720651	176	0.45	26231946	13.23	16.49	10.1	25129946	16.9816895525415	13.9061742505421	11.0557702634704
rs720652	SNP	rs720652	87	0.2	26232290	13.23	16.49	10.18	25130290	16.9822680117606	13.9070293854692	11.0568598753607
rs977655	SNP	TSC0291219	304	0.51	26304569	13.23	16.49	11.88	25202569	17.1024263082799	14.0951302820611	11.2927340055260
D13S1285	STS	AFMC021XE1	148	0.71	26365553	13.93	16.65	11.88	25263545	17.1958957952954	14.2674772842026	11.5078931444143
D13S1294	STS	AFM323VH5	150	0.67	26476909	13.93	16.65	11.88	25374820	17.3836371751087	14.5653318410786	11.8770372616195
D13S221	STS	AFM248WC1	943	0.83	26576866	14.98	16.66	13.45	25474760	17.5459075377409	14.812520783461	12.1897639496997
rs1175723	SNP	rs1175723	204	0.46	26901004	16.04	18.55	13.6	25799004	18.066180433037	15.5959934444315	13.1803445963858
rs998692	SNP	rs998692	111	0.18	26974562	16.04	18.55	13.6	25872562	18.1983216914213	15.7764856896655	13.3993080987774
rs513093	SNP	rs513093	259	0.46	27005578	16.04	18.55	13.6	25903578	18.2540280116248	15.8504849493531	13.4887248207963
rs17059	SNP	WIAF-4575	19	0.07	27006270	16.04	18.55	13.6	25904270	18.2553496119239	15.8521475622332	13.4907153629005
rs951538	SNP	rs951538	198	0.5	27037304	16.04	18.55	13.6	25935304	18.3146191837184	15.9267104641450	13.5799848479628
rs951998	SNP	rs951998	199	0.5	27037825	16.04	18.55	13.6	25935825	18.3156142035967	15.9279622290446	13.5814835075528
rs1610372	SNP	rs1610372	186	0.5	27038321	16.04	18.55	13.6	25936321	18.3165614777995	15.9291539284501	13.5829102544946
rs1927547	SNP	rs1927547	144	0.54	27289922	16.04	18.55	13.6	26187922	18.8343056313651	16.5718780108424	14.3282956644701
D13S1304	STS	AFMA043TH5	142	0.77	27370064	16.04	18.55	13.6	26268018	19.0127945597740	16.7932142104313	14.5689120626220
D13S1254	STS	AFMB008WF1	948	0.83	27518434	17.26	18.55	15.69	26416431	19.3507388734421	17.1907032233277	15.0053630752979
D13S625	STS	UT1587	484	0.58	27593197	17.61	19.67	15.69	26491196	19.5186784145289	17.3824246328844	15.2033046590827
rs9901	SNP	rs9901	255	0.49	27646599	17.84	19.67	16.48	26544599	19.6482517060153	17.5217698101888	15.3535775109135
D13S1292	STS	AFM316TC9	93	0.56	28059524	17.84	19.67	16.48	26957461	20.7948226108493	18.6253215215527	16.4777466016691
rs1886204	SNP	TSC0903802	223	0.43	28174341	17.84	19.67	16.48	27072341	21.1419866539608	18.9467689559632	16.7997431662402
rs535534	SNP	TSC0902961	191	0.43	28209323	17.84	19.67	16.48	27107323	21.2385609021766	19.036795356083	16.8801994095055
rs571786	SNP	rs571786	181	0.34	28235896	17.84	20.72	16.48	27133896	21.3116965085523	19.1041877864668	16.9426325535562
D13S1244	STS	AFMA230YB5	444	0.69	28246977	18.55	20.72	16.48	27144856	21.3420472972719	19.1316391839062	16.9695309629525
rs1115261	SNP	TSC0265475	286	0.44	28261864	18.55	20.72	16.48	27159864	21.3828226958521	19.1685193349467	17.0056681907012
D13S243	STS	UT558	486	0.73	28288015	18.55	21.1	16.48	27185966	21.4547336858098	19.2333173867129	17.0691287941454
D13S252	STS	UT1352	73	0.59	28478067	19.65	22.19	16.48	27376059	22.0079943248058	19.7163362749443	17.5287209552663
rs3812863	SNP	rs3812863	308	0.47	28545268	19.65	22.34	16.48	27443268	22.2197395027593	19.8967358133446	17.6861327548585
rs9512957	SNP	rs9512957	275	0.52	28564626	20.31	22.34	18.8	27462626	22.2811270011836	19.9492053263913	17.7306175847133
rs2481955	SNP	rs2481955	187	0.4	28583581	21.07	23.69	18.8	27481581	22.3417319989616	20.0008048891216	17.7727263645385
D13S802	STS	GGAA8C06	10	0.92	28585710	21.07	23.69	18.8	27483567	22.3485390704609	20.0066004823188	17.7774559658177
D13S1819	STS	D13S1819	18	0.14	28874638	21.07	23.69	18.8	27772638	23.2689618080247	20.7834117712124	18.3413834364718
rs1408245	SNP	TSC0597449	232	0.26	28911820	21.07	23.69	18.8	27809820	23.3921249865433	20.8848468381647	18.4111538560601
D13S1250	STS	AFMA286WF1	619	0.77	28923525	21.07	23.69	18.8	27821494	23.4312368871468	20.9136506957571	18.4317640228728
rs748253	SNP	rs748253	187	0.43	29060599	21.17	23.69	18.8	27958599	23.9633733353833	21.3267980533540	18.6856479661645
D13S1242	STS	AFMA210WC9	962	0.74	29145073	21.27	24.1	18.8	28043011	24.2475144569824	21.5632161729702	18.8190859503261
D13S217	STS	AFM205XH12	789	0.74	29371791	21.54	24.1	19.2	28269790	24.9461730338533	22.0987465772313	19.0940615353997
D13S120	STS	1353L	427	0.79	29742983	22.65	25.9	19.34	28640982	25.7025165522155	22.6434805534687	19.3116859958849
D13S1486	STS	D13S1486	33	0.43	29825349	22.65	25.9	19.34	28723349	25.800605490231	22.6904886353701	19.3285714679623
rs1414357	SNP	rs1414357	260	0.55	29856949	22.65	25.9	19.34	28754949	25.8402660694487	22.7078071048165	19.3358467932764
rs1571786	SNP	rs1571786	245	0.42	30111933	22.65	25.9	19.34	29009933	26.3022882448863	23.022596659571	19.5465890622139
rs555913	SNP	rs555913	71	0.1	30136969	22.67	25.9	19.34	29034969	26.3610313361879	23.0658610619941	19.5866497884526
rs720083	SNP	rs720083	275	0.53	30349237	23.61	27.33	19.34	29247237	26.9322350648643	23.4873974388589	19.9637556291749
rs719199	SNP	rs719199	64	0.13	30389252	23.61	27.33	19.34	29287252	27.0524064791201	23.5757747427492	20.0339038795267
D13S1299	STS	AFM343XB5	635	0.67	30594417	23.65	27.33	20.1	29492402	27.6677492537911	24.0446914547251	20.4222418857968
D13S629	STS	UT6870	27	0.79	30598188	23.65	27.33	20.1	29496160	27.6822276639924	24.0559798465904	20.4315436101014
rs604269	SNP	TSC1229782	255	0.54	30609727	23.65	27.33	20.1	29507727	27.7265306009620	24.0905215473949	20.4600062451454
rs1041580	SNP	TSC0348559	101	0.16	30620965	23.65	27.33	20.1	29518965	27.7696778759135	24.1241622124128	20.4877264195646
rs478410	SNP	TSC0810933	214	0.37	30656081	23.65	27.33	20.53	29554081	27.9150683526482	24.2322483061200	20.5705911081530
rs1073230	SNP	rs1073230	134	0.47	30743369	23.65	27.33	22.06	29641369	28.3048201541732	24.5021260372438	20.7674554760010
D13S1246	STS	AFMA238ZD9	136	0.85	31105534	25.41	29.41	22.39	30003436	29.7700378637987	25.5713544115574	21.6228570056977
rs717651	SNP	rs717651	280	0.49	31172594	26.29	30.46	22.42	30070594	30.0637404221148	25.7811749231702	21.7797739303199
D13S289	STS	AFM321XB1	470	0.73	31265702	26.29	30.46	22.42	30163653	30.4478909804148	26.0818187811944	22.0105833256098
D13S1238	STS	AFMA142ZB5	851	0.75	31346427	26.29	30.46	22.42	30244233	30.7773198476158	26.3385101108481	22.2286174712507
D13S290	STS	AFM323VH1	250	0.53	31429323	26.53	30.46	22.43	30327173	31.1001923640553	26.5973904630645	22.4434860226878
rs1831549	SNP	rs1831549	151	0.4	31430486	26.59	31.27	22.43	30328486	31.1043839591666	26.6008647060647	22.4463879390561
rs213584	SNP	TSC1188471	228	0.4	31431275	26.59	31.27	22.43	30329275	31.1072276122559	26.6032216946521	22.4483566510205
rs10467442	SNP	rs10467442	295	0.47	31454521	26.59	31.27	22.43	30352521	31.1910090567594	26.6726647322978	22.5063600456012
rs1343946	SNP	rs1343946	182	0.37	31482194	26.59	31.27	22.43	30380194	31.2859081236807	26.7537858977048	22.5750106345066
rs1343945	SNP	rs1343945	218	0.38	31482241	26.59	31.27	22.43	30380241	31.2860571809266	26.7539197995547	22.5751262313851
D13S1229	STS	AFMA113XC9	158	0.7	31484262	26.59	31.27	22.43	30382115	31.2924666425	26.759677579097	22.5800968971611
rs1854953	SNP	rs1854953	183	0.37	31518595	26.59	31.27	22.43	30416595	31.4013513749095	26.8574914559041	22.6645391871599
rs1331847	SNP	rs1331847	382	0.51	31535764	26.59	31.27	22.43	30433764	31.4549046740924	26.9059472029043	22.7065836296310
rs1854950	SNP	rs1854950	231	0.43	31541510	26.59	31.3	22.43	30439510	31.4725416706872	26.9220179807728	22.7205964985394
D13S1287	STS	AFMC022XC9	772	0.78	31715830	27.17	31.3	22.99	30613795	31.9792621081573	27.3848026953734	23.1348709498629
rs723918	SNP	TSC0054081	273	0.41	31716447	27.17	31.38	22.99	30614447	31.9809348313659	27.3864487716219	23.1361975238110
rs972370	SNP	TSC0282788	126	0.18	31737003	27.17	32.34	22.99	30635003	32.0366633536947	27.4412895226170	23.1803937216645
rs2007622	SNP	rs2007622	145	0.36	31744734	27.17	32.34	22.99	30642734	32.0576225483884	27.4619148313319	23.1970156717329
rs962490	SNP	TSC0267139	263	0.35	31747498	27.17	32.34	22.99	30645498	32.0651159145938	27.4692888260658	23.2029583790138
rs876540	SNP	rs876540	23	0.04	31905449	27.17	32.34	22.99	30803449	32.4040203802136	27.8506932441126	23.5889803966344
rs1409379	SNP	rs1409379	94	0.22	31907741	27.17	32.34	22.99	30805741	32.4082591282463	27.8560402113501	23.5946274960416
rs1328950	SNP	rs1328950	88	0.23	32016280	27.62	32.34	23.59	30914280	32.6214448326232	28.1085432014589	23.8584614676547
rs1328949	SNP	rs1328949	71	0.4	32016433	27.97	32.34	23.69	30914433	32.6217534403398	28.1088970740706	23.8588294870234
rs567972	SNP	TSC1130902	194	0.39	32052286	28.14	32.34	24.33	30950286	32.6896143650114	28.1897184155536	23.9436088602879
D13S893	STS	GATA86B09	93	0.66	32063929	28.35	32.49	24.56	30961929	32.7107093174441	28.2155198541245	23.9708316172586
D13S1226	STS	AFMA109XH1	138	0.69	32072428	28.35	32.49	24.56	30970427	32.7261079261125	28.2343540400227	23.9907033179796
rs277187	SNP	TSC0944840	354	0.46	32144160	28.35	32.49	24.56	31042160	32.8289390849046	28.3825576770612	24.1569597995162
rs169353	SNP	TSC0815455	87	0.13	32149688	28.35	32.49	24.98	31047688	32.8364032130132	28.3937865044634	24.1703245727306
D13S260	STS	AFM177XF4	930	0.76	32436833	28.75	32.49	25.07	31334757	33.1910055553048	28.9710659492313	24.9480250014349
rs436227	SNP	rs436227	232	0.47	32634424	28.75	32.49	25.07	31532424	33.4708962436505	29.3932491078619	25.4696102796235
rs390704	SNP	rs390704	267	0.5	32638866	28.75	32.49	25.07	31536866	33.4766765398431	29.4024948687941	25.4808392544556
rs206321	SNP	rs206321	58	0.2	32990780	30.41	33.95	26.99	31888780	33.8549200711303	30.1043709865453	26.3979925431442
D13S171	STS	AFM255ZE9	742	0.66	33253937	30.41	33.95	26.99	32151911	34.1778761782183	30.5727073457759	26.9556284696336
rs1929937	SNP	rs1929937	179	0.43	33297044	30.41	34.54	26.99	32195044	34.2305684844961	30.6444383900395	27.033602609301
rs1924605	SNP	rs1924605	211	0.42	33355337	30.41	34.54	26.99	32253337	34.3026296022305	30.7361657243773	27.1366543996499
rs728640	SNP	rs728640	46	0.13	33743347	31.13	34.54	27.51	32641347	34.7436290639469	31.2206404532152	27.6684110476395
rs2277455	SNP	rs2277455	272	0.46	33851612	31.13	34.54	27.86	32749612	34.8549990423811	31.3392670026688	27.7865171591441
rs3742324	SNP	rs3742324	228	0.38	33854228	31.13	34.54	27.86	32752228	34.8579535451447	31.3420346725095	27.7892805289394
D13S1493	STS	D13S1493	869	0.75	34008926	31.13	34.54	27.86	32906690	35.0193284915546	31.514575610831	27.9457764347663
rs1329344	SNP	rs1329344	234	0.51	34098232	31.47	34.54	28.19	32996232	35.1105185743229	31.618048609113	28.0453231013435
D13S267	STS	AFM234VE3	780	0.73	34264163	31.47	35.02	28.19	33162118	35.339715254217	31.8249748218039	28.2284760933823
rs912675	SNP	rs912675	256	0.53	34271205	31.7	35.48	28.19	33169205	35.349129915342	31.8329041553062	28.2360740005173
rs1536758	SNP	rs1536758	191	0.4	34584370	31.7	35.48	28.19	33482370	35.7326070022707	32.1643802348105	28.5112972896405
rs693788	SNP	rs693788	192	0.36	34672085	31.7	35.48	28.19	33570085	35.8573158240923	32.2687047432943	28.5847350258089
D13S1293	STS	AFM317TC5	710	0.82	34738337	31.7	35.48	28.19	33636153	35.9619043461151	32.3504744263293	28.6425132586691
D13S620	STS	MFD341	323	0.53	34829749	31.7	35.48	28.19	33727749	36.1040353797300	32.4627736375081	28.7252031251751
D13S220	STS	AFM234YB8	493	0.77	35169602	33.13	36.56	29.35	34067553	36.6762074256506	32.8783711543847	28.9977269864111
D13S624	STS	UT5236	55	0.54	35482539	33.17	36.58	29.39	34380538	37.2234977478803	33.2488919190125	29.1985191446451
rs951791	SNP	rs951791	140	0.25	35805003	33.57	38.17	29.52	34703003	37.8608690138639	33.6686859203536	29.4020692193658
D13S127	STS	1341L	212	0.54	35858094	33.57	38.18	29.52	34756093	37.9839361492509	33.7434110378692	29.4467877478044
rs1461974	SNP	rs1461974	336	0.52	36016437	33.8	38.18	29.52	34914437	38.3320896063636	33.9644468521866	29.5644349745946
rs1381479	SNP	rs1381479	150	0.28	36090680	33.8	38.18	29.52	34988680	38.5028101086913	34.071512492143	29.6134455377294
rs2322668	SNP	rs2322668	238	0.43	36118625	33.8	38.18	29.52	35016625	38.5703914703815	34.1112043039282	29.6322940254167
rs20411	SNP	rs20411	221	0.47	36231488	33.8	38.18	29.52	35129488	38.8229284419202	34.2767496519131	29.7224506003158
rs1926461	SNP	rs1926461	238	0.52	36378005	34.15	38.54	30.27	35276005	39.1635261713804	34.4884855751635	29.8354839631989
rs956330	SNP	rs956330	172	0.38	36378075	34.15	38.54	30.27	35276075	39.163685629905	34.4885853399594	29.8355413669392
rs1170994	SNP	rs1170994	180	0.35	36581177	35.17	40.24	30.27	35479177	39.6141912467191	34.7892049014060	30.0272321851639
rs1056850	SNP	rs1056850	253	0.47	36942533	35.17	40.24	30.27	35840533	40.3448968250948	35.3673953995539	30.4861866363091
D13S305	STS	UT5177	84	0.62	37025870	35.17	40.24	30.27	35923869	40.5057134113948	35.4914019103907	30.5966971348104
rs9315422	SNP	rs9315422	285	0.46	37055511	35.17	40.24	30.27	35953511	40.560027652674	35.5381505886782	30.6295016723036
rs9576071	SNP	rs9576071	309	0.49	37069561	35.17	40.24	30.27	35967561	40.5865119364076	35.5601935874253	30.6456012762489
D13S1	STS	P7F12	306	0.41	37091143	35.17	40.24	30.27	35989142	40.6314655519633	35.5933822617254	30.6735109737348
rs1517894	SNP	rs1517894	222	0.49	37102267	35.17	40.24	30.27	36000267	40.6546359726585	35.6104886843421	30.6878964558419
rs1517895	SNP	rs1517895	271	0.52	37109799	35.17	40.24	30.27	36007799	40.6703245387027	35.6220713502131	30.6976367876677
rs1517881	SNP	TSC0778859	422	0.56	37129895	35.17	40.24	30.27	36027895	40.7094917747324	35.6549335033107	30.7249726959841
D13S219	STS	AFM225XE5	545	0.57	37158559	35.17	40.24	30.27	36056399	40.7586700011455	35.7066741885119	30.7673131719951
rs1400902	SNP	rs1400902	131	0.3	37162585	35.17	41.53	30.27	36060585	40.7655773252991	35.713941422625	30.7732601004217
rs9469	SNP	rs9469	295	0.47	37583831	36.9	41.71	32.41	36481831	41.4722898380592	36.4233772759387	31.4714376667148
rs1781670	SNP	rs1781670	288	0.46	37687221	36.9	41.71	32.5	36585221	41.6262250428445	36.6028207272101	31.6660909869212
rs12583028	SNP	rs12583028	173	0.34	38375886	37.87	42.42	33.62	37273886	42.4419471054292	37.7967004508883	33.2096095747773
rs1759875	SNP	rs1759875	175	0.27	38384014	37.87	42.42	33.62	37282014	42.4509741372335	37.8111453514492	33.2282070465059
rs846415	SNP	rs846415	103	0.17	38484931	37.87	42.42	33.62	37382931	42.5828381390012	37.9902128752762	33.4526291537693
rs7985234	SNP	rs7985234	252	0.47	38556245	37.87	42.42	33.62	37454245	42.6849408090697	38.1174304096880	33.6067895733389
D13S1491	STS	D13S1491	63	0.72	38563442	37.87	42.42	33.62	37461442	42.6943491005872	38.1303554466672	33.6221708390404
rs1360922	SNP	rs1360922	101	0.54	38627010	37.87	42.42	33.62	37525010	42.7795454530364	38.2441110293064	33.7570010056442
rs1924199	SNP	TSC0982004	193	0.41	38725875	37.87	42.42	33.62	37623875	42.9300107390788	38.4162528347962	33.9513604266415
D13S894	STS	GATA86H01	788	0.7	38738509	37.87	42.42	33.62	37636509	42.9510683684036	38.4378934719139	33.9778366164213
rs668103	SNP	TSC0981989	223	0.42	38754750	37.87	42.42	33.62	37652750	42.9752394061395	38.4663341765268	34.0113319588001
rs624391	SNP	TSC0348797	333	0.43	38757915	37.87	42.42	33.62	37655915	42.9795448598758	38.4719634696604	34.0177840273075
rs624839	SNP	rs624839	5	0.01	38844925	38.25	42.84	33.62	37742925	43.1036451672228	38.6247749672779	34.1788364407150
rs16801	SNP	WIAF-2781	100	0.23	38980738	38.61	43.23	33.62	37878738	43.3048592847835	38.8475520284141	34.4320811683852
rs1933361	SNP	TSC0997983	76	0.09	39015031	38.61	43.23	33.62	37913031	43.3548443196121	38.8973076709823	34.4911554545405
D13S218	STS	AFM210ZB2	778	0.62	39032331	38.61	43.23	34.35	37930230	43.3802492514131	38.9233994714429	34.5197082849900
rs980285	SNP	TSC0295193	234	0.51	39039932	38.63	43.23	34.9	37937932	43.3915258868858	38.935465462457	34.5314947744336
D13S1288	STS	AFMC031WE9	588	0.73	39523295	39.3	43.23	36.18	38421269	44.0619749992001	39.6923871105541	35.3918046321317
rs1413042	SNP	rs1413042	105	0.23	39702755	40.42	44.68	36.18	38600755	44.3545699259343	39.995807830691	35.6986505655385
rs726051	SNP	rs726051	203	0.47	39702998	40.42	44.68	36.18	38600998	44.3549970595047	39.9962414274293	35.6990930397125
rs737645	SNP	rs737645	238	0.43	40033693	40.42	44.68	36.18	38931693	45.1092392069769	40.5611544721466	36.0126603848312
rs3108	SNP	WIAF-1040	48	0.24	40129529	40.42	45.2	36.18	39027529	45.3473864972626	40.7251123715736	36.0595825458696
rs967401	SNP	rs967401	213	0.44	40142280	40.42	45.2	36.18	39040280	45.3800361797259	40.7466737547097	36.0662990319863
D13S1253	STS	AFMA337WB5	597	0.74	40146396	40.42	45.2	36.18	39044297	45.3907097994152	40.7536694663546	36.0684341693135
rs732390	SNP	rs732390	240	0.47	40528981	40.96	45.81	36.18	39426981	46.3032567541373	41.359054149243	36.274723604696
rs720376	SNP	rs720376	172	0.41	40542201	40.96	45.81	36.18	39440201	46.3373521340153	41.3789625822176	36.2770762721257
rs369655	SNP	rs369655	112	0.2	40646156	40.96	45.81	36.18	39544156	46.6052205239362	41.5356443393421	36.2915466143664
D13S1248	STS	AFMA246YG9	565	0.77	40760005	40.96	45.81	36.18	39657973	46.9011007815898	41.7011407672209	36.3079914666849
rs932831	SNP	rs932831	204	0.31	40825382	40.96	45.81	36.18	39723382	47.0799196297339	41.7953366115662	36.3165425793195
rs9532533	SNP	rs9532533	233	0.47	40901176	40.96	45.81	36.18	39799176	47.2867238109878	41.9005034635777	36.3288590774113
rs720479	SNP	rs720479	14	0.04	40988299	41.41	46.46	36.18	39886299	47.5151435587	42.0229437247727	36.3449128364762
rs1111693	SNP	TSC0363188	348	0.47	41027503	42.64	48.88	36.18	39925503	47.6044959380718	42.0798922103042	36.3546066270822
D13S1233	STS	AFM144XG3	275	0.43	41077108	42.64	48.88	36.18	39975096	47.7386765790574	42.1524799110964	36.3669817207465
rs4581585	SNP	rs4581585	243	0.41	41203905	42.64	48.88	36.18	40101905	48.0484946724561	42.3337017994509	36.4260565852994
rs2004000	SNP	rs2004000	289	0.47	41383515	42.64	48.88	36.18	40281515	48.4563767895122	42.5925804511261	36.5514604830319
rs1989252	SNP	rs1989252	166	0.39	41485668	42.64	48.88	36.18	40383668	48.6979743852728	42.7578804052248	36.6271237305099
rs7799	SNP	rs7799	215	0.41	41533052	42.64	48.88	36.18	40431052	48.8092466952085	42.8209207884964	36.6661726204084
rs1226	SNP	WIAF-2138	27	0.1	41701843	42.69	48.9	36.33	40599843	49.1334136692526	43.0548785852586	36.8208525266019
D13S244	STS	UT559	11	0.16	41867226	43.02	49.04	37.31	40765211	49.3808116929884	43.238128176164	37.0007828369179
rs872357	SNP	TSC0147501	217	0.4	42038638	43.02	49.18	37.31	40936638	49.6198771614476	43.4110865477277	37.1779364098120
rs1333558	SNP	rs1333558	191	0.43	42041939	43.02	49.18	37.31	40939939	49.6234718884841	43.414173127709	37.1809409068941
rs975590	SNP	TSC0287840	207	0.3	42042280	43.02	49.18	37.31	40940280	49.6238432310831	43.4144919776859	37.1812512775409
rs348250	SNP	rs348250	184	0.46	42072007	43.02	49.18	37.31	40970007	49.6440706362982	43.4377823285305	37.2078958854583
rs1105144	SNP	TSC0127790	247	0.5	42073693	43.02	49.18	37.31	40971693	49.6450977760365	43.4390587170427	37.2094029880704
D13S263	STS	AFM210YG11	690	0.84	42080976	43.02	49.18	37.31	40978919	49.649534702913	43.4445723217487	37.2159132065305
