Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
rs2040692	SNP	TSC1057237	223	0.55	17831813	6.67	9.47	4.2	16211813	7.09210678129102	4.86650017375131	2.76094199266459
rs5747072	SNP	rs5747072	224	0.47	17838809	6.67	9.47	4.2	16218809	7.14994705390022	4.90753408224064	2.78584626837695
rs9618000	SNP	rs9618000	176	0.24	17853714	6.67	9.47	4.2	16233714	7.27317593658177	4.9949569533146	2.83890490609745
D22S420	STS	AFM217XF4	562	0.72	17859476	6.67	9.47	4.2	16239280	7.32081396556608	5.02875303403437	2.85941640361811
rs2895938	SNP	TSC1776285	136	0.18	17926802	6.67	9.47	4.2	16306802	7.86753292323332	5.42569522901796	3.09798951334571
rs7284169	SNP	rs7284169	262	0.4	17978600	6.67	9.47	4.2	16358600	8.27698463963114	5.71733216488989	3.28032080958834
rs174345	SNP	rs174345	269	0.52	18033199	8.07	9.47	5.66	16413199	8.69878449172886	6.01960318450203	3.47141743176514
D22S57	STS	PH98-M	205	0.31	18116174	8.63	10.89	6.15	16496169	9.32166810065418	6.47553434883731	3.76095452035001
rs181402	SNP	rs181402	71	0.3	18229774	8.63	11.25	6.15	16609774	10.1434565976881	7.09200704201108	4.16516598673674
rs395227	SNP	rs395227	226	0.4	18466302	10.02	13.38	6.93	16846302	11.8680388967099	8.50890358502824	5.24973974381227
rs107321	SNP	rs107321	263	0.47	18512282	10.7	14.36	7.72	16892282	12.1145793886627	8.70495963783484	5.39597038874246
rs2913	SNP	WIAF-843	101	0.45	18982097	11.48	15.55	7.74	17362097	13.9230331371593	10.168630702904	6.63766373609257
rs1210642	SNP	rs1210642	251	0.48	18985726	11.48	15.55	7.74	17365726	13.9363188410633	10.1792041452834	6.64618681373196
rs737923	SNP	rs737923	221	0.47	19132325	11.48	15.55	7.9	17512325	14.4432687351869	10.5799502168158	6.98385368663852
rs885978	SNP	rs885978	261	0.52	19198226	11.98	15.55	8.66	17578226	14.6795827976321	10.7581465020219	7.1334527069362
rs712948	SNP	rs712948	238	0.45	19206499	11.98	15.55	8.66	17586499	14.7090370760193	10.7797189853314	7.15203119969596
rs756658	SNP	rs756658	303	0.57	19455836	11.98	15.55	8.66	17835836	15.4872913093157	11.3700184045728	7.60637028242677
rs1476445	SNP	rs1476445	227	0.51	19621011	13.36	17.61	9.48	18001011	15.9424606206854	11.7025856600345	7.88119220184932
rs1978060	SNP	rs1978060	243	0.46	19749525	13.5	17.61	10.07	18129525	16.2760692593217	11.9540982003593	8.08236703867552
rs2301558	SNP	rs2301558	209	0.35	19751829	13.5	17.61	10.07	18131829	16.2823256753330	11.9586704926395	8.08577370586751
rs374225	SNP	rs374225	217	0.45	20029878	14.26	19.01	10.07	18409878	17.0639035377481	12.5180574229074	8.4452530424322
rs696880	SNP	rs696880	258	0.48	20235200	14.26	19.01	10.07	18615200	17.7165061481616	12.9243928241837	8.56552192968345
rs1567871	SNP	rs1567871	193	0.43	20241160	14.26	19.2	10.07	18621160	17.7376333419217	12.9361743863471	8.56698094536853
rs165630	SNP	rs165630	275	0.47	20818421	14.68	20.01	10.07	19148421	19.8790438423788	14.0776109278999	8.66411493932645
rs737893	SNP	rs737893	144	0.34	21288901	15.99	20.09	10.31	19618901	21.3473535253921	14.9723248197932	8.87730954828829
rs12484413	SNP	rs12484413	134	0.29	21301336	15.99	22.25	10.31	19631336	21.3789745191808	14.9989800727799	8.89158435259522
rs1043235	SNP	rs1043235	232	0.48	21306400	15.99	22.25	10.31	19636400	21.3918517779299	15.0098350949854	8.89739759015133
D22S1687	STS	D22S1687	27	0.29	21307617	16.6	23.28	10.31	19637617	21.39494649039	15.0124438157642	8.89879464980887
rs5752500	SNP	rs5752500	140	0.23	21387967	16.6	23.41	10.31	19717967	21.5980172985982	15.1740559807025	8.99479470789606
rs741415	SNP	rs741415	188	0.31	21406091	16.6	23.41	10.31	19736091	21.6443140662226	15.2105563375653	9.01623287622153
rs1210575	SNP	rs1210575	136	0.22	21421069	16.6	23.41	10.33	19751069	21.6842730045493	15.2403403938633	9.0341344625773
rs431319	SNP	rs431319	207	0.4	21449028	17.44	24.65	10.72	19779028	21.7612877013855	15.2953942835927	9.06781448825433
rs448041	SNP	rs448041	159	0.42	21449411	17.44	24.65	10.72	19779411	21.7623426972326	15.2961484464657	9.06827585846908
rs861857	SNP	rs861857	253	0.46	21982340	17.44	24.65	11.07	20312340	23.0387517242716	16.3856791324859	9.9662461459344
rs1860	SNP	rs1860	120	0.52	22055394	18.03	24.65	11.6	20385394	23.1669608685203	16.5274380321139	10.1314384551641
rs743409	SNP	rs743409	236	0.47	22129215	18.03	24.65	11.6	20459215	23.2986621700438	16.6647580912722	10.2920253762394
D22S539	STS	AFMA037ZD1	320	0.58	22257872	18.03	24.65	11.6	20587779	23.5444103972408	16.8974440221795	10.5477581435843
rs738875	SNP	rs738875	254	0.47	22568014	18.72	24.65	13.16	20898014	24.491942259466	17.5912230776504	11.0695815212454
rs1320	SNP	rs1320	46	0.23	22599537	19.03	24.76	13.16	20929537	24.6342766972916	17.6776651690175	11.1105155979723
rs2014298	SNP	rs2014298	196	0.45	22702291	19.86	26.95	13.16	21032291	25.0340181777972	17.9448333482672	11.2646734776274
D22S686	STS	GGAA10F06	636	0.7	23068519	19.86	26.95	13.16	21398519	26.5730716458255	18.9635309135354	11.8735308433063
rs2007439	SNP	TSC0086544	156	0.34	23081384	19.86	26.95	13.34	21411384	26.6259739028050	18.9972122264935	11.8946393558044
rs2051493	SNP	TSC1075778	135	0.33	23081905	19.86	26.95	13.34	21411905	26.6281163105691	18.9985762345815	11.8954941972356
rs2040346	SNP	rs2040346	87	0.26	23144293	19.86	29.32	13.34	21474293	26.8903139471548	19.1796216597862	12.0179366878619
rs1475930	SNP	rs1475930	196	0.31	23250737	21.34	29.39	13.55	21580737	27.3315413790743	19.4978515272901	12.2381088289391
rs2012607	SNP	rs2012607	192	0.38	23285252	21.86	30.17	13.6	21615252	27.4730163721604	19.6002917865844	12.3120881921476
rs756631	SNP	rs756631	254	0.48	23463183	21.86	30.17	13.6	21793183	28.1711884577675	20.1051551570459	12.6486947558445
D22S257	STS	MFD51	497	0.53	23568429	21.86	30.17	13.6	21898428	28.5622890757513	20.3846203858771	12.8252429571996
rs762601	SNP	TSC0116267	378	0.46	23568858	21.86	30.17	14.36	21898858	28.5638337921506	20.3857272042173	12.8259143812567
rs928781	SNP	TSC0245810	285	0.4	23600013	21.86	30.17	14.36	21930013	28.6760147698185	20.4661069836774	12.8746747926784
rs16802	SNP	WIAF-4552	98	0.37	23632513	21.86	30.17	14.57	21962513	28.7967602644684	20.5505455653284	12.9278773997505
rs1806330	SNP	TSC0010979	165	0.21	23998780	22.91	31.16	15.02	22328780	30.1270216231117	21.5166827724409	13.5059801392791
rs1807624	SNP	TSC0115111	392	0.42	24017929	22.91	31.16	15.49	22347929	30.1869791314554	21.5616818771313	13.5363848288209
rs2051194	SNP	rs2051194	218	0.37	24025007	22.91	31.16	15.49	22355007	30.2091410847718	21.5783147907560	13.5476232429719
D20S608	STS	D22S1685	98	0.6	24037551	22.91	31.16	15.49	22367551	30.2484176519378	21.6077925060015	13.5675405454740
rs1007298	SNP	TSC0084829	283	0.4	24038847	22.91	31.16	15.49	22368847	30.2524755625761	21.6108380352552	13.5695983280029
D22S1174	STS	AFM309WD5	842	0.7	24488525	24.08	33.21	15.49	22818485	31.4532301820117	22.5074828420326	14.1372543988780
rs1003774	SNP	rs1003774	192	0.43	24806804	24.23	33.51	15.49	23136804	32.5740428057317	23.0614883474307	14.2198071150493
D22S156	STS	MFD33	1008	0.67	24892309	24.23	33.51	15.49	23222264	32.8723652893548	23.2153579261315	14.2443329283037
rs713651	SNP	rs713651	225	0.33	25228089	25.68	35.47	16.76	23558089	33.6524025438963	23.8984927871198	14.8040860933180
D0S2249	STS	UT582|D22S431	32	0.49	25303187	25.68	35.49	16.76	23633006	33.7165034156263	24.0609633451749	15.0787237562236
rs742163	SNP	rs742163	282	0.46	25479684	25.77	35.5	16.76	23809684	33.9169573375134	24.4577310289744	15.6435912762922
rs763280	SNP	rs763280	142	0.35	25593452	25.77	35.5	16.76	23923452	34.0342875173345	24.7403070532804	16.0394223880553
rs763281	SNP	rs763281	253	0.41	25593658	25.77	35.5	16.76	23923658	34.0343989696969	24.7408013549643	16.0401663721955
rs763282	SNP	rs763282	181	0.45	25593690	25.77	35.5	16.76	23923690	34.0344162826853	24.7408781396919	16.0402819425474
D22S925	STS	AFMA134YF9	774	0.71	25781709	26.98	35.5	18.97	24111678	34.1154423218174	25.1738280006159	16.7759933160685
D22S926	STS	AFM291VE5	886	0.73	25824621	26.98	35.5	18.97	24154569	34.1333499491169	25.2900878542455	16.9617267338125
D22S533	STS	UT7154	69	0.48	25849162	27.1	35.5	19.21	24178960	34.1450987785356	25.3529354967037	17.0723619671347
D22S419	STS	AFM211YF10	92	0.47	25943324	27.1	35.5	19.21	24273213	34.2175656289044	25.6481089901346	17.5298334000796
D22S258	STS	MFD162A	747	0.8	25952129	27.1	35.5	19.21	24282039	34.2265967396061	25.677043119009	17.5746766666982
D22S315	STS	AFM183XE9	161	0.74	26015881	27.1	35.5	19.21	24345839	34.3665302355709	25.889462375235	17.8385058359338
D22S1164	STS	AFMB305YC5	666	0.79	26122745	27.1	35.5	19.21	24452703	34.7656464483668	26.2521262171655	18.1700181219126
rs133852	SNP	rs133852	275	0.5	26139746	27.1	35.5	19.21	24469746	34.8312252906365	26.3063816910428	18.2165156867520
rs9620553	SNP	rs9620553	106	0.18	26150584	27.1	35.5	19.21	24480584	34.872171461269	26.3407265345939	18.2465608134208
rs713816	SNP	rs713816	243	0.43	26167085	28.06	36.73	19.82	24497085	34.9310236615467	26.3920326818532	18.2939414296282
rs973523	SNP	TSC0284580	271	0.4	26292659	28.34	36.73	20.32	24622659	35.4197847162467	26.7815260403173	18.6049335060155
rs1476053	SNP	TSC0397581	100	0.13	26308236	28.34	36.73	20.32	24638236	35.4854393302627	26.8364495501487	18.6499597249770
rs728175	SNP	rs728175	138	0.43	26314534	28.34	36.73	20.32	24644534	35.5119844133386	26.8586558970010	18.6681644580462
D22S429	STS	AFM343YE9	658	0.59	26315583	28.34	36.73	20.32	24645501	35.5164057839557	26.8623546041855	18.6711966531859
rs2105945	SNP	rs2105945	202	0.34	26342529	28.34	36.73	20.32	24672529	35.6311939878486	26.9574890589295	18.7490242280701
D22S1148	STS	AFMA239WH1	386	0.7	26346420	28.34	36.73	20.32	24676402	35.6489119307872	26.9713436075156	18.7602047905862
rs882432	SNP	TSC0219251	140	0.18	26347844	28.34	36.73	20.32	24677844	35.6553962152242	26.9764139948676	18.7642965718823
rs7287272	SNP	rs7287272	220	0.39	26408727	28.36	37.83	20.32	24738727	35.9144962608943	27.1963067778284	18.9569266871019
rs761670	SNP	rs761670	257	0.51	26417956	29.17	38.01	20.89	24747956	35.9488984016897	27.2304748931479	18.9908798660826
rs1003547	SNP	rs1003547	316	0.54	26458134	29.17	38.01	20.89	24788134	36.1078820796591	27.3883644983591	19.1431708882060
rs79360	SNP	rs79360	230	0.52	26599293	29.17	38.01	20.89	24929293	36.6012420648434	27.9380694072421	19.7127805302262
D22S1154	STS	AFMA298YB5	734	0.7	26617593	29.17	38.01	20.89	24947526	36.6585509763329	28.0037107608115	19.7825948311633
D22S310	STS	D22S310	992	0.86	26628223	29.17	38.01	20.89	24958222	36.6918822362926	28.0416253278192	19.8228064035220
GATA46E03	STS	GATA46E03	41	0.47	26658074	29.17	38.01	20.89	24988074	36.7859075374389	28.1459221024692	19.9322685669824
rs738401	SNP	rs738401	283	0.48	26683328	29.17	38.01	20.89	25013328	36.8646607733861	28.2333985966414	20.0206594491535
rs738402	SNP	TSC0111042	283	0.48	26683380	29.17	38.01	20.89	25013380	36.8648202654584	28.2335761636095	20.0208272670983
rs1033427	SNP	rs1033427	55	0.22	26740281	30.36	38.01	22.82	25070281	37.0317905427105	28.421547975866	20.2086156144602
rs725669	SNP	rs725669	174	0.56	26797692	30.48	38.01	23.01	25127692	37.1891667778688	28.6084078574968	20.3995862598555
D22S1167	STS	AFMB320VE9	155	0.76	27031682	30.51	38.5	23.01	25361636	37.9592254561346	29.4571926569042	21.2170395384043
rs713751	SNP	rs713751	271	0.52	27189835	31.5	40.38	23.01	25519835	38.7571552157629	30.1244910516274	21.8305466062492
rs720914	SNP	rs720914	195	0.46	27219881	31.5	40.38	23.01	25549881	38.9300766340288	30.2602241694091	21.9532688210533
D22S1	STS	PMS3-18	134	0.41	27227840	31.57	40.38	23.06	25557839	38.9784379574461	30.2970436673215	21.9864282181428
rs3233	SNP	WIAF-1706	39	0.43	27284064	31.98	40.38	23.79	25614064	39.317728098989	30.5694967002554	22.2313988750864
rs743958	SNP	rs743958	152	0.27	27388405	31.98	40.38	23.79	25718405	39.982363165847	31.0736393202170	22.6740898590926
D22S33	STS	PH4	173	0.42	27447801	33.33	42.94	24.93	25777787	40.3944637571703	31.3600458209589	22.9006766212188
D22S572	STS	D22S572	70	0.32	27569814	33.33	42.94	24.93	25899814	41.3168996692002	31.9706093182019	23.3552147300904
rs1401527	SNP	rs1401527	155	0.38	27610680	33.33	42.94	24.93	25940680	41.6409636391809	32.1805548656375	23.5049976763886
rs134805	SNP	rs134805	99	0.28	27673159	33.33	42.94	24.97	26003159	42.1536877781121	32.5153119299863	23.7348869841996
D22S1144	STS	AFMA190WE5	878	0.76	27683101	34.47	42.97	26.03	26012932	42.2380843361674	32.5709945016272	23.7720732955401
D22S1163	STS	AFMB294ZC1	752	0.76	27918808	35.5	44.41	26.44	26248650	43.9502820583342	33.7635196449990	24.6146090860117
rs723184	SNP	rs723184	59	0.15	27962517	35.5	46.56	26.44	26292517	44.2627175280267	33.9842212242219	24.7662485655335
rs1885359	SNP	rs1885359	183	0.41	28011067	35.5	46.56	26.44	26341067	44.6389711361818	34.2365510052759	24.9439987418851
rs1072461	SNP	TSC0003848	194	0.35	28111578	35.51	46.56	26.44	26441578	45.1388638739013	34.6394081329026	25.2468381394408
rs134132	SNP	TSC0190987	335	0.49	28129028	35.51	47.36	26.44	26459028	45.2119231454635	34.7010721371249	25.2924205160107
D22S535	STS	UT7995	377	0.39	28168810	37.34	47.45	26.44	26498710	45.3679714397455	34.8364078736689	25.3953282291684
rs138650	SNP	rs138650	256	0.52	28393540	37.34	47.45	27.91	26723540	45.9891976012884	35.4329558854545	25.8802593904666
rs738995	SNP	rs738995	249	0.43	28643884	37.34	47.45	27.91	26973884	46.3814812288509	35.868243612466	26.2403842521297
D22S689	STS	GATA21F03	992	0.8	28856460	37.34	47.45	27.91	27186460	46.4459802373915	36.0774162790327	26.4097517920227
D22S693	STS	D22S693	79	0.96	28856460	37.34	47.45	27.91	27186460	46.4459802373915	36.0774162790327	26.4097517920227
rs737622	SNP	rs737622	301	0.5	28877715	37.34	47.45	27.91	27207715	46.4503898173866	36.0889415605505	26.4174699080374
D22S275	STS	AFM164ZE3	160	0.86	29114769	37.34	47.45	27.91	27444754	46.49841479718	36.1761371578287	26.4697877127534
rs1222	SNP	WIAF-2134	40	0.22	29185113	37.34	47.45	27.91	27515113	46.5134131366255	36.2012536882808	26.4828432019450
D22S56	STS	PH97B	275	0.53	29414933	37.34	47.45	27.91	27744932	46.5983542566041	36.3062765010053	26.5230443528103
rs5997432	SNP	rs5997432	324	0.51	29419062	37.34	47.45	27.91	27749062	46.6009290254848	36.3084042151098	26.5238117085270
rs134558	SNP	rs134558	293	0.46	29457622	37.34	47.45	27.91	27787622	46.624802662498	36.3282940952244	26.5311164944278
D22S1150	STS	AFMA247XE1	159	0.71	29501409	37.34	47.45	27.91	27831325	46.6516892669828	36.3511748606879	26.5399786787362
rs1997719	SNP	rs1997719	271	0.42	29628741	38.02	48.56	27.91	27958741	46.7357101069291	36.4212764456895	26.5706695722452
rs140062	SNP	rs140062	276	0.49	29675401	38.02	48.56	27.91	28005401	46.766989668039	36.4457888444205	26.5847568211211
rs715494	SNP	rs715494	259	0.49	29782433	38.02	48.56	27.91	28112433	46.8371765937327	36.4978181041374	26.6194298232661
NF2	other	NF2	135	0.75	30069258	38.02	48.56	27.91	28399258	47.0267669792353	36.6558134553895	26.7711491474311
rs718773	SNP	rs718773	49	0.19	30504111	38.02	48.56	27.91	28834111	47.2889261281186	37.0280367016254	27.2125379383056
rs714027	SNP	rs714027	190	0.41	30577771	38.02	48.56	27.91	28907771	47.3284899443117	37.0908256453191	27.2858032332631
rs1476576	SNP	TSC0398364	210	0.33	30660517	38.65	48.56	29.38	28990517	47.3720011519646	37.1595191181488	27.3682695549469
D22S531	STS	UT5900	530	0.58	30699236	38.65	48.56	29.38	29029218	47.392154013795	37.1916920584387	27.4071848611026
rs1076297	SNP	TSC0103401	298	0.4	30767339	38.65	48.56	29.38	29097339	47.4237080913	37.2448695554017	27.4770103142428
D22S528	STS	UT5072	43	0.57	30917716	38.65	48.56	29.38	29247715	47.4756610786803	37.3571567158888	27.6316202301823
rs764217	SNP	rs764217	209	0.48	30933600	38.65	48.56	29.38	29263600	47.4800276943234	37.3683516983514	27.6480528336671
rs4444	SNP	rs4444	259	0.47	31205334	38.65	48.56	29.4	29535334	47.5371035934514	37.5257287600118	27.8863934008276
rs8135974	SNP	rs8135974	288	0.43	31391846	39.28	49.14	29.57	29721846	47.5706839996508	37.6308057343866	28.0563558072737
rs9621153	SNP	rs9621153	226	0.4	31392606	39.28	49.14	29.57	29722606	47.5708265467989	37.6312232855867	28.0569738162004
rs1858821	SNP	rs1858821	141	0.33	31676454	39.28	49.14	29.57	30006454	47.6392652164898	37.7895640725670	28.2516687725948
rs1916	SNP	WIAF-3880	110	0.41	31892121	39.28	49.14	29.64	30222121	47.7849920622743	37.9681966113399	28.4195462139795
D22S1176	STS	AFMA043TF9	570	0.71	32226602	39.29	49.14	30.03	30556566	48.1886748531875	38.3022733056724	28.6727365389061
D22S273	STS	AFM106XD2	117	0.71	32252078	39.29	49.14	30.03	30582055	48.2224803767211	38.3281779901304	28.6913635151131
D22S1175	STS	AFM331WC9	88	0.62	32723974	39.29	49.14	30.03	31053973	49.2379495075453	38.992900461651	29.1539618236865
D22S1686	STS	D22S1686	848	0.71	32965286	41.14	51.36	31.26	31295285	50.0342327875811	39.4409268038929	29.3609854099196
D22S44	STS	PH35	194	0.3	33103943	41.35	51.9	31.26	31433923	50.4979023372547	39.687140516658	29.4508678442418
rs762883	SNP	rs762883	185	0.51	33135710	41.35	51.9	31.26	31465710	50.6004318725863	39.7396059010663	29.4767027178992
D22S280	STS	AFM225XF6	893	0.8	33209373	41.35	51.9	31.26	31539371	50.804260918965	39.8583469302998	29.5412031137147
rs9862	SNP	rs9862	180	0.42	33253280	41.35	51.9	31.26	31583280	50.9234883509243	39.9337668890302	29.5813978820699
D22S1268	STS	D22S1268	15	0.59	33358650	41.59	52.6	31.26	31688650	51.2044041702185	40.1069237294261	29.6787028723239
rs137309	SNP	rs137309	191	0.38	33514133	41.59	52.6	31.26	31844133	51.5898917013698	40.3533290238561	29.8236220682835
D22S529	STS	UT1963	20	0.38	33520153	41.59	52.6	31.26	31850052	51.6055394754662	40.3621776216826	29.8285636606642
rs137327	SNP	rs137327	250	0.44	33523431	41.59	52.6	31.26	31853431	51.6140599743845	40.3669958448846	29.8312544480103
rs137410	SNP	rs137410	232	0.55	33585170	41.59	53.42	31.26	31915170	51.7743084656735	40.4545897041393	29.8807537361628
rs1013603	SNP	TSC0094814	98	0.31	33652454	41.59	53.42	31.26	31982454	51.9326447426795	40.5415078192178	29.9318509268107
D22S1172	STS	AFMB360ZF9	159	0.45	33674407	41.63	53.48	31.26	32004391	51.9717095118047	40.5672324272086	29.9504806842528
rs2157199	SNP	TSC1187309	13	0.02	33733962	42.16	53.48	31.26	32063962	52.0658723180164	40.6332756295342	30.0058559833143
rs2032474	SNP	TSC1105908	330	0.42	33734396	42.16	53.48	31.26	32064396	52.0665182298489	40.6337391069107	30.0062853159061
rs762058	SNP	rs762058	306	0.49	33950537	42.16	53.48	31.71	32280537	52.1626265923382	40.853099216332	30.2484394822963
rs933214	SNP	TSC0259889	321	0.44	34282997	42.16	53.48	31.71	32612997	52.2117954987609	41.3811675486903	31.0578462026954
D22S1162	STS	AFMB294YD5	1058	0.79	34310944	42.91	53.48	32.88	32640915	52.2152804237364	41.4199642257285	31.1266858613519
D22S281	STS	AFM238WC11	712	0.83	34336709	42.91	53.48	32.88	32666707	52.2184706747165	41.4552435788432	31.1892639222749
rs141418	SNP	TSC0065669	326	0.37	34533742	42.91	53.48	32.88	32863742	52.2424970272267	41.6995094233429	31.6316471777546
rs1489872	SNP	TSC0722970	213	0.32	34568960	43.1	53.48	33.25	32898960	52.2468642291775	41.7400368927663	31.703856272465
D22S1158	STS	AFMB029ZH1	816	0.8	34574550	43.13	53.48	33.25	32904545	52.2475598337721	41.7462534963283	31.7153628723673
D22S684	STS	GATA4F03	20	0.67	34595545	43.13	53.48	33.25	32925545	52.2501723952146	41.7696019027299	31.7585795208373
D22S685	STS	D22S685	841	0.81	34595593	43.13	53.48	33.25	32925593	52.2501783682057	41.7696552832256	31.7586783252730
rs961857	SNP	TSC0266087	296	0.41	34611619	43.13	53.48	33.25	32941619	52.2521726006266	41.7874776962284	31.7916666562271
rs1844461	SNP	rs1844461	251	0.44	34631326	43.13	53.48	33.25	32961326	52.2546832027639	41.8074788335533	31.8283702960341
rs5755015	SNP	rs5755015	333	0.52	34793595	43.38	53.48	33.75	33123595	52.276633526019	41.9615738981973	32.0931742335106
rs1380148	SNP	rs1380148	226	0.49	34842677	43.38	53.48	33.75	33172677	52.2846103899771	42.0009741183483	32.1711357490028
D22S691	STS	GATA51E02	1180	0.81	34875666	43.43	53.48	33.82	33205666	52.2906157407337	42.0200373680479	32.2164720344876
D22S1147	STS	AFMA223YD9	632	0.62	35011375	43.43	53.48	33.82	33341357	52.3186288306568	42.0836351067084	32.3481535755255
D22S422	STS	AFM256VD1	472	0.42	35136539	43.43	53.48	33.82	33466527	52.3557855286679	42.1511031003979	32.4647468125206
D22S1152	STS	AFMA289ZH1	68	0.44	35139110	43.43	53.48	33.94	33469044	52.3566718464943	42.1527013479699	32.4673071740965
rs1883387	SNP	rs1883387	187	0.45	35206872	43.61	53.48	34.1	33536872	52.3936407705041	42.2139270668041	32.5355621370187
rs2056965	SNP	rs2056965	264	0.52	35221827	43.61	53.48	34.1	33551827	52.404554132024	42.2278148935753	32.5500149877253
D22S1265	STS	D22S1265	739	0.71	35389922	43.61	53.48	34.1	33719907	52.69897499698	42.4238990104934	32.7249285124510
rs739056	SNP	rs739056	327	0.52	35397293	43.61	53.48	34.1	33727293	52.7171912321819	42.4351647413412	32.732898332308
rs2008519	SNP	rs2008519	262	0.51	35412833	43.85	54.41	34.1	33742833	52.7555958306134	42.4589158548094	32.7497008015221
rs5755543	SNP	rs5755543	260	0.49	35443294	43.85	54.41	34.1	33773294	52.8303676917316	42.5036933276097	32.7819987510722
rs725266	SNP	rs725266	148	0.35	35478858	43.85	54.54	34.1	33808858	52.9192974523593	42.5547451526249	32.8192983848098
D22S424	STS	AFM112YB4	582	0.47	35699033	44.07	54.64	34.1	34029012	53.8054056777887	43.1648365832646	33.1964070778304
rs138777	SNP	rs138777	257	0.59	35711098	44.07	54.64	35.22	34041098	53.8585011873222	43.2028872985245	33.2207333991612
MB	RFLP	MB	398	0.44	36006952	45.71	56.68	35.24	34336898	54.8126007591513	43.9990783574012	33.7730348180311
rs738510	SNP	rs738510	246	0.49	36083605	45.71	56.68	35.24	34413551	54.9728541888416	44.1595767267025	33.8731996193253
rs972153	SNP	rs972153	276	0.49	36100410	45.87	56.68	35.51	34430356	55.0027771324901	44.1898281590934	33.8907904165062
rs1540297	SNP	rs1540297	277	0.47	36110465	45.87	56.68	35.51	34440411	55.0196001407424	44.2065682904361	33.8990334030193
D22S277	STS	AFM168XA1	124	0.84	36271546	45.87	56.68	35.51	34601445	55.2684944993433	44.4348651567424	33.9770476096714
D22S1142	STS	AFMA175VD5	679	0.81	36273979	45.87	56.68	35.51	34603799	55.272124289127	44.437672516716	33.9777562756136
D22S278	STS	AFM182XD12	820	0.75	36406653	45.87	56.68	35.51	34736550	55.518203811934	44.5907517560659	34.0144802301811
rs739200	SNP	TSC0118123	134	0.17	36432337	45.87	56.68	35.51	34762283	55.5675325643902	44.6217155334040	34.0209374234034
rs715550	SNP	TSC0002480	190	0.37	36473353	45.87	56.68	35.51	34803299	55.644730338848	44.6711962715688	34.0315258390595
rs878847	SNP	TSC0212638	242	0.41	36500899	45.87	56.68	35.51	34830845	55.7210551458738	44.7151857794513	34.038627593841
D22S683	STS	GATA11B12	150	0.87	36513927	45.87	56.68	35.51	34843873	55.7599001677988	44.7371980532509	34.0419853519207
rs80576	SNP	TSC0118097	199	0.26	36539804	45.87	56.68	35.51	34869750	55.8501846164214	44.7882820706213	34.0486869220832
rs916336	SNP	TSC0201305	236	0.53	36584398	45.87	56.68	35.51	34914344	56.0304741870498	44.8899355396186	34.0605651161987
rs1315	SNP	WIAF-2538	56	0.25	36616135	46.07	57.19	35.51	34946081	56.1671395430215	44.9664029031602	34.0696919939827
D22S1173	STS	AFMC013YB9	483	0.42	36636625	46.57	57.97	35.51	34966505	56.265502189604	45.0227949297518	34.0761619363491
rs735853	SNP	rs735853	173	0.49	36679215	46.57	57.97	35.51	35009161	56.4869235655527	45.1485798380911	34.0910576829780
rs739096	SNP	rs739096	263	0.45	36741740	46.85	58.48	35.51	35071686	56.856897059849	45.3503366862554	34.1209983828152
D22S283	STS	AFM262VH5	155	0.93	36750849	46.85	58.48	35.51	35080650	56.9110791620037	45.3805881631575	34.1260743590513
