Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
D5S2088	STS	AFMA050ZD9	155	0.9	4296433	11.84	7.17	17.08	4349431	7.27554861232326	12.7012942111895	18.6061024794482
rs155035	SNP	rs155035	224	0.49	4353611	11.84	7.17	17.95	4406611	7.44222122346031	12.9104894761042	18.8190091018623
rs12519041	SNP	rs12519041	177	0.3	4519248	13.49	8.68	19.24	4572248	7.9616691372513	13.5029769457000	19.4271831088223
rs6555302	SNP	rs6555302	212	0.34	4647464	14.04	9.75	19.24	4700464	8.36182244842999	13.9513796095543	19.8923287798095
rs16777	SNP	WIAF-2970	57	0.35	4874950	14.41	9.75	20.18	4927950	9.13183328267088	14.7712560344164	20.7069016949242
rs1366431	SNP	TSC0513473	283	0.48	4959279	14.53	9.75	20.26	5012279	9.43667538727358	15.077809597987	21.0058140035722
rs1947339	SNP	TSC1022735	383	0.5	4967017	14.53	9.75	20.26	5020017	9.46505345830303	15.1058006245612	21.0330764751164
rs1376855	SNP	rs1376855	282	0.48	4967646	14.95	10.31	20.52	5020646	9.46736023094163	15.1080759354575	21.0352925638475
D5S406	STS	AFM154XG3	1064	0.69	4994051	14.95	10.31	20.52	5047042	9.56419700601695	15.2035919675966	21.1283224890382
rs459126	SNP	rs459126	265	0.49	5024780	14.95	10.31	20.52	5077780	9.6685358534287	15.3157012568492	21.2351106477371
rs1824938	SNP	rs1824938	169	0.46	5092028	14.95	10.31	20.52	5145028	9.89691606597166	15.5627110673474	21.4638278066324
rs1816235	SNP	rs1816235	180	0.37	5147032	15.58	10.31	21.4	5200032	10.1196560553247	15.7632982315893	21.6461967844173
rs1820657	SNP	rs1820657	109	0.27	5147207	15.58	10.31	21.4	5200207	10.1202403716483	15.7639287415536	21.6467611847847
rs1351286	SNP	rs1351286	174	0.48	5147394	15.62	11.27	21.4	5200394	10.1208647553769	15.764602486487	21.6473642868915
rs378932	SNP	rs378932	180	0.45	5609695	16.68	12.11	22.17	5662695	11.7938661635579	17.2890207049035	23.0306870614279
rs34210	SNP	rs34210	122	0.41	5665597	17.4	12.88	22.25	5718597	11.9890728262004	17.4480402785906	23.172108587875
rs34211	SNP	rs34211	124	0.39	5666081	17.4	12.88	22.31	5719081	11.9906053120677	17.4496796654070	23.1734596698303
D5S2505	STS	D5S2505	845	0.82	5817113	17.59	12.96	23.17	5869996	12.5066180961318	17.9201871462814	23.5784929765249
D5S464	STS	AFM112XE3	142	0.66	5836808	17.75	13.21	23.17	5889786	12.5628381706188	17.9758070511977	23.6284512293615
rs1174905	SNP	TSC1146484	113	0.19	5866070	17.75	13.21	23.17	5919070	12.6506803237446	18.0574468341249	23.7001581100846
D5S2054	STS	AFMB355WB1	628	0.65	5891981	17.75	13.21	23.17	5944885	12.7320726830238	18.1289022299589	23.7615450094508
rs1032748	SNP	TSC0336067	439	0.52	5903890	17.75	13.21	23.17	5956890	12.7694815675383	18.1617439693355	23.789759149567
rs1388765	SNP	rs1388765	134	0.22	5928980	17.75	13.21	23.17	5981980	12.8485751017545	18.2244484914844	23.8510072001242
rs308214	SNP	TSC1311065	372	0.53	5960324	17.75	13.21	23.17	6013324	12.9476976771488	18.2955121796531	23.9295466081557
rs375891	SNP	rs375891	159	0.22	6023965	17.75	13.21	23.17	6076965	13.1503021357453	18.4660378512381	24.0908043080831
rs718173	SNP	rs718173	93	0.21	6144799	18.82	14.47	23.99	6197799	13.5074313040878	18.7756862461627	24.3739623002083
D5S635	STS	AFM276YB9	799	0.68	6312760	18.82	14.47	23.99	6365579	13.9811054984623	19.180204611664	24.7577968824770
D5S1390	STS	UT1993	64	0.6	6422446	18.89	15.17	23.99	6475404	14.2556045740698	19.4462361015494	24.9931544471835
rs389487	SNP	rs389487	187	0.47	6791552	19.02	15.78	23.99	6844552	15.0787048154456	20.2114021859331	25.8058132145554
rs275510	SNP	rs275510	189	0.46	6859895	19.41	15.78	23.99	6912895	15.2008681942022	20.3281772551870	25.9502792038061
rs1845852	SNP	rs1845852	194	0.45	6952197	20.36	15.78	26.38	7005197	15.3784040290294	20.4798215469369	26.1382453895527
D5S676	STS	AFM347YG9	609	0.51	7439535	21.13	15.97	27.25	7492487	15.9321707193638	21.4960557790109	27.5463548706103
rs1032719	SNP	TSC0336021	292	0.38	7483911	21.13	15.97	27.25	7536911	15.9522203634999	21.5802711136082	27.6742930794492
rs4263480	SNP	rs4263480	280	0.45	7510936	21.13	15.97	27.25	7563936	15.9634029929866	21.6252166711643	27.7576711841756
D5S1953	STS	AFMA108WB1	827	0.76	7658332	21.63	16.85	27.25	7711251	16.0768420550434	21.8752898835743	28.1657615049182
rs727432	SNP	rs727432	170	0.46	7663078	21.63	17.03	27.25	7716078	16.0811060042759	21.8837727074992	28.1779852985424
rs875347	SNP	rs875347	270	0.53	7683114	21.63	17.03	27.25	7736114	16.0911664711162	21.9238097999667	28.2329641460557
D5S1348	STS	UT778	60	0.61	8004867	21.71	17.03	27.97	8057656	16.3297168319453	22.4998444623749	29.1050853008691
rs1377489	SNP	rs1377489	243	0.46	8036385	22.16	17.03	28.75	8089385	16.3636745055155	22.5530424721356	29.1881172602409
rs17131	SNP	WIAF-2943	49	0.25	8107831	22.77	17.03	28.87	8160831	16.4361568971466	22.6752285677558	29.3590401321810
D5S580	STS	UT615	164	0.65	8140557	22.77	17.03	28.87	8193532	16.4682809489954	22.7318047681133	29.4293686798263
rs1448235	SNP	rs1448235	13	0.04	8384936	22.77	17.03	29.42	8437936	16.7582627642962	23.1423112909480	29.9208061918655
rs340681	SNP	rs340681	175	0.48	8385295	22.77	17.03	29.67	8438295	16.7588509356311	23.1429222334584	29.9215799816173
rs341880	SNP	rs341880	32	0.1	8477280	22.77	17.03	29.67	8530280	16.9045701681257	23.3065588320993	30.1148774276877
rs1394641	SNP	TSC0569085	214	0.43	8507134	22.77	17.03	29.67	8560134	16.9487539563542	23.3624799094204	30.1753615668680
rs386332	SNP	rs386332	50	0.1	8524092	22.77	17.03	29.67	8577092	16.9688300542393	23.3900986992547	30.2106420643315
rs1666793	SNP	rs1666793	242	0.38	8539525	22.77	17.03	29.67	8592525	16.9871007476383	23.4152337849672	30.2427498551886
rs756757	SNP	TSC0100688	240	0.48	8562829	22.77	17.03	29.67	8615829	17.0146896959290	23.4531880412651	30.2912329730616
rs722326	SNP	rs722326	255	0.38	8564228	22.77	17.03	29.67	8617228	17.0163459325690	23.4554665344234	30.2941435412862
rs722203	SNP	rs722203	49	0.19	8639893	22.77	17.03	29.67	8692893	17.132415162608	23.5890118540707	30.4484662035934
rs722202	SNP	rs722202	148	0.32	8640037	22.77	17.03	29.67	8693037	17.1325808552365	23.5893039780075	30.4487512966574
rs995555	SNP	rs995555	173	0.4	8828135	23.66	18.4	29.67	8881135	17.3999505505025	23.9464096409209	30.8121501295526
rs995553	SNP	rs995553	167	0.39	8828383	23.66	18.4	29.67	8881383	17.4003238018138	23.9468534414776	30.8126164948645
D5S208	STS	D5S208	1155	0.79	8986505	23.66	18.4	29.67	9039504	17.7243628583417	24.2528301436226	31.1227558187521
D5S807	STS	GATA3A04	896	0.75	9207937	24.41	18.97	30.67	9260937	18.2267479264632	24.7492697590860	31.5488502247955
D5S2095	STS	AFMA055ZD9	674	0.93	9381979	24.88	19.33	31.33	9434789	18.7754699100850	25.2250445425449	31.8993135402580
rs1512508	SNP	rs1512508	28	0.12	9445461	24.88	19.33	31.33	9498461	19.0025198282902	25.4200412946428	32.0654858682147
rs1996036	SNP	rs1996036	180	0.4	9485488	24.88	19.33	31.33	9538488	19.1222857584818	25.5373399101540	32.1652386929874
rs1334	SNP	WIAF-3262	59	0.28	9550333	25.09	19.33	31.43	9603333	19.3129925551321	25.7382774085181	32.333624852208
D5S630	STS	AFM268ZD9	168	0.91	9561068	25.36	19.94	31.43	9613962	19.3480824622101	25.7699273089938	32.3614901201346
D5S2064	STS	AFMC022YA5	379	0.59	9633248	25.36	19.94	31.43	9686178	19.5953666355142	25.9803184869278	32.5426268885198
D5S1976	STS	AFMA204ZE1	99	0.66	9971260	25.36	19.94	31.43	10024259	20.7075206863115	26.9561921700793	33.3805735298014
rs1506030	SNP	rs1506030	278	0.47	10055916	27.41	22.09	33.62	10108916	20.9883110123595	27.1701821274813	33.5877731861662
rs1395090	SNP	TSC0570418	286	0.42	10086271	27.41	22.09	33.62	10139271	21.065256205632	27.2637859683643	33.6618202486337
rs868414	SNP	TSC0124699	48	0.09	10109655	27.41	22.09	33.62	10162655	21.1226035398072	27.3372227730149	33.7188363027792
D5S1486	STS	GATA21F08	827	0.61	10139730	27.41	22.09	33.62	10192730	21.2166865042549	27.4300695693862	33.7948047977729
rs955376	SNP	TSC0074090	160	0.21	10148758	27.41	22.09	33.62	10201758	21.2498627078059	27.457551493549	33.8182496197183
D5S457	STS	AFM042XA11	646	0.59	10350939	27.84	22.69	33.85	10403733	21.922797066491	28.0480274476089	34.3352482213054
D5S2004	STS	AFMA352YG5	918	0.81	10500188	27.96	22.98	33.85	10553155	22.4222959244121	28.4604154262151	34.6994971652862
D5S432	STS	AFM255XB9	808	0.57	10693191	28.63	23.67	34.49	10746185	22.9929008610169	28.9588520599454	35.1869540641942
rs382031	SNP	rs382031	12	0.02	10733749	28.63	23.67	34.49	10786749	23.1117629256737	29.0613846612648	35.2875192989183
rs60701	SNP	rs60701	180	0.37	10733776	28.63	23.67	34.49	10786776	23.1118356632372	29.0614522060068	35.2875860681477
rs1034888	SNP	rs1034888	59	0.13	10909516	28.63	23.67	34.49	10962516	23.5840594079118	29.4932143148265	35.7308828460164
rs1354134	SNP	TSC0488939	278	0.38	10929785	28.63	23.67	34.49	10982785	23.6390606125964	29.5494874068315	35.7826080603397
rs1501775	SNP	TSC0746604	387	0.44	10950736	29.55	23.67	35.35	11003736	23.6959124671204	29.6076539444306	35.8360736958071
D5S478	STS	AFM179XD10	316	0.34	10981652	29.55	24.46	35.35	11034651	23.7767247246597	29.6902738332557	35.9151388356797
rs852615	SNP	TSC0746593	323	0.38	11006491	29.55	24.46	35.35	11059491	23.8396476940813	29.7545629859271	35.9787728133242
rs2907102	SNP	rs2907102	190	0.42	11075520	29.55	25.15	35.35	11128520	24.0111453932338	29.9271843713968	36.1513554723426
D5S667	STS	AFM318ZH5	645	0.85	11081165	29.55	25.15	35.35	11134073	24.0250340533832	29.9410570566833	36.1652969032016
D5S117	STS	MFD48A	885	0.74	11307390	29.85	25.15	35.78	11360390	24.5431834403082	30.4373623802384	36.6938385653283
D5S1987	STS	AFMA240XF9	164	0.84	11382620	29.85	25.15	35.78	11435595	24.6634448247530	30.6064774946672	36.8674000412144
D5S817	STS	GATA3E10	1013	0.68	11585487	30.71	25.15	36.99	11638487	25.0282496286309	30.9800141857795	37.2811198946245
rs1112200	SNP	rs1112200	170	0.52	12247176	31.75	26.16	38.37	12300176	25.6451774431323	31.8333279853984	38.395365918347
rs717259	SNP	rs717259	229	0.52	12289309	31.75	26.16	38.37	12342309	25.6546616052254	31.8680139398914	38.4546704483245
rs917042	SNP	rs917042	265	0.51	12442616	31.75	26.16	38.37	12495616	25.6922907861318	31.9903668721126	38.6729204660447
D5S611	STS	UT1347	77	0.5	13149327	31.75	26.16	38.37	13202326	26.0505162396279	32.6516668163135	39.5930246073801
rs1373992	SNP	rs1373992	129	0.32	13458367	31.75	26.16	38.37	13511367	26.4040358933234	33.0194445147024	39.9832895653475
D5S2081	STS	AFM347TA5	603	0.61	13476968	31.75	26.16	38.37	13529967	26.4285607784077	33.0324486481120	40.0065876542094
rs170856	SNP	rs170856	246	0.46	13591028	32.2	26.16	39.47	13644028	26.5560389865326	33.1773565410881	40.1439979173365
rs1112665	SNP	rs1112665	150	0.32	13653418	32.83	27.07	39.47	13706418	26.6320974774593	33.2456336947301	40.2103280558465
rs1373942	SNP	rs1373942	272	0.51	13656297	32.83	27.07	39.47	13709297	26.6356292509258	33.2486088217395	40.2131730210772
rs2034222	SNP	rs2034222	324	0.55	13681759	32.83	27.07	39.47	13734759	26.6668644075785	33.2749209731508	40.2383340161119
rs966430	SNP	rs966430	296	0.52	13683184	32.83	27.07	39.47	13736184	26.668612374206	33.2763991260752	40.2397450072056
rs13185616	SNP	rs13185616	394	0.57	13702676	32.83	27.07	39.47	13755676	26.6923963249227	33.3019117994746	40.261739950389
rs952062	SNP	rs952062	66	0.18	13739867	32.84	27.11	39.47	13792867	26.7377764250205	33.3505903258646	40.3037065998827
rs879253	SNP	TSC0213380	247	0.52	14794868	34.5	28.8	40.97	14847868	28.3642484362266	34.8059789301069	41.5012679160583
rs31909	SNP	TSC0864916	424	0.55	14810210	34.5	28.8	40.97	14863210	28.3859639164964	34.8224747199826	41.5155249792207
rs1004673	SNP	TSC0080561	285	0.5	14840935	34.5	28.8	40.97	14893935	28.4294529095408	34.8555103831251	41.5440772061574
D5S1991	STS	AFMA282WA5	759	0.72	14876610	34.83	29.59	40.97	14929538	28.4820825646539	34.9010332289926	41.5835814970636
rs1550825	SNP	TSC0434231	218	0.48	14908578	34.83	29.59	40.97	14961578	28.5297388862004	34.9434889582654	41.6204553861003
D5S1989	STS	AFMA247WC1	551	0.64	15626578	35.75	30.47	41.57	15679474	29.8686104272944	36.061739124171	42.5337899478646
rs924455	SNP	rs924455	274	0.52	15747866	35.75	30.47	42.05	15800866	30.0943706471986	36.262266766754	42.7008468956219
rs1505034	SNP	rs1505034	276	0.53	15774034	35.75	30.47	42.05	15827034	30.155204150771	36.3100457566280	42.738876031593
D5S1954	STS	AFMA114XF9	561	0.73	15818795	35.75	31.03	42.05	15871685	30.2710064158828	36.3928119671069	42.8044958431563
rs257748	SNP	rs257748	131	0.43	15819615	36.28	31.03	42.16	15872615	30.2727613946083	36.3942988760176	42.8057151713772
rs250498	SNP	rs250498	150	0.34	15992699	36.28	31.03	42.16	16045699	30.6564316975583	36.7034627711926	43.0798027324259
rs32826	SNP	rs32826	101	0.28	15992984	36.28	31.03	42.16	16045984	30.6570826603379	36.7040557887798	43.0802977604856
D5S1992	STS	AFMA285ZD1	451	0.47	16040144	36.28	31.03	42.16	16092953	30.7712020940954	36.7968667232831	43.1577280660235
rs162848	SNP	rs162848	220	0.44	16478200	36.34	31.03	43.08	16531200	31.6533206657040	37.5425614831664	43.7988630728778
D5S1963	STS	AFMA140VD1	442	0.78	16631275	37.04	31.85	43.08	16684131	31.9526446963171	37.8175953154104	44.0400223713498
D5S416	STS	AFM205WH10	451	0.81	16720134	37.04	32.04	43.08	16772994	32.1314059250587	37.9655875152173	44.1779541470416
rs173658	SNP	rs173658	262	0.52	16764695	37.04	32.04	43.08	16817695	32.2530127535494	38.0464549739082	44.2499233345017
rs890910	SNP	rs890910	194	0.54	16784873	37.04	32.04	43.08	16837873	32.3106999312927	38.0838950992964	44.2826965105375
rs2625197	SNP	rs2625197	275	0.5	16827056	37.04	32.04	43.22	16880056	32.3927400826433	38.1788218455989	44.3533229511846
D5S257	STS	ALU25	183	0.45	16845028	37.04	32.04	43.5	16898023	32.4253559186390	38.2202749039797	44.3835412976406
D5S2114	STS	AFMA090YH5	172	0.9	16895727	37.64	32.97	43.5	16948713	32.5315146055432	38.323645035198	44.4666958861381
D5S1997	STS	AFMA302WC9	437	0.8	16982376	38.25	33.9	43.5	17035369	32.7016137171856	38.5034797706454	44.6307335499354
rs1351583	SNP	TSC0483499	271	0.48	17116221	38.25	33.9	43.5	17169221	32.9753379762878	38.7575877985058	44.8459476065959
rs673700	SNP	TSC0175977	23	0.04	17143737	38.25	33.9	43.5	17196737	33.0227136705457	38.8048399200243	44.8898003389622
D5S486	STS	AFM206ZC1	138	0.77	17171619	38.84	33.9	44.39	17224618	33.0707195255863	38.8527205586412	44.9342363719552
rs298552	SNP	TSC0747095	222	0.48	17333950	39.13	34.28	44.84	17386950	33.3888327112616	39.1007822859226	45.1712236339640
D5S1380	STS	UT5234	54	0.73	17339412	39.13	34.28	44.84	17392357	33.3989770760497	39.1096558276611	45.1787670207671
rs1500509	SNP	TSC0744025	282	0.4	17383037	39.13	34.28	44.84	17436037	33.4780144093687	39.1784590887817	45.2386022583226
rs2008011	SNP	rs2008011	254	0.43	17392029	39.13	34.31	44.84	17445029	33.4929904347855	39.1912700243328	45.250661450291
D5S268	STS	D5S268	1126	0.73	17420213	39.42	34.66	45.11	17473190	33.539930414806	39.2314238730398	45.2884590777861
rs871722	SNP	rs871722	132	0.28	17437494	39.58	34.66	45.38	17490494	33.5686667602232	39.2560836599622	45.31163453311
D5S2096	STS	AFM105XG1	586	0.69	17447396	39.58	34.66	45.38	17500376	33.5797935593335	39.2749116723082	45.3248981440712
rs723252	SNP	rs723252	88	0.18	17850650	39.58	34.7	45.38	17886407	34.2302483316335	39.8801266353396	45.8257846916316
rs725240	SNP	rs725240	107	0.25	18715130	40.21	34.99	45.8	18750887	35.5612203308845	41.0764808558761	46.823410038863
rs905176	SNP	rs905176	238	0.42	18795048	40.92	36.22	46.51	18830805	35.6480407800028	41.156210806114	46.8786776779585
rs1498106	SNP	rs1498106	271	0.52	19783311	40.92	36.22	46.51	19819068	36.3654116789602	41.8461457263082	47.5322462584375
rs4431344	SNP	rs4431344	88	0.14	19861226	40.92	36.22	46.51	19896983	36.4032463820347	41.8802304928711	47.584972418048
D5S2846	STS	D5S2846	111	0.56	19875447	40.92	36.22	46.51	19911203	36.4090804354085	41.8874115667391	47.5944245449697
rs6451575	SNP	rs6451575	246	0.5	19959057	41.52	37.34	46.51	19994814	36.4503751807269	41.9367219738903	47.6442744642585
rs13158011	SNP	rs13158011	250	0.5	19987239	41.52	37.34	46.51	20022996	36.4617516175468	41.9498867163045	47.6633980485283
rs1898162	SNP	rs1898162	87	0.2	20053906	41.52	37.34	46.51	20089663	36.4904196086422	41.9804202500959	47.7061801775526
rs720189	SNP	rs720189	228	0.52	20554158	41.82	37.34	47.23	20589915	36.6686818431282	42.2313932756221	48.0471982898198
D5S2031	STS	AFMB312XH5	980	0.76	21103386	42.22	37.34	47.96	21139112	36.7649831095085	42.4472607428256	48.4044367955036
D5S2074	STS	AFM324VC5	675	0.76	21153422	42.22	37.34	47.96	21189172	36.7794076944484	42.4678485979471	48.4345079671107
D5S655	STS	AFM308VF9	674	0.58	21192477	42.22	37.34	47.96	21228173	36.789416253919	42.4854134589668	48.4578187846526
rs1390670	SNP	rs1390670	245	0.54	21631713	42.22	37.34	48.18	21667470	36.9279697324669	42.6734426348757	48.7425688642288
D5S411	STS	AFM193XE11	928	0.6	21751622	42.39	37.34	48.33	21787317	36.9882325157718	42.7428831288378	48.8128434246313
D5S2845	STS	GATA134B03	148	0.69	22390648	42.39	37.34	48.33	22426393	37.3995501537804	43.230211361069	49.3156858826482
rs995178	SNP	TSC0318440	311	0.46	22446214	42.39	37.34	48.33	22481971	37.4441829251704	43.2855651054677	49.3657212679012
rs1074463	SNP	rs1074463	73	0.11	22635369	42.49	37.34	48.5	22671126	37.5869500152846	43.4408671296162	49.5129813954089
rs1442470	SNP	rs1442470	258	0.41	22891399	42.67	37.34	48.74	22927156	37.8142259710681	43.6729764745758	49.7140995347334
D5S1473	STS	GGAA11C04	117	0.75	22995328	42.67	37.34	48.74	23031085	37.8962626969393	43.7524365402437	49.7977407070960
rs1829467	SNP	rs1829467	101	0.22	23035295	42.67	37.34	48.74	23071052	37.9290640862758	43.7849362068852	49.8277816187099
D5S590	STS	UT890	44	0.62	23055246	42.67	37.34	48.74	23090911	37.9464569593079	43.801993675745	49.8424121326189
rs919332	SNP	rs919332	224	0.4	23243079	43.07	38.3	48.74	23278836	38.1220027820971	43.9700475567864	49.9814762209699
D5S813	STS	GATA11G08	927	0.74	23591242	44.09	39.62	49.33	23626866	38.4905389025107	44.299838530463	50.2602578376589
rs1402426	SNP	TSC0586031	170	0.26	23627668	44.09	39.62	49.33	23663425	38.5264351389345	44.3350082069671	50.2831678878172
rs1402428	SNP	rs1402428	7	0.03	23630961	44.09	39.62	49.4	23666718	38.5296802470042	44.3381876322328	50.2852390127052
rs1402429	SNP	TSC0586034	15	0.03	23631205	44.09	39.62	49.46	23666962	38.5299206983765	44.3384232167347	50.2853924759523
rs1402430	SNP	rs1402430	105	0.21	23631324	44.09	39.62	49.52	23667081	38.5300379676933	44.3385381124549	50.2854673207327
rs1520996	SNP	TSC0784670	172	0.19	23678904	44.09	39.62	49.52	23714661	38.5811262827937	44.3830106236998	50.3192732065705
rs1304671	SNP	rs1304671	231	0.49	23990596	44.09	39.62	49.52	24026353	38.977263241268	44.6966187254907	50.5515584940215
rs1354168	SNP	rs1354168	284	0.49	24047976	44.09	39.62	49.52	24083733	39.0568183841642	44.7632860899183	50.5961481199201
rs6888360	SNP	rs6888360	255	0.37	24177057	44.09	39.62	49.52	24212814	39.2367096805223	44.9185628887443	50.7018039942315
rs1157941	SNP	rs1157941	276	0.36	24181767	44.09	39.62	49.52	24217524	39.2425272681345	44.9225244188087	50.7056698950347
rs1857844	SNP	rs1857844	272	0.49	24523726	45.51	39.62	51.28	24559483	39.7352426217811	45.3050891495055	50.9831099176395
rs1910966	SNP	rs1910966	272	0.49	24534577	45.51	39.62	51.28	24570334	39.7520070840535	45.3195729930788	50.9919344787766
D5S502	STS	AFM242YC1	710	0.8	25684419	46.2	41.85	51.28	25720129	41.5523866856315	46.6735780782681	51.897571500722
D5S648	STS	AFM292YG5	898	0.75	25795907	46.2	41.85	51.28	25831490	41.6954097542827	46.7884079487647	51.9620565428138
D5S814	STS	GATA12A08	893	0.79	25885414	46.2	41.85	51.28	25921171	41.7983589902475	46.8554805976704	52.0009154462585
D5S821	STS	GGAT3H04	579	0.63	26060105	46.2	41.85	51.28	26095862	42.0156388510297	46.9878516138844	52.0695098672064
rs965645	SNP	rs965645	48	0.13	26514720	46.86	43.32	51.28	26550477	42.5659149400564	47.3201524516136	52.2267777774118
D5S1502	STS	GATA52G02	102	0.61	26560607	46.86	43.32	51.28	26596364	42.6106268929451	47.353701549899	52.2428646366798
D5S419	STS	AFM207YC1	1491	0.86	26658541	46.86	43.32	51.28	26694222	42.7261885396708	47.41844753729	52.2720104274832
D5S627	STS	AFM217YE1	444	0.34	26748890	46.86	43.32	51.28	26784558	42.8345533195067	47.4758903415942	52.2961862922003
D5S2848	STS	GATA145D09	783	0.7	26775531	47.03	43.32	51.44	26811284	42.8704802897713	47.494213486405	52.3033430795875
D5S2113	STS	AFMA084ZC1	580	0.55	26776468	47.03	43.32	51.44	26812144	42.8718106154652	47.4948504893431	52.3036283628939
rs13156648	SNP	rs13156648	185	0.27	26903476	47.38	44.1	51.44	26939233	43.0331849485386	47.5843862192383	52.3373186880915
D5S385	STS	MFD234	852	0.7	27460118	47.38	44.1	51.44	27495844	43.6920519798673	47.948897173365	52.4389491852355
