Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
D7S3056	STS	GATA24F03	837	0.74	4493039	6.97	2.91	10.76	4459565	3.66560767825062	6.49019015651494	9.95960279079721
D7S517	STS	AFM225XA1	956	0.83	4497918	6.97	2.91	10.76	4464440	3.67773916490373	6.50019662411476	9.96887556137499
rs1470539	SNP	TSC0388817	193	0.43	4503389	7.45	2.91	12.19	4469915	3.69134264173897	6.51141723986361	9.9792734559909
rs1523613	SNP	TSC0789787	146	0.19	4596924	7.45	2.91	12.19	4563450	3.90614226544348	6.69933233314882	10.1466501443824
D7S2445	STS	AFMA224WH9	142	0.73	4615372	7.45	3.64	12.19	4581843	3.94427484868487	6.73546186072174	10.1771873503561
D7S511	STS	AFM210XC7	119	0.79	4700732	7.45	3.64	12.19	4667223	4.11876475402476	6.90254398737636	10.3280663263110
rs1001396	SNP	TSC0035158	108	0.13	4718631	7.96	3.64	12.19	4685157	4.15412902528021	6.94038960260557	10.3595808370899
rs1553960	SNP	rs1553960	235	0.41	4900095	8.1	3.64	13.34	4866621	4.54804011640161	7.27891666326499	10.6545655286830
rs17886321	SNP	rs17886321	241	0.47	4910749	8.1	3.64	13.34	4877275	4.57128079437448	7.3019592980293	10.6718848313783
D7S1492	STS	127B9	318	0.56	5213918	9	5.23	13.34	5180443	5.28913893711517	7.87674144477793	11.1078847096014
D7S2478	STS	AFMB040ZB5	572	0.55	5444236	10	6.54	13.34	5410739	5.90238731583385	8.32628251868978	11.3919358016621
rs852432	SNP	rs852432	222	0.48	5562740	10.4	7.37	13.34	5529266	6.21469516851264	8.59295894055976	11.5391228672006
D7S2201	STS	GATA61G06	710	0.64	5630655	10.4	7.37	13.34	5597082	6.39142835370974	8.7230858153942	11.6117166990725
rs1468996	SNP	rs1468996	253	0.55	5734457	10.4	7.37	13.34	5700983	6.72141985944785	8.933979446594	11.7183617842839
rs4560	SNP	rs4560	237	0.55	6063283	10.4	7.37	13.34	6029809	7.68240204103849	9.63072208174593	11.9918174388997
rs2640	SNP	WIAF-350	39	0.14	6066450	10.4	7.37	13.34	6032976	7.6897572918556	9.63471625709124	11.9937655430327
rs558030	SNP	rs558030	246	0.55	6097667	10.4	7.37	13.34	6064193	7.75475953031074	9.67233583182038	12.0138427725511
D7S481	STS	AFM049XE3	127	0.86	6131220	10.4	7.37	13.34	6097707	7.81248355745528	9.70993521402162	12.0368390972833
rs17180	SNP	WIAF-3208	60	0.33	7061141	11.07	8.99	13.34	7027666	10.0068913420066	11.1563416077458	12.6405222489090
rs758263	SNP	rs758263	279	0.45	7221968	12.28	10.01	14.44	7188493	10.3733706842512	11.3843989493766	12.7556050540972
rs1299548	SNP	rs1299548	226	0.49	7302293	12.55	10.59	14.44	7268818	10.6070159641322	11.5185177314986	12.8310418852728
rs719423	SNP	TSC0044271	219	0.47	7355115	12.55	10.59	14.44	7321640	10.7560385622588	11.6239954908786	12.8836063115684
rs1882600	SNP	TSC0896482	232	0.52	7361523	12.55	10.63	14.44	7328048	10.7692108201195	11.6402524917792	12.8902726803134
D7S2553	STS	AFMA062YF9	565	0.56	7422796	12.55	10.63	14.44	7389258	10.908328995946	11.7956573405931	12.952733631914
rs1294597	SNP	TSC0979180	103	0.12	7447324	12.55	10.63	14.44	7413849	11.0078760301357	11.8577209138504	12.9734647525408
rs725934	SNP	rs725934	84	0.15	7458789	12.55	10.63	14.44	7425314	11.0544068009684	11.8867309785680	12.9831549962617
rs757814	SNP	TSC0103286	284	0.28	7664098	12.55	10.63	14.44	7630623	11.8767393272219	12.4059475892106	13.2007856080853
D7S1527	STS	UT7600	662	0.71	7732839	12.55	10.63	14.44	7699340	12.1416307546661	12.5821195667988	13.2812440223524
D7S2514	STS	AFMC011YC9	876	0.82	7817765	13.26	11.48	15.26	7784234	12.5072955915065	12.8085997044893	13.3831532338999
rs2042545	SNP	rs2042545	192	0.47	7875445	14.74	13.67	15.37	7841970	12.7286759895197	12.9717678871388	13.4533918409238
rs28177	SNP	rs28177	215	0.4	8016899	14.74	13.67	15.96	7983424	13.3755858956695	13.3611773502051	13.6308151021962
rs37995	SNP	rs37995	305	0.52	8029134	14.74	13.67	15.96	7995659	13.4268028042714	13.3940033487773	13.6467718637121
rs12847	SNP	rs12847	280	0.51	8126194	14.74	13.67	15.96	8092719	13.8134876779034	13.6565299664294	13.7736153929958
rs1558557	SNP	rs1558557	234	0.44	8308993	14.74	13.67	15.96	8275518	14.5698269631042	14.1526758413487	14.0332481535024
rs763323	SNP	rs763323	43	0.12	8593662	16.12	14.65	15.96	8560187	15.8915713229926	15.0316076897267	14.4614998541078
D7S641	STS	AFM224YB6	750	0.7	8713765	16.16	16.66	15.96	8680281	16.4966303212255	15.4213777026286	14.6532837469483
rs727430	SNP	rs727430	272	0.44	8856916	16.75	17.42	15.96	8823441	17.1067888483417	15.8553277122141	14.8924324113108
rs1859413	SNP	rs1859413	61	0.31	8865997	16.75	17.42	15.96	8832522	17.1479050097022	15.8815761278104	14.9076067362176
rs728597	SNP	rs728597	162	0.45	8953268	16.75	17.42	15.96	8919793	17.4569171605294	16.0976757603375	15.0564323673847
rs728596	SNP	rs728596	163	0.46	8953306	16.75	17.42	15.98	8919831	17.4570685161181	16.0977959051092	15.0564961959396
D7S1790	STS	ATA1A10	57	0.24	9225612	18.82	20.06	17.76	9192066	18.3976313545870	16.7961163616962	15.4922896847788
D7S2200	STS	D7S3047	131	0.76	9474979	18.82	20.06	17.76	9441504	19.1405186980561	17.3442607973622	15.8449905337118
rs1032873	SNP	rs1032873	254	0.49	9652280	18.82	20.06	17.76	9618805	19.5895924534257	17.7041172428513	16.0999602062891
rs952985	SNP	rs952985	40	0.11	9797464	18.82	20.06	17.76	9763989	19.83744614578	17.9274104920372	16.3170149467269
D7S2547	STS	AFM098XA9	689	0.62	9840457	19.08	20.06	18.37	9806960	19.9166297822654	17.9925484036179	16.3770545106686
rs1024538	SNP	rs1024538	224	0.5	10025316	19.08	20.06	18.37	9991841	20.2390477023128	18.2726901073426	16.6300919528534
D7S2464	STS	AFM198YG5	426	0.47	10075297	19.08	20.06	18.37	10041778	20.29338340506	18.3309884287127	16.6883618559234
rs917170	SNP	TSC0229702	252	0.33	10082481	19.08	20.06	18.37	10049006	20.3046367367316	18.3406870540381	16.6974252526789
rs988418	SNP	TSC0307835	56	0.11	10121205	19.08	20.06	18.37	10087730	20.3781887459386	18.3979048730085	16.7488558211822
rs2191851	SNP	TSC1243340	227	0.33	10131856	19.08	20.06	18.37	10098381	20.3984191573131	18.4136425806279	16.7630017509706
rs1524238	SNP	rs1524238	250	0.49	10431941	19.79	20.06	19.01	10398466	20.9556322096561	18.8426312245594	17.0718809063848
rs3823853	SNP	rs3823853	273	0.42	10490577	19.79	20.06	19.01	10457102	21.0605580528992	18.9183300925430	17.1229868033964
rs940428	SNP	rs940428	182	0.39	10518762	19.79	20.06	19.01	10485287	21.1017826406223	18.9526794615752	17.1493455751614
rs1013719	SNP	rs1013719	238	0.39	10554750	19.79	20.06	19.01	10521275	21.1606821058598	18.9954276802713	17.1827250438623
rs766653	SNP	rs766653	92	0.24	10680663	19.79	20.09	19.01	10647188	21.3763897068344	19.1395605543956	17.2998832490814
rs1019009	SNP	rs1019009	308	0.48	10685626	19.79	20.09	19.01	10652151	21.3812018284078	19.1457459462971	17.3044039763611
rs1074416	SNP	rs1074416	178	0.53	10991660	19.83	21.69	19.01	10958185	21.9583691316114	19.5316018576783	17.5191562765281
rs718395	SNP	rs718395	234	0.43	11358100	19.85	21.83	19.01	11324625	22.5773533493564	19.9959067152060	17.8444792000983
rs2285757	SNP	rs2285757	182	0.34	11419104	20.75	21.86	19.46	11385629	22.6587717583	20.0787889767201	17.8928048130738
rs1156673	SNP	TSC0324955	281	0.4	11535481	20.75	21.89	19.46	11502006	22.8612699040738	20.2340409519268	18.0447845847426
rs739755	SNP	TSC0101838	12	0.02	11572046	21.02	22.79	19.46	11538571	22.9106691335301	20.2877162702773	18.0934087072664
D7S513	STS	AFM217YC5	1132	0.86	11651346	21.1	22.98	19.46	11617761	23.0251195206391	20.4034696975184	18.2002652688477
rs987904	SNP	TSC0307044	163	0.4	11653904	21.1	22.98	19.46	11620429	23.0292090800083	20.4070969130842	18.2037606398020
rs1405326	SNP	rs1405326	173	0.46	11806805	21.95	24.18	19.46	11773330	23.2697781201259	20.6154126733245	18.3973462265979
rs719680	SNP	rs719680	152	0.39	12046503	21.95	24.18	19.98	12013028	23.6279662667405	20.935644389243	18.6950846619546
rs719679	SNP	rs719679	171	0.49	12046725	21.95	24.18	19.98	12013250	23.6283000693467	20.9359301910565	18.6953289476264
rs769111	SNP	rs769111	189	0.47	12059806	21.95	24.18	19.98	12026331	23.6479688616521	20.9527706123284	18.7097230957061
rs769110	SNP	rs769110	190	0.47	12059927	21.95	24.18	19.98	12026452	23.6481507991086	20.9529263871907	18.7098562424011
D7S620	STS	UT5023	536	0.64	12188130	21.95	24.18	19.98	12154645	23.8918832793351	21.1379684130499	18.8716988368682
rs849760	SNP	rs849760	146	0.45	12667787	21.95	24.18	19.98	12634312	24.5280950931417	21.9039452683999	19.7914956032248
rs11976257	SNP	rs11976257	55	0.14	12735410	23.73	24.18	23.26	12701935	24.6192847902181	22.0182838646267	19.9389189521601
rs763534	SNP	rs763534	68	0.16	13052836	23.73	24.51	23.26	13019361	25.1193012343624	22.5575229363457	20.5427859786919
rs1368215	SNP	rs1368215	203	0.38	13427796	23.73	24.51	23.26	13394321	25.6600740226219	23.2112633221512	21.3199311186192
rs1608867	SNP	rs1608867	159	0.41	13555034	24.09	24.86	23.26	13521559	25.9041952175152	23.4341579099307	21.5289702423106
rs1663	SNP	WIAF-3627	24	0.38	13564957	24.09	24.86	23.26	13531482	25.9284304117761	23.4515858581195	21.5435306955735
rs1525683	SNP	rs1525683	106	0.43	13683080	24.09	24.86	23.26	13649605	26.1625284473938	23.6589748258764	21.7114028343069
D7S664	STS	AFM281VC9	371	0.75	13690106	24.09	24.86	24.24	13656571	26.1781790905016	23.6714308707542	21.7225476647611
rs2051930	SNP	rs2051930	226	0.4	13836003	25.42	26.04	24.24	13802528	26.4362718188463	23.9301929578652	21.9984688519112
rs7777178	SNP	rs7777178	275	0.49	14192611	25.42	27.21	24.24	14159136	27.1505293288321	24.5556564052655	22.5176767789946
rs7800027	SNP	rs7800027	285	0.48	14212632	25.42	27.21	24.24	14179157	27.2156629347539	24.5900045543063	22.5336362959458
rs6970198	SNP	rs6970198	228	0.38	14245002	25.42	27.21	24.26	14211527	27.3154033636045	24.6431983945532	22.5608882620839
rs1367781	SNP	rs1367781	308	0.52	14563045	26.18	27.54	24.62	14529570	28.1916778270327	25.2076253271451	22.8227510899022
D7S2557	STS	AFMA067WD5	789	0.72	15272202	27.36	30.39	24.62	15238687	30.1625986184864	26.4055921644426	23.3068935833723
rs763	SNP	WIAF-4539	81	0.26	15502867	27.98	31.39	24.88	15469392	30.8429495068014	26.789944273406	23.4112442584415
rs6957466	SNP	rs6957466	132	0.26	15584239	27.98	31.39	24.95	15550764	31.0497101707593	26.9197206145261	23.4758575864631
rs1548691	SNP	rs1548691	325	0.49	15668526	27.98	31.39	24.95	15635051	31.1841111081157	27.0372434013813	23.5542087740736
rs917440	SNP	rs917440	300	0.52	15723753	27.98	31.39	24.95	15690278	31.2929823572702	27.1103534793807	23.6028455977852
rs726395	SNP	rs726395	249	0.47	15734715	27.98	31.39	24.95	15701240	31.3145921972621	27.1248650891917	23.6124995145565
rs1406100	SNP	rs1406100	44	0.1	15973525	27.98	31.39	24.95	15940050	31.816686371665	27.4396813233188	23.8088818143286
rs1029718	SNP	rs1029718	266	0.5	16044300	27.98	31.39	24.95	16010825	31.9367375973487	27.5364578792874	23.8700218195796
rs1723804	SNP	rs1723804	250	0.43	16783944	29.05	32	26.59	16750469	33.0069496146050	28.4396689592957	24.5897770628062
rs1380381	SNP	rs1380381	96	0.2	16813488	29.62	33.02	26.59	16780013	33.0400492791842	28.4735212220898	24.6215110756965
rs12672303	SNP	rs12672303	286	0.49	16910963	29.62	33.02	26.59	16877488	33.1572756294762	28.5852104936628	24.7271922113752
rs7809253	SNP	rs7809253	304	0.46	16930657	29.62	33.02	26.59	16897182	33.1818895378976	28.6085766380914	24.7488153484838
rs1545534	SNP	TSC0425937	380	0.5	17492960	29.62	33.02	26.62	17459485	33.8339202923559	29.2734983535773	25.3471183839056
rs1692	SNP	WIAF-3656	49	0.18	17506689	30.05	33.5	26.77	17473214	33.8492129238137	29.2880912435239	25.3610284691759
rs483742	SNP	TSC1281389	377	0.51	17526728	30.05	33.5	26.95	17493253	33.8715342175555	29.3093911868294	25.381331783236
rs1979096	SNP	rs1979096	38	0.04	17560749	30.05	33.5	26.95	17527274	33.9246040406296	29.3476990591530	25.4125950404727
rs1375237	SNP	TSC0531268	259	0.5	17566253	30.05	33.5	26.95	17532778	33.9336294025914	29.3539587733952	25.4175599936219
D7S2508	STS	AFMB355WG1	709	0.83	17582454	30.05	33.5	26.95	17548801	33.9601955161712	29.3723842149718	25.4321743115671
D7S507	STS	AFM200WE7	985	0.9	17597280	30.33	33.99	26.95	17563591	33.9845069290429	29.3892458652906	25.4455482932877
rs2029061	SNP	TSC1092556	313	0.44	17599868	30.33	33.99	26.95	17566393	33.9883139514223	29.3923517818963	25.4479444766793
rs1404414	SNP	rs1404414	119	0.52	17866387	30.87	34.43	27.46	17832912	34.3690140863286	29.7070811414122	25.6740897449841
D7S135	STS	M102L	365	0.48	18179934	30.88	34.66	27.46	18146422	34.8048626077627	30.0783403275069	25.9140379877152
rs1178328	SNP	rs1178328	186	0.46	18233458	31.05	34.66	27.52	18199983	34.8841566355585	30.1360308028215	25.9476332734857
D7S3051	STS	D7S3051	1010	0.78	18284528	31.05	34.91	27.52	18251053	34.9538409878065	30.1877633941476	25.9798955714909
D7S488	STS	AFM113XC11	867	0.87	18388870	31.05	34.91	27.52	18355386	35.0976729937579	30.29828388528	26.0473390113645
rs2012064	SNP	rs2012064	147	0.39	18447324	31.15	34.91	27.88	18413849	35.1948782493807	30.3623234527359	26.0880782327465
D7S638	STS	AFM217YB6	136	0.77	18767948	31.2	34.91	28.05	18734468	35.7046360497419	30.7411977163725	26.3131637430009
D7S2532	STS	AFM080YG1	127	0.88	18812941	31.2	34.91	28.05	18779450	35.7928671548408	30.7982334607749	26.3463167729399
rs957960	SNP	rs957960	214	0.45	18877408	31.2	35.14	28.05	18843933	35.9071580506249	30.8853118924456	26.3936461288650
rs726116	SNP	rs726116	104	0.38	18952086	32.11	35.14	28.05	18918611	36.0350174721318	30.9834343468623	26.4484159217551
rs726805	SNP	rs726805	217	0.5	18962688	32.11	35.14	28.14	18929213	36.0584741892805	30.9967226996390	26.4562291286704
rs12700014	SNP	rs12700014	271	0.49	18964076	32.23	36.29	28.14	18930601	36.0615451120689	30.9984623934378	26.4572520235202
rs768830	SNP	rs768830	95	0.2	18970607	32.23	36.29	28.17	18937132	36.0759948215292	31.0066482293164	26.4620650827886
rs10268180	SNP	rs10268180	264	0.47	19019671	32.23	36.64	28.17	18986196	36.1698435527121	31.0663943873119	26.4989265702752
D7S2495	STS	AFMB320VF9	271	0.63	19202108	32.23	36.64	28.17	19168624	36.5639696285607	31.3021207684854	26.6460801089395
rs1125607	SNP	rs1125607	224	0.47	19294130	32.23	36.64	28.17	19260655	36.7527179218507	31.4346300275645	26.7190114328598
D7S2559	STS	AFMA072ZF5	791	0.76	19375551	32.23	36.64	28.17	19342016	36.9242478943349	31.5492788718616	26.7823075519032
D7S503	STS	AFM199XC3	1016	0.83	19463921	32.23	36.64	28.17	19430384	37.0872158116927	31.6911065387693	26.8526244829277
rs714392	SNP	rs714392	212	0.43	19611149	32.23	36.64	28.41	19577674	37.4412956595935	31.9147850150001	26.9612887604746
D7S815	STS	GATA2G04	77	0.44	19619256	32.53	37.08	28.42	19585768	37.4630100476727	31.9272476396299	26.9672270698850
D7S654	STS	AFM102XG7	621	0.66	19982674	32.79	37.71	28.42	19949185	38.4377722040987	32.5004410533765	27.2037524975535
D7S2551	STS	AFM107YH2	156	0.75	20217960	33.69	38.67	28.98	20184323	39.0957593062488	32.8914695879684	27.3871391843448
rs206199	SNP	rs206199	174	0.41	20371782	34.64	40	29.55	20338307	39.5040639002525	33.1461816199534	27.5327991577401
rs1858941	SNP	TSC0846687	283	0.52	20636479	34.64	40	29.55	20603004	40.1813259650633	33.622688782599	27.8291384265230
rs722188	SNP	rs722188	175	0.39	20636745	34.64	40.24	29.55	20603270	40.1820028009958	33.6231919448021	27.8294475603298
rs916738	SNP	TSC0229131	158	0.26	20689495	34.64	40.24	29.55	20656020	40.3207669956753	33.7207442444269	27.8900870821595
D7S1802	STS	GATA41G07	821	0.7	20705304	34.64	40.24	29.55	20671774	40.3634083472083	33.7494630222569	27.9081063722182
rs2024046	SNP	TSC1045010	196	0.49	20737266	34.64	40.24	29.55	20703791	40.4496593279938	33.8075795421752	27.9464777781323
rs2108520	SNP	TSC1109197	302	0.47	20844094	34.91	40.72	29.55	20810619	40.7264855752124	34.0024078569108	28.0847706216340
D7S2535	STS	AFM347ZB9	315	0.66	20844539	34.91	40.72	29.55	20811023	40.7275857538572	34.0032204966118	28.0853358048526
rs2215855	SNP	TSC1277582	378	0.44	20928024	34.91	40.72	29.55	20894549	40.9340298552724	34.1533218220703	28.1651367501458
D7S3048	STS	D7S3048	1040	0.86	21266641	35.56	41.4	30.14	21233165	41.7555741341818	34.8137209869869	28.6517141015762
D7S2562	STS	AFMA085YG9	1008	0.79	21485496	35.76	41.61	30.33	21451984	42.2720396824571	35.2528656956151	29.0062697109223
D7S493	STS	AFM162XA7	1407	0.89	21805095	36.08	42.05	30.55	21771614	42.9810857239775	35.8737278125981	29.5475120271893
D7S1795	STS	GATA21B01	718	0.59	22074532	36.69	42.8	31.05	22040978	43.4635280056873	36.3368650821267	29.9808620774607
D7S2458	STS	AFMA302VD5	831	0.69	22091148	36.69	42.8	31.05	22057553	43.4860619111836	36.3635004857715	30.0068769731589
D7S2510	STS	AFMB362ZF1	862	0.7	22177578	37.36	43.81	31.69	22144010	43.6350655002932	36.4995488371208	30.1414072735663
rs1859805	SNP	TSC0848495	252	0.54	22184018	37.86	43.81	32.27	22150543	43.647611670053	36.5095724831329	30.151395446412
rs955484	SNP	TSC0074716	237	0.42	22200255	37.86	43.81	32.27	22166780	43.6748187585364	36.5341980055589	30.1768368415436
rs951589	SNP	rs951589	151	0.38	22223265	37.86	43.81	32.27	22189790	43.7092841508987	36.568497734651	30.2131296408112
rs2214936	SNP	TSC1276430	353	0.4	22295369	37.86	43.81	32.27	22261894	43.8112779356	36.6869929496907	30.3276171563567
rs740295	SNP	rs740295	190	0.41	22473288	38.14	43.81	32.83	22439813	44.0890417932764	36.9599118443860	30.6019211569396
IL6	STS	IL6	48	0.49	22766156	38.14	43.81	32.83	22732681	44.4242640457638	37.3431798681749	31.0251937157272
D7S629	STS	AFM165XB10	917	0.75	22813980	38.34	43.81	32.83	22780425	44.4858640446464	37.4004528250443	31.0898856587482
rs1524100	SNP	TSC0790566	320	0.44	22823906	38.34	44.35	32.83	22790431	44.5001402235569	37.4125436546805	31.1031011354067
D7S1487	STS	UT5947	52	0.55	22867718	38.34	44.58	32.83	22834085	44.5590860581527	37.4649085902801	31.1617842834916
D7S682	STS	AFM311XC5	599	0.69	23084435	38.34	44.75	32.83	23050948	44.7903802668636	37.739794281591	31.4435575839677
GATA137A12	STS	GATA137A12	708	0.69	23138026	38.69	44.75	33.03	23104437	44.8438729094062	37.8087055420407	31.5061029617029
rs858239	SNP	rs858239	245	0.43	23286315	38.69	44.75	33.03	23252840	44.9784438289542	37.9562399653293	31.6865822542205
rs798646	SNP	rs798646	233	0.48	23619734	38.85	44.75	33.28	23586259	45.2325422777377	38.2339885733464	32.0069206465941
D7S2463	STS	AFM044XB8	613	0.71	23644918	38.85	45.05	33.28	23611298	45.2515872037805	38.2546207124727	32.0272608582179
rs1469000	SNP	rs1469000	314	0.49	23810605	39.38	45.05	34.09	23777130	45.3991676026029	38.3872302123663	32.1204165866893
D7S673	STS	AFM290VG9	149	0.82	23848407	39.38	45.05	34.09	23814923	45.4314539399616	38.4172728957144	32.1438238556322
rs104987	SNP	rs104987	161	0.47	24097729	39.38	45.05	34.09	24064254	45.6792827811076	38.6111991628804	32.2914815740397
rs763566	SNP	rs763566	214	0.38	24125073	39.38	45.05	34.09	24091598	45.7155385875895	38.6346055815955	32.305052091275
D7S3066	STS	D7S3066	112	0.73	24284310	39.38	45.05	34.09	24250835	45.9016190050797	38.787125552349	32.3930356537178
D7S2444	STS	AFMA224WC1	1032	0.79	24417377	39.77	45.86	34.09	24383826	46.0402810993302	38.8981155239101	32.465100467949
D7S2190	STS	ATA31D02	25	0.62	24468610	39.92	46.08	34.16	24434845	46.1101542156407	38.9475475479981	32.495217800286
D7S2493	STS	AFM234YD4	1040	0.79	24894049	39.96	46.08	34.23	24860431	46.7629338663551	39.4155770361296	32.7339088278618
rs763852	SNP	rs763852	119	0.27	24962199	39.96	46.08	34.23	24928724	46.8673442044397	39.4871837322137	32.7696023581597
D7S1821	STS	GATA28C09	871	0.66	25124698	40.19	46.51	34.23	25091221	47.1705657492733	39.6942868088777	32.8837473366238
rs39453	SNP	rs39453	236	0.44	25133849	40.19	46.51	34.23	25100374	47.1927399117983	39.7087118884035	32.8910938510422
D7S1791	STS	ATA1B04	864	0.76	25142642	40.19	46.51	34.23	25109167	47.2140465898753	39.722572638515	32.8981529594764
D7S2457	STS	AFMA300WC9	593	0.69	25279915	40.19	46.51	34.23	25246139	47.4365788122074	39.9070126056705	33.0038134731263
rs721317	SNP	rs721317	130	0.29	25352769	40.85	47.53	34.23	25319294	47.5723172795949	39.9987527584589	33.0586504872212
rs721316	SNP	rs721316	150	0.26	25352809	40.85	47.53	34.23	25319334	47.5723957146824	39.998804263983	33.0586825516134
D7S529	STS	AFM248ZD1	142	0.64	25385940	40.85	47.53	34.23	25352382	47.6372769002089	40.0413983565837	33.0851072307543
D7S2525	STS	AFM317VF1	863	0.74	25491886	41.05	47.53	35.02	25458363	47.8313305335557	40.1786806593041	33.1617792021823
D7S2534	STS	AFM347TF1	338	0.71	25589453	41.31	48.03	35.02	25555796	48.0081487349724	40.2994665062648	33.2223000036090
rs2014749	SNP	rs2014749	237	0.44	25729808	41.31	48.03	35.2	25696333	48.2477190258295	40.4580540847507	33.3229095288799
D7S2449	STS	AFMA245ZD5	156	0.8	25932872	41.31	48.03	35.2	25899305	48.6404255485861	40.7017817661479	33.4629885774289
rs766838	SNP	rs766838	168	0.47	26030166	42.22	49.49	35.29	25996691	48.7990503056909	40.8126966918315	33.5271027577016
D7S2538	STS	AFMA040XC1	94	0.53	26162366	42.22	49.49	35.34	26128699	49.0583063851136	40.9729512370354	33.6296145246701
rs1406593	SNP	rs1406593	151	0.43	26427889	42.28	49.49	35.53	26394414	49.5341715725136	41.3002694741295	33.8526262657661
D7S2440	STS	AFMA212YB1	103	0.77	26759465	42.93	50.21	36.06	26725989	49.868157271796	41.5498668967969	34.0580314015229
rs1725074	SNP	rs1725074	158	0.29	27144921	42.93	50.21	36.06	27111446	50.0242929571537	41.6823328353663	34.2027399454508
D7S2564	STS	AFMA103WA5	139	0.62	27335333	42.93	50.21	36.06	27301857	50.1141044216883	41.785752655252	34.298591476954
D7S2441	STS	AFMA217WH5	317	0.46	27369985	42.93	50.21	36.14	27336471	50.1374464284223	41.8174384421992	34.3235086321003
rs1404282	SNP	rs1404282	193	0.4	27585451	42.93	50.21	36.18	27551976	50.3321098421903	42.0126577988481	34.4803931103834
rs986706	SNP	rs986706	209	0.4	27612752	42.93	50.21	36.18	27579277	50.3618064855972	42.0463558784244	34.5054920864015
rs723699	SNP	rs723699	136	0.38	27629476	42.93	50.21	36.18	27596001	50.3799980047481	42.0669985905167	34.5208671743077
