Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
rs10974336	SNP	rs10974336	232	0.44	4103560	10.93	4.16	17.41	4093560	4.60209655321023	11.2906711685884	18.2395164293824
rs1074449	SNP	rs1074449	178	0.41	4104571	10.93	4.16	17.41	4094571	4.60467182303518	11.2941438706005	18.2443907643073
rs2890548	SNP	rs2890548	259	0.47	4105330	10.93	4.16	17.41	4095330	4.60660518584146	11.2967509732981	18.2480501314765
D9S178	STS	AFM242XH6	540	0.65	4121276	10.93	4.16	17.41	4111245	4.64722363552367	11.3515241743720	18.3249305911341
D9S1813	STS	AFMA312ZH1	660	0.75	4133677	11	4.75	17.41	4123583	4.67881208369305	11.3941205914370	18.3847195401002
D9S1792	STS	AFMA184WH5	697	0.66	4266485	11.5	4.75	17.92	4256413	4.99416090992934	11.8483703742055	19.0160512704449
D9S132	STS	D9S132	450	0.67	4357521	11.5	4.75	17.92	4347520	5.23817384990669	12.1586949267866	19.4344899214713
D9S199	STS	D9S199	489	0.79	4511499	12.03	4.75	18.98	4501498	5.70008185692724	12.691743751602	20.1403904366958
D9S1686	STS	AFM238ZC1	687	0.58	4644610	13.43	6.91	19.69	4634417	6.16734757584183	13.2067430901814	20.7625678332915
rs10815083	SNP	rs10815083	278	0.4	4805592	14.5	6.91	21.33	4795592	6.65010104130359	13.9177920054040	21.5267716128379
D9S1810	STS	AFMA302ZE1	870	0.71	4827678	14.5	7.34	21.33	4817621	6.71792522781062	13.9987812968954	21.6183649410955
rs913258	SNP	TSC0196239	176	0.31	4877246	14.5	7.4	21.33	4867246	6.85895237953895	14.1685814985777	21.8181658136697
D9S935	STS	D9S935	96	0.72	5200395	15.25	7.7	22.59	5190395	7.64266730680237	15.1465787167213	22.9412041467797
D4S2624	STS	D9S2169	130	0.68	5200409	15.25	7.7	22.59	5190409	7.64269990467339	15.1466216598125	22.9412525973148
D9S1681	STS	AFMA037YB5	443	0.5	5286071	15.25	7.7	22.59	5276035	7.83215775284793	15.3757764153811	23.2229132078474
rs958480	SNP	rs958480	288	0.53	5729377	15.25	7.7	22.59	5719377	8.1178576651067	15.9154862188856	24.0339916248133
rs1028702	SNP	rs1028702	274	0.41	5786850	15.25	7.7	22.59	5776850	8.1234655588682	15.9262488440524	24.0706064224559
rs695013	SNP	rs695013	139	0.28	6091565	15.62	7.7	23.39	6081565	8.1619311472222	15.9788803335332	24.2710948426502
rs2066362	SNP	TSC1105089	215	0.27	6219176	15.8	8.16	23.39	6209176	8.17598113517827	16.0078804192569	24.3581906061171
D9S1852	STS	AFMB344ZA9	89	0.64	6235983	15.8	8.16	23.39	6225953	8.17803625896906	16.0124339383444	24.3695587299488
rs721352	SNP	rs721352	267	0.49	6332901	15.8	8.16	23.39	6322901	8.18773337550148	16.0536760446263	24.4471440390194
rs1381038	SNP	rs1381038	35	0.1	6333156	15.8	8.16	23.39	6323156	8.1877615565335	16.0538031789108	24.4473321486161
rs719725	SNP	rs719725	261	0.49	6365683	15.8	8.16	23.39	6355683	8.19135624056632	16.0700200293983	24.4713268186237
rs1563	SNP	WIAF-3527	22	0.1	6495905	15.8	8.16	23.54	6485905	8.20878629847275	16.1514336591888	24.6050273661305
D9S324	STS	D9S324	78	0.8	6585713	16.1	8.16	23.82	6575713	8.23230735285816	16.2213158570075	24.6818663345089
rs1821892	SNP	rs1821892	114	0.28	6616648	16.17	8.16	23.95	6606648	8.25347898534321	16.2532179160096	24.7190607529756
D9S281	STS	AFM304TH1	939	0.75	6856497	16.17	8.16	23.95	6846364	8.4868221706461	16.5407310961558	25.0377457892264
rs1340513	SNP	rs1340513	156	0.48	6977633	16.17	8.16	23.95	6967633	8.69992873724461	16.7644058555193	25.2380082061283
rs7853037	SNP	rs7853037	297	0.49	7017391	16.17	8.16	23.95	7007391	8.77122175887184	16.8370564218814	25.3084701925036
rs1407862	SNP	rs1407862	201	0.48	7032776	16.17	8.16	23.95	7022776	8.80304825363561	16.8618631340878	25.335853755286
rs2890736	SNP	rs2890736	226	0.47	7061314	16.17	8.16	23.95	7051314	8.86208397073464	16.9078776906653	25.3866481728800
rs1407863	SNP	rs1407863	224	0.41	7105651	16.17	8.16	23.95	7095651	8.94453607118615	16.9646557800817	25.4668534128727
rs722628	SNP	rs722628	183	0.43	7146888	16.17	8.16	25.29	7136888	9.01124495142743	17.0016234462414	25.5428402736811
rs966015	SNP	rs966015	215	0.43	7257213	17.14	9.36	25.35	7247213	9.2484143207214	17.2075926388885	25.7611990130721
D9S1849	STS	AFMB334YD9	569	0.81	7301530	17.88	9.4	25.39	7291403	9.35893712460494	17.2971986479164	25.8529127140501
rs725987	SNP	rs725987	219	0.44	7570393	17.88	10.61	25.39	7560393	10.2585936872501	18.0432980701230	26.5505555203649
rs725988	SNP	rs725988	161	0.38	7570610	17.88	10.61	25.39	7560610	10.2593427002963	18.0439815388872	26.5511856301218
rs170620	SNP	rs170620	107	0.26	7707372	17.88	10.61	25.39	7697372	10.6528572465206	18.4821743713481	26.9709367286329
D9S2156	STS	D9S2156	893	0.7	7929015	19.75	11.65	27.49	7918931	11.3230263133673	19.1351106856303	27.6033173109785
D9S286	STS	AFM344YC9	999	0.89	8053474	19.75	11.65	27.49	8043377	11.6607751189919	19.5029705630999	27.9412333042668
rs721905	SNP	rs721905	235	0.46	8159670	19.75	11.65	27.49	8149670	11.9444515423113	19.7901268721343	28.2169129673292
rs1416586	SNP	rs1416586	224	0.5	8177428	19.75	12.11	27.49	8167428	11.9910937591662	19.8424338409065	28.267684929821
rs1416585	SNP	rs1416585	192	0.43	8177453	19.75	12.15	27.49	8167453	11.9911594228345	19.8425074795042	28.2677564074121
rs1361314	SNP	rs1361314	36	0.05	8177862	19.75	12.15	27.49	8167862	11.9922336804476	19.8437122069639	28.2689257808020
rs1027582	SNP	rs1027582	135	0.32	8267854	19.75	12.15	27.49	8257854	12.2184290270703	20.1023796770264	28.5276312712812
rs1027583	SNP	rs1027583	81	0.27	8267866	19.75	12.15	27.49	8257866	12.2184578154426	20.1024133037965	28.5276659586818
rs950832	SNP	rs950832	77	0.19	8268198	19.75	12.15	27.49	8258198	12.2192542937443	20.1033436444371	28.5286256434323
D9S1676	STS	AFM320TC9	77	0.5	8370124	19.75	12.15	27.49	8359955	12.5054036849606	20.3984861997809	28.8241496066449
rs1566447	SNP	rs1566447	301	0.49	8376477	19.75	12.15	27.49	8366477	12.5221053989983	20.4175258713095	28.8432191072944
rs1156793	SNP	TSC0325141	161	0.29	8378662	20.13	12.15	27.97	8368662	12.5278496529212	20.4240742236296	28.8497777188037
rs1039337	SNP	TSC0345211	300	0.44	8387892	20.13	12.15	27.97	8377892	12.5521148537032	20.4517361421261	28.8774829747449
rs2173710	SNP	TSC1211925	260	0.42	8402501	20.13	12.15	27.97	8392501	12.5905211720373	20.4955186954646	28.9213341214452
rs1407972	SNP	rs1407972	156	0.29	8461714	20.74	12.15	28.81	8451714	12.7455276227321	20.6769359943385	29.1052859622557
rs10815925	SNP	rs10815925	288	0.48	8712601	20.74	12.57	28.81	8702601	13.4482481605786	21.5074454482899	29.99196605059
rs1434249	SNP	rs1434249	194	0.33	8736751	21.27	13.6	28.81	8726751	13.5090575605434	21.5899517542124	30.0859866773331
rs956154	SNP	rs956154	134	0.24	8756140	21.27	13.6	28.81	8746140	13.5555858499948	21.6562834263553	30.1601679463227
rs765800	SNP	rs765800	217	0.48	8794775	21.3	13.6	28.83	8784775	13.6483978462181	21.7882477713339	30.3085406368283
rs1636	SNP	WIAF-3600	56	0.3	8807814	22.53	14.12	30.14	8797814	13.6801794641401	21.8318093285919	30.3612061046111
rs324457	SNP	rs324457	273	0.51	9054621	22.53	14.92	30.14	9044621	14.3502876497856	22.6638887244574	31.3243081572061
rs1412096	SNP	rs1412096	183	0.39	9054913	22.53	14.92	30.14	9044913	14.3512228376464	22.6648745628537	31.3254418207800
rs968079	SNP	rs968079	77	0.19	9173304	23.46	14.92	31.81	9163304	14.6626048351746	23.0709664765159	31.7903512892114
rs2001	SNP	WIAF-1582	91	0.28	9358960	23.71	14.92	31.88	9348960	15.0619033061073	23.6184515147729	32.4107199022608
rs1855217	SNP	rs1855217	205	0.43	9363616	23.71	14.92	31.88	9353616	15.0715248704718	23.6304120222498	32.4239728219919
rs1412877	SNP	rs1412877	128	0.4	9437369	23.71	14.92	31.88	9427369	15.2121259621840	23.8224034626846	32.6311302274503
rs955474	SNP	rs955474	222	0.58	9465190	23.71	14.92	32.42	9455190	15.2698641281034	23.8999401973527	32.7184502213940
rs651116	SNP	rs651116	131	0.41	9599450	23.71	14.92	32.42	9589450	15.5363843536165	24.2505101464954	33.124999054048
D9S144	STS	9CMP4-B	413	0.67	9601081	23.71	14.92	32.42	9591059	15.5391527022320	24.2547029184719	33.1297106905608
rs768224	SNP	rs768224	191	0.48	9770495	24.29	14.92	32.42	9760495	15.8112475657268	24.5945359984201	33.5028887721079
rs768225	SNP	rs768225	164	0.41	9770741	24.29	15.74	32.42	9760741	15.8117280457429	24.5949474247306	33.5032760543554
rs16874	SNP	WIAF-2714	97	0.35	9860735	24.36	15.74	32.42	9850735	15.9470897735927	24.7362507121266	33.6514633086592
rs1343535	SNP	rs1343535	190	0.48	10014143	24.7	16.55	32.42	10004143	16.2268913352257	24.9925286052047	33.9023127355679
D9S775	STS	UT7622	65	0.54	10016309	24.7	16.55	32.42	10005994	16.2310609997172	24.9964220075181	33.9059834628515
rs1407925	SNP	rs1407925	152	0.32	10291421	24.7	16.55	32.42	10281421	16.7595887409872	25.4795363386440	34.3201439257787
D9S921	STS	GATA21A06	138	0.94	10509434	25.47	17.03	33.56	10499434	17.3279230409915	25.8743297920962	34.6284892846432
rs1322304	SNP	rs1322304	210	0.47	10523383	25.47	17.03	33.66	10513383	17.3575303147955	25.8999405908076	34.6423717468849
rs833450	SNP	TSC1568154	201	0.29	10543078	25.47	17.03	33.66	10533078	17.3993336883398	25.9361012245893	34.661972800283
rs833415	SNP	TSC0912050	61	0.12	10557349	25.47	17.03	33.66	10547349	17.4296244191777	25.9623032253356	34.676175726561
D9S168	STS	AFM158XF12	1050	0.82	10588255	25.47	17.03	33.66	10578155	17.4893635989093	26.0127025893954	34.7078497964081
D9S256	STS	AFM161XD6	910	0.82	11006450	26.6	18.46	34.35	10996366	18.3065920414404	26.5503550763761	35.0822203844539
rs1591241	SNP	rs1591241	209	0.51	11015935	26.6	18.46	34.35	11005935	18.3227003099343	26.5619167483389	35.0928922885857
rs1334022	SNP	rs1334022	225	0.46	11022389	26.6	18.46	34.35	11012389	18.3336610653228	26.5697838048332	35.1001539089617
D9S269	STS	AFM261ZH9	405	0.71	11041436	26.6	18.46	34.35	11031387	18.3660083705420	26.5930010073505	35.1215843526094
rs1889340	SNP	rs1889340	180	0.48	11150966	26.6	18.46	34.35	11140966	18.5588098825297	26.7315015939839	35.2513729071882
rs901986	SNP	rs901986	221	0.42	11196016	26.6	18.88	34.35	11186016	18.6227091810381	26.7798625825386	35.2985196404817
D9S759	STS	UT873	53	0.78	11562304	26.6	18.88	34.35	11552303	18.9729932085107	27.0914021686748	35.6223525759806
rs967306	SNP	rs967306	71	0.21	11621204	26.6	18.88	34.35	11611204	19.0278930755579	27.1609985994783	35.6889133342160
rs956094	SNP	rs956094	21	0.04	11750023	26.6	18.88	34.35	11740023	19.1476214959069	27.2985525902074	35.842056990551
rs1374172	SNP	rs1374172	155	0.51	12028131	26.6	18.88	34.35	12018131	19.3959826349512	27.6216370778271	36.2493335942211
rs2077861	SNP	rs2077861	160	0.42	12028387	26.6	18.88	34.35	12018387	19.3962197771956	27.6220425554637	36.2498862996393
rs872046	SNP	rs872046	295	0.45	12265747	27.2	18.88	35.26	12255747	19.6048983450731	27.9514779963749	36.6946838427663
rs1416582	SNP	rs1416582	177	0.38	12287871	27.2	18.88	35.26	12277871	19.6255125339479	27.9812513272295	36.7343416943896
rs16789	SNP	WIAF-3206	126	0.52	12383869	28.17	19.74	36.45	12373869	19.7132237109785	28.1067705714989	36.9058445158272
rs1331338	SNP	rs1331338	182	0.36	12455236	28.72	19.74	37.1	12445236	19.7739386907031	28.2129108452589	37.0403665297325
rs1831562	SNP	rs1831562	53	0.12	12884940	28.81	19.74	37.1	12874940	20.3090827679080	28.8280864646124	37.7049570071031
D9S267	STS	AFM248WC9	75	0.44	12913347	28.82	20.35	37.1	12903284	20.3554354471244	28.8608858385837	37.7346755559321
D9S1687	STS	AFM260YA5	398	0.4	12975149	28.82	20.35	37.1	12965100	20.4624337768856	28.9690154801052	37.8245353517898
rs1412307	SNP	TSC0605165	54	0.07	13009675	28.82	20.35	37.1	12999675	20.5253134166842	29.0278325142857	37.8793757963347
rs1328911	SNP	TSC0815263	258	0.4	13051154	29.08	20.86	37.1	13041154	20.6030644275927	29.0961043658346	37.9480560769549
rs2009991	SNP	rs2009991	166	0.43	13051712	29.08	20.86	37.1	13041712	20.6041103801009	29.0970227990940	37.9489800046433
D9S268	STS	AFM259YA5	755	0.64	13056225	29.08	20.86	37.1	13046166	20.6125698490426	29.104450916118	37.9564525595853
D9S254	STS	UT2420	791	0.64	13066630	29.08	20.86	37.1	13056440	20.6334216275129	29.1220861652896	37.9731516915826
rs1854908	SNP	TSC0820305	318	0.51	13144078	29.08	20.86	37.1	13134078	20.7996513715404	29.2560128367414	38.0854924206262
D9S1808	STS	AFMA297WE9	693	0.59	13422994	29.29	21.27	37.1	13412991	21.5244540466125	29.7169989239111	38.3087475121231
rs723392	SNP	rs723392	178	0.33	13580593	29.29	21.27	37.1	13570593	21.8753852024649	30.0341939955628	38.4537296010492
rs549130	SNP	rs549130	110	0.28	13683568	29.31	21.33	37.1	13673568	22.1773011035792	30.2353262889929	38.5373318542103
rs726353	SNP	rs726353	178	0.4	13832491	30	22.47	37.1	13822491	22.6837259195441	30.5185914263138	38.6014195545235
D9S770	STS	UT6211	36	0.69	14015933	30	22.47	37.1	14005932	23.3859343536207	30.9186352317796	38.6869666418954
rs1853198	SNP	rs1853198	248	0.45	14040706	30	22.47	37.1	14030706	23.4942356134132	30.9806300342283	38.6973550758361
rs1853199	SNP	rs1853199	103	0.31	14040837	30	22.47	37.1	14030837	23.4948083121187	30.9809578636846	38.6974100100325
D9S1869	STS	AFM333ZB5	589	0.74	14274057	30.91	24.11	37.1	14264014	24.5939528197455	31.6961478020851	38.9364960657273
D9S274	STS	AFM282ZH9	646	0.68	14354687	31.98	24.77	38.55	14344485	24.9816297886977	31.941152935889	39.0384708300024
rs718832	SNP	rs718832	243	0.45	14398875	32.82	26.95	38.55	14388875	25.1835055859838	32.0735124497802	39.0891014990261
rs1556031	SNP	rs1556031	189	0.48	14437593	32.82	26.95	38.55	14427593	25.3534950629133	32.1938653888362	39.1408416222658
rs1143025	SNP	rs1143025	262	0.49	14612188	32.82	26.95	38.55	14602188	26.1166232183313	32.6936446769684	39.3603405015095
rs1724	SNP	WIAF-3688	66	0.25	14761226	32.82	26.95	38.55	14751226	26.6860359881005	33.0572305840077	39.5224466017693
D9S235	STS	UT727	664	0.6	14807518	32.82	26.95	38.55	14797254	26.8711831352871	33.1787005453404	39.5764360164285
rs16892	SNP	WIAF-2945	69	0.21	14889834	33.6	26.95	38.58	14879834	27.2458614928187	33.4262124868988	39.6985801907238
rs1916314	SNP	rs1916314	121	0.3	14925706	33.8	26.95	39.37	14915706	27.4314260547852	33.5550555484731	39.7649931085596
rs1590349	SNP	rs1590349	168	0.37	15141249	34.81	30.18	39.37	15131249	28.4343787842041	34.2421958516422	40.105475161141
rs723756	SNP	rs723756	222	0.46	16005751	34.81	30.18	39.37	15995751	30.9008636733392	35.4967649854309	40.3033140788017
rs1328273	SNP	TSC0814009	287	0.45	16023469	34.81	30.18	39.37	16013469	30.9489950812191	35.5255143639789	40.3088047478884
rs1328297	SNP	TSC0814035	77	0.1	16046371	34.81	30.18	39.37	16036371	31.011208959945	35.5626753453260	40.3159018978727
D9S285	STS	AFM339XD9	777	0.77	16078013	34.81	30.18	39.37	16067944	31.1091393203845	35.6110957162872	40.3377168473535
rs1887676	SNP	TSC0906999	269	0.32	16079165	35.09	30.18	39.37	16069165	31.1127157450099	35.6128558763606	40.3385221474201
D9S1782	STS	AFMA121YF1	621	0.62	16141305	35.09	30.18	39.37	16131275	31.2962618331196	35.7106002374794	40.3829185556437
rs883557	SNP	TSC0020031	125	0.22	16203740	35.17	30.18	39.37	16193740	31.4655950505604	35.8170804857536	40.4319729154366
D9S156	STS	AFM051XD6	506	0.8	16244127	35.63	32.09	39.37	16234090	31.577103936143	35.8935426141326	40.4698102545366
rs2151065	SNP	TSC1174236	292	0.5	16245716	35.76	32.09	39.37	16235716	31.5814911800381	35.8965509663746	40.4712989398024
rs1888952	SNP	TSC0909887	297	0.58	16258118	35.76	32.09	39.37	16248118	31.6157332182929	35.9200308811035	40.4829179924559
D9S1839	STS	AFMB307WA5	614	0.53	16418814	36.42	32.74	39.37	16408748	32.0299852085569	36.2060254212826	40.6473821097540
rs1415476	SNP	rs1415476	31	0.09	16587648	36.42	32.99	39.37	16577648	32.4405545825236	36.518510178789	40.8697067609201
rs1927626	SNP	rs1927626	32	0.09	16587758	36.42	32.99	39.37	16577758	32.4408124623972	36.5187239892964	40.8698405352995
rs1029015	SNP	rs1029015	264	0.51	16657396	36.42	32.99	39.37	16647396	32.6130651689078	36.6568344941551	40.962868683604
rs263645	SNP	rs263645	232	0.45	17016503	37.17	33.45	40.78	17006503	33.5066570524733	37.4196550761269	41.5944441558679
rs914051	SNP	rs914051	205	0.51	17062834	37.5	33.88	40.78	17052834	33.6253868451853	37.5275817128185	41.6902460161397
D9S1972	STS	D9S1972	114	0.55	17063048	37.5	33.88	40.78	17053048	33.6259042924284	37.528118636267	41.6907326354341
D9S157	STS	AFM067XD3	1484	0.82	17628302	37.78	33.88	41.51	17618218	34.4058564261231	38.7081244808969	43.0307327845561
rs1928580	SNP	rs1928580	172	0.37	18010485	39.47	34.95	43.34	18000485	34.8572166197677	39.3146766487993	43.7272464015809
rs2077852	SNP	rs2077852	178	0.44	18056991	39.47	34.95	43.34	18046991	34.9031711425648	39.3820995368339	43.8112448837561
rs725546	SNP	rs725546	221	0.5	18057101	39.47	34.95	43.34	18047101	34.9032720996053	39.3822507490052	43.8114466433665
rs1929262	SNP	rs1929262	277	0.5	18148090	39.47	34.95	43.34	18138090	34.9864952566942	39.509076009011	43.9772846396413
rs726327	SNP	rs726327	197	0.55	18149365	39.47	34.95	43.34	18139365	34.9876559137787	39.5108869283382	43.979588142397
rs960232	SNP	rs960232	230	0.54	18166112	39.47	34.95	43.34	18156112	35.0029010307944	39.5346731761597	44.0098444252591
rs1832747	SNP	rs1832747	303	0.48	18487744	39.47	34.95	43.34	18477744	35.4229720233817	39.9697641026298	44.4814768919243
rs13298611	SNP	rs13298611	227	0.35	18516996	39.47	34.95	43.34	18506996	35.4816530952259	40.0152594894621	44.5148138218442
rs1412672	SNP	rs1412672	134	0.29	18680679	39.47	34.95	43.34	18670679	35.7395416210590	40.2482544827564	44.7047991880781
rs2076902	SNP	rs2076902	175	0.56	18887591	39.47	34.95	43.34	18877591	36.1512190257707	40.5630076631754	44.9419195807183
rs7467137	SNP	rs7467137	164	0.28	19091387	39.47	34.95	43.34	19081387	36.6209435524984	40.8682952882688	45.1443886446489
rs12004760	SNP	rs12004760	284	0.43	19206167	41.08	37.53	43.34	19196167	36.9536570742885	41.0678278197891	45.2550996870253
rs1555999	SNP	rs1555999	180	0.36	19593084	41.7	37.53	44.94	19583084	38.124663917667	41.7944485827053	45.6359379266733
D9S1684	STS	AFM191WB4	812	0.71	19615811	41.71	38.57	44.94	19605770	38.1889522677072	41.8374093436727	45.6627209039841
rs748530	SNP	TSC0129379	210	0.37	19639713	41.71	38.57	44.94	19629713	38.2569678265734	41.8850773976788	45.6942510216515
D9S162	STS	AFM115YB4	735	0.76	19679807	41.71	38.57	44.94	19669802	38.3701050479413	41.9657251772121	45.747460090768
rs1419253	SNP	rs1419253	168	0.43	19892748	41.71	38.57	44.99	19882748	38.945459750266	42.3873133706719	46.028750555713
rs717081	SNP	rs717081	226	0.48	20287139	42.72	39.84	44.99	20277139	40.0148436962344	43.1869860957212	46.6191319495565
D9S1778	STS	AFMA119ZG9	405	0.36	20357873	42.72	39.84	45.73	20347763	40.1521535661092	43.3027133516932	46.7157479682201
rs1079492	SNP	rs1079492	9	0.09	20371741	42.72	39.84	45.73	20361741	40.171358807511	43.3217391438376	46.7330651307563
rs3893394	SNP	rs3893394	234	0.39	20478138	43.37	40.56	45.73	20468138	40.3306435066543	43.4628990645238	46.8651052756386
rs6475439	SNP	rs6475439	265	0.4	20484604	43.37	40.56	45.73	20474604	40.3379228798247	43.4696427676879	46.8724167901374
rs1537071	SNP	rs1537071	291	0.42	20530136	43.63	40.56	46.16	20520136	40.3895641766299	43.5180095343733	46.924216250090
rs1111766	SNP	rs1111766	217	0.42	20553571	43.63	40.56	46.16	20543571	40.4205148890954	43.5529723430423	46.9544677343905
rs1986632	SNP	rs1986632	168	0.44	20876513	44.11	40.89	46.69	20866513	40.7635346665923	43.9180639057170	47.3640682009668
rs1591032	SNP	rs1591032	107	0.27	21423520	44.11	40.89	46.69	21413520	41.1311603017524	44.449464358058	48.015594988955
rs1332184	SNP	rs1332184	192	0.47	21504203	44.11	40.89	46.69	21494203	41.2051571656762	44.5398163177502	48.1170393324482
rs720974	SNP	rs720974	264	0.5	21519904	44.11	40.89	46.69	21509904	41.2231073645106	44.559670037533	48.1366385638494
rs725074	SNP	rs725074	236	0.43	21535576	44.11	40.89	46.69	21525576	41.2398729075809	44.5772995923071	48.1620129545329
D9S1846	STS	AFMB325ZH9	643	0.57	21636558	44.11	40.89	47.49	21626545	41.3390455379344	44.6829819636356	48.3179681040113
rs1335500	SNP	rs1335500	156	0.46	21711675	44.16	40.89	47.49	21701675	41.4159198344175	44.7562588268665	48.410875194115
rs1335501	SNP	rs1335501	161	0.45	21711815	44.16	40.89	47.49	21701815	41.4160750135688	44.7563927895185	48.4110470277476
