Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
rs531815	SNP	rs531815	174	0.22	10790751	27.62	19.65	36.21	10898737	19.9226010988983	27.4361595418551	36.3091356326682
rs2009118	SNP	rs2009118	186	0.33	10817505	27.64	21.78	36.21	10925491	19.9726487258536	27.4847675570311	36.3513836389554
rs1099	SNP	WIAF-1567	25	0.14	11102871	27.64	21.89	36.21	11210857	20.649364149804	28.0171490098351	36.7771051338926
rs3035	SNP	WIAF-967	71	0.29	11159072	27.64	22.31	36.21	11267058	20.7710361123764	28.1086901937898	36.8560074090426
rs2950	SNP	WIAF-881	118	0.41	11350265	29.07	22.31	36.21	11458251	21.2113952014604	28.4403681609411	37.1162896295932
rs576100	SNP	rs576100	189	0.42	11610425	29.36	22.31	37.25	11718411	21.9607701680480	29.0202577579905	37.4652366877646
rs561332	SNP	rs561332	191	0.33	11610581	29.36	22.31	37.28	11718567	21.961198137426	29.0205526658951	37.4654404835491
rs4713925	SNP	rs4713925	321	0.54	11798414	29.36	22.31	37.28	11906400	22.4839207141361	29.4261490816162	37.7088927953574
rs209773	SNP	rs209773	140	0.33	11913828	29.68	22.31	37.67	12021814	22.8260154628030	29.6907349730903	37.854098226565
rs6938400	SNP	rs6938400	198	0.37	11919414	29.68	22.31	37.67	12027400	22.8420635429829	29.7020417429919	37.8611462590125
D6S1279	STS	GATA82E04	85	0.77	12184163	30.53	23.45	38.14	12292149	23.5771226754845	30.2963384607844	38.1958676966182
D6S1034	STS	ATA6B05	85	0.7	12207911	30.53	23.45	38.14	12315897	23.6431074824201	30.3526799823434	38.2256518101544
EDN1	STS	EDN1	489	0.8	12296377	30.53	23.45	38.14	12404363	23.8601855200947	30.5553022741637	38.327616070714
rs1931546	SNP	rs1931546	39	0.11	12453599	30.53	23.45	38.14	12561585	24.3372464394654	30.8962519192743	38.4902888394896
rs522582	SNP	rs522582	233	0.46	12727715	32.22	26.63	38.44	12835701	25.1292207171647	31.4704504712707	38.7526994989935
D6S1721	STS	AFMA099ZF5	917	0.77	12780212	32.22	26.63	38.47	12888197	25.2846554436474	31.5556383420314	38.7931786608903
rs4714868	SNP	rs4714868	366	0.47	12791878	32.22	26.63	38.47	12899864	25.3189390129242	31.574945585123	38.8028381186554
rs10434854	SNP	rs10434854	125	0.25	12822566	32.22	26.63	38.47	12930552	25.4091236669587	31.625734259561	38.8282478083428
rs1332844	SNP	rs1332844	190	0.44	12889004	32.22	26.63	38.47	12996990	25.6128373477453	31.7592572967334	38.8831669389654
D6S1263	STS	ATA33A11	530	0.53	12897905	32.22	26.63	38.47	13005890	25.6405107494671	31.7782062120272	38.8905205836192
rs1953088	SNP	rs1953088	237	0.47	12925936	32.22	26.63	38.47	13033922	25.7222826759881	31.8310874463502	38.9097271886268
D6S399	STS	UT2018	75	0.68	13000717	32.22	26.63	38.47	13108680	25.9509699843312	31.9653521026282	38.9605397290755
rs1223534	SNP	rs1223534	91	0.35	13151226	32.22	26.63	38.47	13259212	26.3990226148301	32.2255136134281	39.0595663890592
rs1150613	SNP	rs1150613	231	0.57	13180371	32.22	26.63	38.99	13288350	26.4766634463607	32.2720303948192	39.0799269342603
rs1863995	SNP	TSC0857059	152	0.39	13457617	32.93	27.57	38.99	13565596	27.1153592704233	32.6780623970357	39.2694225598598
D6S1593	STS	AFMA306ZH5	527	0.49	13481750	32.93	27.57	38.99	13589712	27.1632061760249	32.7079961151476	39.2840220971567
rs2059804	SNP	TSC1089924	251	0.27	13489400	32.93	27.57	38.99	13597379	27.1782216157796	32.7174419743743	39.2885934873523
rs707816	SNP	rs707816	228	0.41	13634982	32.93	27.57	38.99	13742961	27.3996228641188	32.8763619799036	39.3848715871489
D6S2434	STS	ATA50C05	678	0.72	13946337	33.4	28.1	38.99	14054313	27.8624093180785	33.2400488817986	39.6512558442193
rs280182	SNP	rs280182	148	0.41	13962457	33.4	28.1	39.37	14070436	27.8883496185524	33.2622881715028	39.6679027771154
D6S443	STS	AFM277WB5	124	0.73	13988375	33.4	28.1	39.37	14096120	27.9343986597262	33.2964062034578	39.6955926282768
rs958762	SNP	rs958762	188	0.44	14004281	33.4	28.44	39.37	14112260	27.9626591755419	33.3173446021103	39.7125860217707
D6S429	STS	AFM242ZA5	614	0.71	14074453	33.7	28.44	39.73	14182419	28.093210037516	33.4106529713584	39.8014544059862
D6S338	STS	PLR40|D6S505	414	0.81	14078817	33.7	28.44	39.73	14186795	28.1014136500157	33.4164692966728	39.807181402737
rs2013807	SNP	rs2013807	223	0.5	14088302	33.8	28.64	39.73	14196281	28.114733707233	33.4304105325773	39.818268713996
D6S1343	STS	UT7170	313	0.4	14284479	34.05	29.08	39.73	14392259	28.5623025328526	33.7837667596648	40.0944177014547
D6S1653	STS	AFMB337WG9	115	0.77	14449230	34.43	29.6	39.73	14557159	28.9762356953472	34.1244109563735	40.3626137059128
D6S1058	STS	D6S2422	107	0.53	14464243	34.43	29.6	39.73	14572222	29.0172316337394	34.1564062156107	40.3879729614735
rs1555020	SNP	rs1555020	185	0.41	14466728	34.43	29.6	39.73	14574707	29.0242060761074	34.1617631939487	40.3922239128069
rs1342008	SNP	rs1342008	184	0.35	14568669	34.43	29.6	39.73	14676648	29.3063008136421	34.3824754128084	40.5574749924827
rs1891284	SNP	rs1891284	266	0.54	14652168	34.43	29.6	39.73	14760147	29.5353050710307	34.559000808463	40.7144377951118
rs707822	SNP	rs707822	13	0.01	14670782	34.43	29.6	40.14	14778761	29.5870402616398	34.599474389956	40.7502024389046
rs864495	SNP	TSC0395707	30	0.03	14706641	34.43	29.6	40.54	14814620	29.6852085699573	34.6783221524156	40.8188439018508
rs1267501	SNP	rs1267501	161	0.29	14715257	34.43	29.6	40.54	14823236	29.7073224117907	34.698130709204	40.8350833016202
rs17119	SNP	WIAF-2892	58	0.33	14719496	34.43	29.6	40.54	14827475	29.7182022371774	34.7078763536127	40.8430729506014
rs1267487	SNP	TSC0840860	144	0.27	14720375	34.43	29.6	40.54	14828354	29.7204582802335	34.7098972126444	40.8447296860235
D6S259	STS	AFM035WC1	896	0.75	14735956	35.34	30.58	40.83	14843926	29.7604485041897	34.7457186057873	40.8740966878581
rs2038016	SNP	TSC1053448	94	0.17	14737509	35.34	30.58	40.83	14845488	29.7644344369157	34.7492890199810	40.8770237755835
rs2038017	SNP	rs2038017	121	0.22	14738049	35.34	30.58	40.83	14846028	29.7658204019331	34.7505305033451	40.8780415652626
rs1474561	SNP	rs1474561	183	0.46	14749648	35.34	30.58	40.83	14857627	29.7955904171867	34.7771971061989	40.8999033106114
rs1259078	SNP	rs1259078	203	0.38	15015307	35.34	30.58	40.83	15123286	30.4215258320455	35.32969918927	41.3711997841705
D6S1578	STS	AFMA244WF5	789	0.66	15021458	35.34	30.58	40.83	15129264	30.4346959319224	35.3418226499395	41.3817852968592
rs1115646	SNP	rs1115646	156	0.31	15078289	36.45	31.89	41.75	15186268	30.5540181765861	35.4521001761099	41.4786486629031
D6S1559	STS	AFM163XF4	909	0.76	15154377	36.45	31.89	41.75	15262294	30.6916396191469	35.5770249508748	41.5918461267475
D6S469	STS	AFM347YF1	760	0.74	15264814	36.45	31.89	41.75	15372733	30.8732141032421	35.7404984091097	41.7365047097409
rs752861	SNP	rs752861	235	0.39	15273252	36.45	31.89	41.75	15381231	30.8816404605402	35.7538827465504	41.7475647426418
D6S289	STS	AFM200WC9	1417	0.81	15282033	36.45	31.89	41.75	15389917	30.8904093445690	35.7678111498530	41.7590743597197
D6S260	STS	AFM056XE1	547	0.9	15404647	36.66	31.89	42.16	15512453	31.1364751869982	35.9729905192218	41.9558757627809
rs74111	SNP	rs74111	247	0.47	15786602	36.66	31.89	42.16	15894581	31.7209202811696	36.5719590666249	42.476545552481
D6S1630	STS	AFMB296XG5	361	0.71	15962545	36.66	31.89	42.16	16070489	31.9632587408085	36.8185771480139	42.6530846285788
rs1935784	SNP	rs1935784	223	0.5	16032433	36.66	31.89	42.16	16140412	32.1079091694746	36.9360150531546	42.7385960318245
rs1935786	SNP	rs1935786	210	0.48	16068116	36.66	31.89	42.16	16176095	32.1919134352193	36.9968388216839	42.7824961959101
D6S1676	STS	AFM321TC5	667	0.51	16074993	36.9	32.29	42.16	16182936	32.2038589876655	37.0078692134697	42.7905394912765
rs16885	SNP	rs16885	122	0.38	16306751	37.23	32.49	42.16	16414730	32.7043918696636	37.3976203882669	43.0800099439649
D6S1605	STS	AFMB008WB5	886	0.76	16308444	37.51	33.18	42.16	16416422	32.7073203532353	37.4005538274327	43.0815958848066
rs2188369	SNP	rs2188369	275	0.41	16377889	37.51	33.18	42.81	16485868	32.8728751629633	37.5189918101802	43.1545782428984
D6S288	STS	AFM199YE5	523	0.58	16390821	37.53	33.21	42.81	16498740	32.9006056433989	37.5391939869086	43.1684112776740
rs1014984	SNP	rs1014984	246	0.43	16670279	38.68	34.71	43.43	16778258	33.7928618318349	38.0990515764323	43.5416600532045
rs723054	SNP	rs723054	268	0.44	16670901	38.68	34.71	43.43	16778880	33.7956469344136	38.1005552982191	43.542592219094
D6S1584	STS	AFMA288ZG9	431	0.83	16714343	38.68	34.71	43.43	16822250	33.9823729216008	38.2099686183655	43.6065481720686
D6S274	STS	AFM144YF2	1395	0.82	16746146	38.68	34.71	43.43	16854120	34.1166402235581	38.2913869754845	43.6529922095237
rs647750	SNP	rs647750	199	0.35	16758345	38.68	34.71	43.43	16866324	34.1697377951489	38.3181183797477	43.6697250886353
rs670755	SNP	rs670755	222	0.35	16773466	38.68	34.71	43.43	16881445	34.235553712849	38.3512526992709	43.6904659579726
rs651394	SNP	TSC0465089	342	0.45	16809855	39.05	35.19	43.43	16917834	34.3927473247689	38.4318705496432	43.7403729924387
D6S1667	STS	AFMC024XB9	545	0.47	16948121	39.24	35.19	44.27	17056003	34.8761986917344	38.7737431415325	43.9267844187863
rs2066272	SNP	rs2066272	212	0.45	17347323	39.93	36.78	44.27	17455302	36.3137997095880	39.7165602748341	44.4611298992412
D6S966	STS	UT6961	39	0.46	17405538	40.08	36.78	44.27	17513387	36.5629664417459	39.8784781857425	44.5546332173816
rs17881835	SNP	rs17881835	266	0.52	17433803	40.24	36.78	44.27	17541782	36.6874840143772	39.9589189753135	44.6018848224502
D6S1567	STS	AFMA219ZD9	430	0.75	17444989	40.24	36.78	44.27	17552735	36.7306807842168	39.9880111947409	44.6187541733866
rs1320995	SNP	rs1320995	327	0.55	17473927	40.24	37.41	44.27	17581906	36.842430124966	40.0632722930592	44.662394909789
rs751502	SNP	rs751502	187	0.46	17493690	40.24	38.62	44.27	17601669	36.9163561888345	40.1131340045774	44.6911077040014
rs964454	SNP	rs964454	276	0.52	17496170	40.24	39.06	44.27	17604149	36.9242752068199	40.1185185197805	44.6940914156543
rs724916	SNP	rs724916	101	0.19	17885402	41.25	39.06	44.27	17993381	38.0306183001444	40.8753048745661	45.1215648678401
rs760848	SNP	rs760848	241	0.44	18005589	41.25	39.06	44.27	18113568	38.2606928890593	41.0623559399564	45.2128214638557
rs214522	SNP	TSC0807255	239	0.25	18254912	41.75	39.06	45.2	18362891	38.5480634521987	41.3325521891928	45.3584792216356
rs214564	SNP	TSC0807262	305	0.35	18272418	41.75	39.06	45.2	18380397	38.570687034057	41.3494979240941	45.3689353005295
D6S1688	STS	AFMA050ZC1	243	0.51	18285075	41.75	39.06	45.2	18392959	38.5870440930985	41.361749847243	45.3764951423300
rs214527	SNP	TSC1162108	185	0.28	18291350	41.75	39.06	45.2	18399329	38.5951534828026	41.3678240210409	45.3802431084592
rs2077780	SNP	rs2077780	95	0.21	18321071	41.75	39.06	45.2	18429050	38.6279718443894	41.3970781633137	45.3969500460061
rs728471	SNP	rs728471	115	0.24	18321125	41.75	39.06	45.2	18429104	38.6280294627008	41.3971314891391	45.3969800252551
rs725550	SNP	rs725550	118	0.28	18336777	41.75	39.06	45.2	18444756	38.6447302369814	41.4125880783848	45.4056695660922
rs1408263	SNP	rs1408263	161	0.33	18407743	41.75	39.06	45.2	18515722	38.7303742317577	41.4875196048095	45.4425576244333
rs1359230	SNP	rs1359230	173	0.34	18408099	41.75	39.06	45.2	18516078	38.7308254879799	41.4879060704175	45.4427372025152
D6S2419	STS	D6S2419	559	0.48	18489102	41.75	39.06	45.2	18597080	38.7942481694908	41.5699382753276	45.4845543630835
D6S285	STS	AFM192YF2	134	0.67	18571045	41.75	39.06	45.2	18679007	38.8840477605088	41.6423437681622	45.5293691841366
D6S938	STS	UT1404	74	0.64	18581703	41.75	39.06	45.2	18689671	38.8939693871819	41.6499141299613	45.5352767774711
D6S1266	STS	ATA42A05	112	0.78	18958680	41.75	39.06	45.2	19066658	39.1226490625496	41.9260705356516	45.7286367674762
rs2008687	SNP	rs2008687	257	0.5	19175694	41.75	39.06	45.2	19283673	39.2973365439169	42.1131580290802	45.8796706258788
rs1338443	SNP	rs1338443	148	0.36	19258898	41.75	39.06	45.2	19366877	39.3771617710209	42.1851308082084	45.9482423808214
rs956081	SNP	rs956081	87	0.34	19355226	41.75	39.06	45.2	19463205	39.4556281540902	42.2666376295513	46.015043674182
D6S508	STS	LRGT12	141	0.36	19630312	42.64	40.63	45.2	19738290	39.7333652744402	42.5090238075629	46.1976507977572
rs725316	SNP	rs725316	13	0.03	19813619	42.64	40.63	45.2	19921598	39.9784619365031	42.7044018246309	46.3510298039921
rs1011119	SNP	rs1011119	265	0.43	19864165	43.09	40.63	45.92	19972144	40.0499217717264	42.7577430561419	46.3798371846487
D6S1959	STS	D6S1959	118	0.66	19912095	43.09	40.63	45.92	20020073	40.1184685451427	42.8148506595881	46.4194090244666
rs1202312	SNP	rs1202312	198	0.52	19916257	43.09	40.63	45.92	20024236	40.1243938618244	42.8197462197853	46.4224955244841
rs1079801	SNP	rs1079801	33	0.09	19945285	43.09	40.63	46.15	20053264	40.1657201695219	42.8538904584702	46.4440224160045
rs727165	SNP	rs727165	126	0.46	19971817	43.09	40.63	46.18	20079796	40.2044758320125	42.8852502493168	46.4640015569534
rs965037	SNP	rs965037	232	0.45	19990972	43.09	40.63	46.45	20098951	40.2467473216137	42.9100933511002	46.4828353899381
D6S1700	STS	AFMA059ZE1	138	0.81	20009763	43.09	40.63	46.45	20117735	40.2882155315379	42.9344643626174	46.5013113260183
D6S109	STS	PLR15	847	0.83	20009854	43.09	40.63	46.45	20117832	40.2884163514571	42.934582385184	46.5014008002445
D6S1678	STS	AFM329TE9	154	0.79	20034466	43.09	40.63	46.45	20142417	40.3410240939335	42.9667040290074	46.5254801860171
rs10946362	SNP	rs10946362	267	0.41	20140132	43.49	40.63	46.45	20248111	40.508614870477	43.0984740053365	46.6213410759753
rs586124	SNP	rs586124	311	0.46	20171926	43.75	40.63	46.74	20279905	40.5732850946519	43.1405990343072	46.6524186293877
D6S422	STS	AFM234XA3	599	0.82	20370120	44.02	41.88	46.74	20478015	40.9062400652552	43.4311263536594	46.8727536060805
D6S1643	STS	AFMB321WB5	120	0.61	20387079	44.02	41.88	46.74	20495035	40.9401784291117	43.4504822312681	46.8866586480897
rs911361	SNP	rs911361	221	0.51	20415053	44.02	41.88	46.74	20523032	40.9902403631911	43.4822648596252	46.9080195403833
D6S1665	STS	AFMC017XG1	731	0.75	20988305	44.28	42.44	46.74	21096190	42.1618072141332	44.2109401843059	47.2976331634094
