Markers_name	Type	Alias	Informative_meioses	Heterozygosity	Build37_map_physical_position	Sex.averaged_map_position	Female_map_position	Male_map_position	Build36_map_physical_position	Female_map_position_smoothed	Sex.averaged_map_position_smoothed	Male_map_position_smoothed
rs1923876	SNP	rs1923876	47	0.08	1228093	5.65	0.17	11.43	1176093	0.95924107686325	5.55759848290778	10.9591262977160
rs1884391	SNP	TSC0899973	251	0.53	1416066	5.65	0.17	11.43	1364066	0.994376460076968	5.887698999665	11.6322329604555
rs976192	SNP	TSC0288836	232	0.46	1496473	5.65	0.17	11.43	1444473	1.01373223520886	6.01605702937843	11.8887120930757
rs975410	SNP	TSC0287593	226	0.31	1498697	5.65	0.17	11.43	1446697	1.01430777999713	6.01927123259178	11.8964211447487
D20S906	STS	AFM338TD9	853	0.78	1505576	5.65	0.17	11.43	1453566	1.01670655547390	6.03289321288224	11.9223220081405
D20S151	STS	D20S151	22	0.31	1772205	5.65	0.17	11.43	1720186	1.20652360702903	6.70985636934803	13.1339950058150
rs17174	SNP	WIAF-3188	107	0.55	1784980	5.65	0.17	11.43	1732980	1.22020179902446	6.74847217397167	13.1986413395303
D20S57	STS	IP20M7	115	0.68	1830992	5.65	0.17	11.43	1778991	1.27052816404783	6.88729173934136	13.4345965078579
D20S179	STS	AFM240WB8	382	0.32	1977335	6.98	0.17	13.67	1925133	1.43897869220098	7.32793320918184	14.2007588781715
D20S113	STS	AFM205TH8	809	0.46	2035560	6.98	0.85	13.67	1983487	1.50454012106261	7.50100995316368	14.4940549151295
rs214835	SNP	rs214835	168	0.39	2323203	8.84	0.85	16.95	2271203	1.84157608203746	8.26572319334186	15.7948098128354
rs2422764	SNP	rs2422764	196	0.42	2368068	8.84	1.56	16.95	2316068	1.88628534187329	8.3948156345399	16.0259938841870
D20S198	STS	AFM333XE5	149	0.67	2641693	8.84	1.56	16.95	2589578	2.15002589569128	9.0806819288189	17.2193136043134
D20S842	STS	AFMA175VB1	386	0.85	2686342	8.84	1.56	16.95	2634203	2.20164357955719	9.20937438085202	17.4355751974770
rs600832	SNP	rs600832	252	0.48	2874086	9.62	1.56	18.31	2822086	2.39132527743255	9.68668046594723	18.2350548197853
rs1034063	SNP	rs1034063	227	0.53	3031832	9.62	1.56	18.31	2979832	2.50267645328913	9.94976758062496	18.6736522265382
D20S181	STS	AFM240ZF4	679	0.71	3172513	9.62	1.56	18.31	3120511	2.57951249190143	10.0681948685019	18.8221376926264
D20S596E	STS	D20S596E	80	0.41	3231093	9.62	1.56	18.31	3179093	2.60331808118033	10.1153627257757	18.8826710618238
D20S193	STS	AFM308WE1	762	0.72	3313494	9.62	1.56	18.31	3261327	2.62764163107457	10.1821983190208	18.9608597931939
D20S473	STS	ATA21E04	529	0.62	3465441	9.62	1.56	18.31	3413441	2.6649439168472	10.3442754123965	19.2493331046521
rs487377	SNP	rs487377	183	0.36	3658931	9.87	2.23	18.68	3606931	2.73600816147247	10.6245373098038	19.6642142030273
D20S867	STS	AFMB026XH5	71	0.57	3676718	10.72	2.23	18.74	3624717	2.74756005816113	10.6560810314993	19.7104093074792
rs3516	SNP	WIAF-2006	12	0.04	3786681	10.76	2.23	19.19	3734681	2.83188624318805	10.8404379055309	19.9886323142735
rs241605	SNP	TSC0191256	230	0.41	3915064	10.81	2.23	20.09	3863064	2.96369301041087	11.0699781889335	20.3480181892707
rs241610	SNP	TSC0191251	341	0.45	3917072	10.81	2.23	20.09	3865072	2.9668809586624	11.0743332836207	20.3540744139369
rs241623	SNP	rs241623	320	0.45	3921964	10.81	2.23	20.09	3869964	2.97464761346644	11.0849434047412	20.3688289214404
D20S889	STS	AFM234TF10	156	0.87	3946982	10.81	2.23	20.09	3894952	3.01436678147286	11.1392042408395	20.4442844138201
rs17878755	SNP	rs17878755	239	0.45	4045179	10.81	2.23	20.09	3993179	3.16588470732578	11.3610833451026	20.7347258338165
D20S116	STS	AFM248TD1	139	0.78	4053387	10.81	2.23	20.09	4001190	3.17812722728372	11.3798217504034	20.7595083563186
rs297675	SNP	TSC0302680	228	0.26	4443590	11.78	2.23	22.01	4391590	4.03189242854566	12.4169684620284	22.1043567728965
rs1031825	SNP	TSC0334834	320	0.44	4447483	12.13	2.79	22.01	4395483	4.04229056543898	12.4287622915861	22.1187883399272
rs297745	SNP	TSC0700293	313	0.46	4473609	12.13	2.79	22.01	4421609	4.11207266779575	12.5079109150189	22.2156388717134
D20S482	STS	GATA51D03	875	0.74	4506279	12.13	2.83	22.01	4454279	4.20109339982794	12.6073848906545	22.3369450913202
D20S97	STS	AFM036YA3	739	0.54	4524215	12.13	2.83	22.01	4472152	4.25123730259249	12.6623580115907	22.4036849271545
D20S437	STS	UT235	75	0.68	4530767	12.24	2.83	22.18	4478767	4.26955481212156	12.6824396289176	22.4280649117879
rs6052829	SNP	rs6052829	187	0.32	4729692	13.5	4.99	22.67	4677692	4.90931330749275	13.3374163437847	23.170543732834
rs2255133	SNP	rs2255133	232	0.49	4767218	13.5	4.99	22.67	4715218	5.04406464287967	13.4741763543224	23.315477177236
rs1535382	SNP	rs1535382	238	0.43	4781198	13.5	4.99	22.67	4729198	5.09677506876944	13.5263181356415	23.36979342935
rs1131382	SNP	rs1131382	196	0.51	4834338	13.5	4.99	22.67	4782338	5.27044288070131	13.7219794094236	23.5845909903190
rs1776964	SNP	rs1776964	229	0.51	4880308	13.5	4.99	22.67	4828308	5.40068530274029	13.8870379708647	23.7727602302294
D20S895	STS	AFMB352XD9	595	0.76	5086634	14.27	4.99	24.63	5034622	6.08794627478463	14.6546126023263	24.6704528151006
rs1040759	SNP	rs1040759	264	0.46	5160829	14.27	4.99	24.63	5108829	6.34386531367639	14.9779642933895	25.0584625933157
D20S849	STS	AFMA217ZH9	379	0.77	5194094	14.27	4.99	24.63	5142033	6.46298722769131	15.1361271302666	25.2530684419859
rs2038410	SNP	rs2038410	243	0.55	5249302	15.68	6.1	24.63	5197302	6.66563564312253	15.3938448608023	25.5680014915615
D20S835	STS	AFMA130YA9	128	0.64	5314896	16	6.1	27.05	5262857	6.92267574427473	15.718098293111	25.9646848226939
D20S873	STS	AFMB058XA9	105	0.63	5596841	16.05	6.1	27.05	5544746	7.98325658370352	17.3070516784217	27.9534049584325
D20S882	STS	AFMB290WH5	816	0.71	5635184	16.17	6.27	27.05	5583097	8.21473444159613	17.5321927304566	28.2345324110760
rs906935	SNP	TSC0186559	240	0.51	5710065	17.72	7.64	27.08	5658065	8.62674483677626	18.0004295950960	28.7230412298839
rs237094	SNP	TSC1147430	327	0.39	5820000	18.68	8.14	29.69	5768000	9.12659592356935	18.5434740581187	29.256152015121
D20S916	STS	AFMA085ZH9	760	0.75	5862106	18.68	8.14	29.69	5810053	9.30818379017441	18.7188805684969	29.432890120178
D20S905	STS	AFM303ZD5	458	0.74	5863629	18.68	8.14	29.69	5811609	9.31470587034719	18.7253779793837	29.4392297705579
rs742711	SNP	TSC0112547	251	0.36	5904040	19.48	9.77	29.69	5852040	9.48776153801766	18.8977790767865	29.607444879882
D20S732	STS	D20S732	140	0.47	5905726	19.48	9.77	29.69	5853726	9.49498164778215	18.9049718770197	29.6144630351942
rs236181	SNP	TSC0843163	114	0.14	5927218	19.48	9.77	29.69	5875218	9.59980035603837	18.9929438906733	29.6967193834245
D20S194	STS	AFM317TE5	963	0.94	6142717	19.48	9.77	29.69	6090695	10.5609820935935	19.861230303896	30.4330132406538
rs237690	SNP	rs237690	243	0.49	6282430	19.59	10.3	29.69	6230430	10.9660386349591	20.1122990171729	30.5251698066195
D20S165	STS	UT1711	10	0.42	6544883	19.59	10.42	29.69	6492637	11.5636199376172	20.4274314005962	30.6580185986558
rs723131	SNP	rs723131	241	0.53	6581919	19.59	10.99	29.69	6529919	11.6967993860688	20.5142614514195	30.7082239203214
D20S444	STS	UT244	33	0.9	6636898	20.41	11.12	30.26	6584897	11.8943726877577	20.6718717049279	30.7711521331327
D20S192	STS	AFM299XD1	134	0.67	6697019	20.48	11.17	30.27	6645007	12.1250146663518	20.8128316745718	30.8502465208190
D20S156	STS	UT970	75	0.52	6701156	20.48	11.17	30.27	6648993	12.1427960822413	20.8209796904607	30.8571281784222
D20S892	STS	AFMB344XB1	504	0.81	6750125	20.48	11.17	30.27	6698073	12.3533104399568	20.9184407226839	30.9384919153609
D20S846	STS	AFMA196WF5	569	0.72	6764978	20.48	11.17	30.27	6712932	12.4177436632526	20.9632688772633	30.9617659001738
D20S59	STS	IP20M17	839	0.73	6791353	20.48	11.17	30.27	6739352	12.5321600279214	21.0428718246161	31.0030943422015
rs723511	SNP	rs723511	218	0.48	6838358	20.48	11.17	30.62	6786358	12.7246360036512	21.1837822492040	31.0839391182846
D20S448	STS	UT250	71	0.77	7162524	20.48	11.21	30.62	7110524	13.9001288871424	22.0688115881356	31.6759061173858
rs720010	SNP	rs720010	253	0.47	7226248	22.59	14.15	30.62	7174248	14.1664767902143	22.2904561844910	31.8402352968686
rs724084	SNP	rs724084	223	0.48	7275683	22.59	14.15	31.73	7223683	14.3299112965318	22.4628417522661	31.9174408055134
rs721708	SNP	TSC0049522	250	0.47	7307816	22.59	14.15	31.73	7255816	14.4342753385303	22.5542279265569	31.9963254608357
D20S602	STS	D20S602	605	0.65	7326122	22.59	14.15	31.74	7274122	14.4937309807930	22.6062901462864	32.0412656313871
D20S485	STS	GATA68B09	76	0.48	7326242	22.59	14.15	31.74	7274242	14.4941207260716	22.6066314259962	32.0415602244422
rs980197	SNP	TSC0295045	26	0.03	7341945	22.59	14.15	31.74	7289945	14.5306984231966	22.6480756131460	32.0800219459979
D20S900	STS	AFMC017ZE1	139	0.59	7361698	22.59	14.15	31.74	7309582	14.5763752347756	22.7001341613500	32.1284013786859
rs6055012	SNP	rs6055012	282	0.43	7442754	22.59	14.15	31.74	7390754	14.7523936298126	22.9126267046963	32.3269122713394
D20S115	STS	AFM218YG3	453	0.68	7659962	22.59	14.15	31.74	7607866	15.3626762543224	23.5043873656850	32.9143950142572
rs717432	SNP	rs717432	143	0.4	7838025	23.34	14.15	33.28	7786025	15.7619344854935	23.9403592589772	33.4096073001691
D20S907	STS	AFM345TD1	136	0.63	8057228	23.34	14.15	33.28	8005227	15.8733288895376	24.3266461910428	34.1038718828407
rs764443	SNP	TSC0067018	378	0.44	8562388	25.38	16.1	35.1	8510388	16.7679411738083	25.5400243083768	35.5670384117471
D20S879	STS	AFMB281YF1	566	0.49	8564923	25.38	16.1	35.1	8512857	16.7708874010520	25.5457454226183	35.5754078281651
rs1855	SNP	WIAF-3819	21	0.07	8571315	25.38	16.1	35.1	8519315	16.7783163101412	25.560171206536	35.5965113034093
rs1535067	SNP	TSC0409294	212	0.38	8607333	25.38	16.1	35.1	8555333	16.8357237863877	25.6449275252622	35.7092181122969
rs1033566	SNP	TSC0337205	351	0.47	8659242	25.38	16.1	35.1	8607242	16.9300228476606	25.7751230778107	35.8700129086164
D20S177	STS	AFM238ZC11	643	0.57	8795161	25.38	16.1	35.99	8743007	17.1865998764844	26.1321021817083	36.3107494606484
D20S851	STS	AFMA218YB5	116	0.72	8861944	26.32	17.11	35.99	8809808	17.2469976866084	26.2627977807817	36.5513969880247
rs724089	SNP	rs724089	143	0.4	9053556	26.32	17.15	35.99	9001556	17.407682835361	26.6371237013959	37.1329986816968
D20S175	STS	AFM234ZB12	820	0.65	9195136	26.32	17.15	35.99	9143083	17.6494116547746	26.9415061206730	37.5200336159222
D20S917	STS	AFMA086WE9	895	0.85	9288084	26.5	17.15	36.3	9236052	17.8929847006302	27.1640960924917	37.7305850751971
rs16812	SNP	rs16812	49	0.23	9326676	27.17	17.15	37.93	9274676	17.9728028045641	27.2540657456273	37.8220667000403
rs16811	SNP	WIAF-3220	86	0.38	9326708	27.17	17.15	37.93	9274708	17.9728873804940	27.2541455360535	37.8221364222869
rs1883491	SNP	rs1883491	322	0.51	9428518	27.17	17.15	37.93	9376518	18.3227158365395	27.5323774582144	38.0241461187664
rs2206388	SNP	rs2206388	246	0.4	9452584	27.17	17.15	37.93	9400584	18.4037842208055	27.5961870210215	38.0671284197872
rs8117167	SNP	rs8117167	207	0.33	9497698	27.17	17.15	37.93	9445698	18.5688569868960	27.7226701803128	38.1512901675380
rs6039485	SNP	rs6039485	193	0.35	9500584	27.17	17.15	37.93	9448584	18.5805522138270	27.7313564096125	38.1569849425275
rs725565	SNP	rs725565	189	0.42	10005010	28.88	20.17	37.93	9953010	21.8290841575980	29.6485881530337	38.716228502395
D20S162	STS	UT1689	713	0.79	10037051	28.88	20.17	37.93	9984930	22.059076972843	29.7706134335323	38.7378640383596
D20S901	STS	AFMC020VE9	96	0.59	10041532	28.88	20.17	37.93	9989399	22.0912419428849	29.7876789209363	38.7408898127317
rs674630	SNP	rs674630	267	0.52	10045078	28.88	20.17	38.23	9993078	22.1166954094702	29.8011835445326	38.7432842327102
rs1889188	SNP	rs1889188	261	0.46	10179531	30.05	22.89	38.23	10127531	22.9951570633488	30.3002687208029	38.8623388147868
rs362990	SNP	rs362990	151	0.37	10276221	30.38	22.91	38.23	10224221	23.5929447914170	30.6546069259786	38.9838790165262
rs362987	SNP	rs362987	240	0.53	10277452	30.38	22.91	38.41	10225452	23.6002317042844	30.6586142599510	38.9854878511492
rs8636	SNP	rs8636	272	0.49	10287742	30.74	23.62	38.47	10235742	23.6611434292282	30.6921117957556	38.998936192555
rs362602	SNP	rs362602	288	0.51	10293528	30.74	23.62	38.47	10241528	23.6953936955572	30.7109472420302	39.0064981073629
rs362559	SNP	rs362559	198	0.43	10327496	30.74	23.62	38.47	10275496	23.8812094092609	30.8151925782006	39.0503913113321
rs1547	SNP	WIAF-3511	62	0.17	10386059	30.74	23.62	38.47	10334059	24.1193705762756	30.9596378567104	39.117408844997
rs2026316	SNP	rs2026316	272	0.54	10422353	30.74	23.62	38.47	10370353	24.2478416595745	31.0391591662905	39.1478006676105
D20S160	STS	UT2012	60	0.68	10498912	30.74	23.62	39.14	10446740	24.5934352009825	31.2430850957877	39.2394201589382
rs973542	SNP	rs973542	222	0.44	10692559	31.28	23.99	39.17	10640559	24.9508135295463	31.5542177537231	39.4764482644937
D20S894	STS	AFMB348YB5	929	0.86	10699962	31.28	23.99	39.17	10647879	24.9644646410462	31.567787466298	39.4908223612307
rs763383	SNP	rs763383	194	0.53	10897878	31.28	23.99	39.17	10845878	25.2634693168169	31.9167300268455	39.8348921993368
rs913222	SNP	TSC0196168	428	0.49	10999048	31.28	23.99	39.17	10947048	25.4615689059461	32.1265097873259	40.0488701913992
rs1028846	SNP	rs1028846	234	0.52	11012899	31.28	23.99	39.17	10960899	25.5169860184755	32.1757959010017	40.0875776361695
rs742920	SNP	TSC0113282	291	0.44	11017796	31.42	24.31	39.17	10965796	25.5373838543304	32.1938811963409	40.1016730683518
rs1327242	SNP	TSC0812170	390	0.41	11026093	31.42	24.31	39.17	10974093	25.5719439613525	32.2245231598756	40.1255549962295
D20S188	STS	AFM288ZF5	735	0.64	11041679	31.42	24.31	39.17	10989672	25.6368654785331	32.2820844041388	40.1704174438493
rs2423539	SNP	rs2423539	258	0.53	11054738	31.42	24.31	39.17	11002738	25.6900072868732	32.3291289090181	40.2072401356117
rs6108835	SNP	rs6108835	233	0.41	11116765	31.42	24.31	39.17	11064765	25.8952380842734	32.5052004255248	40.3519740293597
rs6078084	SNP	rs6078084	252	0.45	11151237	32.81	25.48	40.31	11099237	26.0010327831525	32.5880595628704	40.423950024569
rs2064525	SNP	TSC1101248	220	0.44	11158078	32.84	25.48	40.31	11106078	26.0220278381256	32.6045030346324	40.4382337267977
D20S189	STS	AFM292XB5	744	0.74	11173807	32.84	25.92	40.31	11121806	26.0645321444039	32.6411257247676	40.4702531028242
rs726867	SNP	rs726867	182	0.5	11227697	32.84	26.31	40.31	11175697	26.2170825392261	32.7740628230286	40.5808529593305
rs1473702	SNP	TSC0393726	373	0.5	11234532	32.84	26.31	40.31	11182532	26.2383546169636	32.7929734109739	40.5951300359574
D20S27	STS	MFD25	986	0.73	11247079	33.44	26.43	40.98	11195078	26.2774037405000	32.8276875509814	40.6213384456776
D20S186	STS	AFM120XC7	1165	0.85	11523800	33.44	26.43	40.98	11471794	27.1615031961803	33.5254101623349	41.2718403183462
D20S41	STS	IP20M57	144	0.83	11750957	33.44	26.83	40.98	11698956	27.5593117760698	33.8275529006729	41.6849718278765
rs803880	SNP	rs803880	264	0.49	11853155	33.44	26.83	40.98	11801155	27.7175552433877	33.948980606449	41.8269668036095
D20S426	STS	UT1456	43	0.69	11964637	33.44	26.83	41.21	11912636	27.8718934022295	34.0810482185847	41.9560471443246
D20S440	STS	UT239	76	0.63	11964678	33.44	26.83	41.24	11912677	27.8719456099751	34.0810976007654	41.9560902466057
D20S446	STS	UT246	62	0.67	11964685	33.44	26.83	41.24	11912685	27.8719545234926	34.0811060318694	41.9560976055318
rs761319	SNP	rs761319	274	0.49	11970685	33.44	26.83	41.32	11918685	27.8795946813766	34.0883326924629	41.9624052564275
D20S61	STS	IP20M23	864	0.69	11998256	33.91	26.83	41.63	11946255	27.9147463183483	34.1215241533275	41.9913796609823
rs912086	SNP	rs912086	70	0.43	12391974	34.03	27.71	41.81	12339974	28.5279445963637	34.6715993385226	42.2947468137303
D20S1141	STS	D20S1141	61	0.83	12466219	34.51	27.71	41.88	12414055	28.7219932179512	34.8314693935477	42.3690277218199
D20S604	STS	GATA81E09	799	0.73	12584311	34.51	27.71	41.88	12532311	29.0446477096030	35.0965698062636	42.5047587244365
rs845567	SNP	rs845567	284	0.49	12763016	35.28	28.91	41.88	12711016	29.5136204751561	35.4711434753226	42.7141405346626
rs6131392	SNP	rs6131392	312	0.51	12802694	35.28	28.91	41.88	12750694	29.61881334341	35.5542087705687	42.7602290764815
D20S50	STS	IP20M29	181	0.71	12854052	35.28	28.91	42.32	12802051	29.7542256812092	35.6610976070707	42.8193105551513
D20S163	STS	UT1705	776	0.79	12858113	35.28	28.91	42.32	12806104	29.764633071119	35.6694979018333	42.8240562351805
D20S56	STS	IP20M6	117	0.62	13008258	35.28	28.91	42.32	12956257	30.1945032254222	36.0021016960568	43.0091527589956
D20S58	STS	IP20M14	128	0.74	13145675	36.26	30.14	42.32	13093674	30.5972404669234	36.3076383449484	43.1925957765449
rs721243	SNP	rs721243	81	0.29	13220601	36.26	30.14	42.89	13168601	30.7581067431892	36.4337042011422	43.2699821418598
rs719628	SNP	rs719628	200	0.36	13262487	36.26	30.14	42.98	13210487	30.832759324779	36.4999405644738	43.3098216770285
rs1812562	SNP	TSC0270448	67	0.09	13374180	36.47	30.53	42.98	13322180	30.8862705857781	36.6137115932983	43.4099853892689
rs932568	SNP	TSC0258951	237	0.41	13403897	36.47	30.53	42.98	13351897	30.8985561478411	36.6291153943301	43.4368677726145
rs1884797	SNP	TSC0900794	205	0.41	13439849	36.47	30.53	42.98	13387849	30.9170004031248	36.64353318154	43.4702035645075
D20S915	STS	AFMA081TH9	719	0.67	13447767	36.47	30.53	42.98	13395723	30.9214215040239	36.6462857097821	43.477626888146
D20S172	STS	AFM211YB8	143	0.69	13600854	36.47	30.53	43.02	13548846	31.0142075245199	36.7126484526445	43.5849445768588
rs1040756	SNP	rs1040756	211	0.44	13652982	36.47	30.53	43.05	13600982	31.0557590362857	36.7440098352164	43.6070782262589
rs204115	SNP	rs204115	229	0.45	14754742	36.47	30.53	43.07	14702742	31.8105909329663	37.2252461915374	44.0756648276281
D20S51	STS	IP20M37	58	0.32	14785402	36.47	30.53	43.07	14733401	31.8196362436968	37.23721962884	44.1107920313298
D20S66	STS	MFD136-2	1108	0.78	15066463	37.17	31.51	43.36	15014462	32.3029890186035	37.8171145794465	44.497689617357
D20S910	STS	AFMA055YG5	166	0.77	15149071	37.91	31.51	44.33	15097052	32.7019899615515	38.0996284647587	44.6471777485063
rs2021914	SNP	TSC0899131	154	0.17	15229486	37.91	31.51	44.33	15177486	33.0690407500179	38.3619736160853	44.7970520376037
rs2021911	SNP	rs2021911	116	0.16	15229947	37.91	31.52	44.33	15177947	33.0710064321284	38.3634166434372	44.7979059907033
D20S152	STS	UT759	610	0.58	15269443	37.91	32.13	44.33	15217274	33.2436514106859	38.4858344654228	44.8732857284432
D20S898	STS	AFMC013XE5	143	0.84	15276213	37.91	32.13	44.33	15224210	33.2741838805269	38.5065490579160	44.886698374746
D20S166	STS	UT1677	664	0.7	15298039	37.91	32.13	44.54	15245756	33.3726183985105	38.5733314354282	44.9299397954559
rs2021764	SNP	rs2021764	272	0.47	15321404	37.91	32.13	44.54	15269404	33.4800179388304	38.6529346553399	44.9757238376686
rs764119	SNP	rs764119	285	0.47	15321706	37.91	32.13	44.54	15269706	33.4814165730239	38.6540054752128	44.9763129935854
D20S852	STS	AFMA224XF1	737	0.85	15427603	38.39	32.95	44.54	15375570	33.9503412635212	39.0031065681492	45.1781193780666
rs747398	SNP	rs747398	212	0.4	15549323	39.11	33.78	44.54	15497323	34.4702922210403	39.3919535739516	45.3992782477659
D20S447	STS	UT247	32	0.62	15571475	39.11	33.78	44.54	15519474	34.5644481238026	39.4612991761987	45.4382808548153
rs466243	SNP	rs466243	212	0.47	15641646	39.11	33.78	44.54	15589646	34.8756053331283	39.6789126252064	45.5595858234803
D20S98	STS	AFM044XB4	808	0.72	15652903	39.12	33.78	45.4	15600874	34.9249029075391	39.7136686068089	45.5794286250177
D20S904	STS	AFM291WE5	494	0.8	15725305	40.18	35.59	45.4	15673304	35.2390449375451	39.9378542751576	45.6947366170529
rs763659	SNP	rs763659	73	0.17	15793045	40.37	35.69	45.4	15741045	35.5681688949607	40.1513884193732	45.7895004778595
rs726207	SNP	rs726207	56	0.27	16014926	40.37	35.69	45.4	15962926	36.4298107776897	40.7742031404803	46.0966552198552
rs775133	SNP	rs775133	282	0.49	16019700	40.37	35.72	45.4	15967700	36.4392660529390	40.7841780952729	46.1045755762699
D20S104	STS	AFM102XA7	491	0.8	16187064	40.37	35.72	45.4	16135052	36.7408064404424	41.0964177617733	46.3658995476407
rs720592	SNP	rs720592	238	0.46	16506369	41.16	35.73	46.36	16454369	37.3780643908068	41.6000508850419	46.854145276879
rs720593	SNP	rs720593	152	0.34	16506405	41.16	35.73	46.36	16454405	37.3781655383741	41.6001107953754	46.8541850923558
rs1105853	SNP	TSC0138746	377	0.4	16593159	41.16	35.73	46.36	16541159	37.5982983965008	41.7482928731406	46.9434786650179
D20S161	STS	UT1674	451	0.66	16622047	41.16	36.61	46.36	16569832	37.6675498607815	41.7927162889699	46.9723741369056
rs1984120	SNP	rs1984120	136	0.2	16622835	41.16	36.61	46.36	16570835	37.6697107539776	41.794029501226	46.9731823183876
rs1885579	SNP	rs1885579	292	0.43	16647555	41.16	36.63	46.36	16595555	37.7374991801298	41.835225702965	46.9985354227463
D20S875	STS	AFMB067XG1	561	0.86	16652263	41.69	37.53	46.53	16600206	37.7504096943015	41.8430716462411	47.0033639994179
rs1885567	SNP	TSC0902455	279	0.5	16655964	41.69	37.53	46.53	16603964	37.7605587624726	41.8492394109109	47.0071597857946
rs1018425	SNP	TSC0221855	178	0.34	16689425	41.69	37.53	46.53	16637425	37.8606356758129	41.9035050042138	47.0376489437134
D20S449	STS	UT251	77	0.62	16755310	41.76	37.64	46.53	16703309	38.0831079377518	42.0145090785109	47.0743504628967
D20S453	STS	D20S453	51	0.59	17019956	41.89	38.04	46.53	16967956	39.0421365578056	42.3782900016896	47.1207685736057
D20S118	STS	AFM260XG5	718	0.8	17029325	42.27	38.67	46.53	16977324	39.0707124484412	42.3889539278487	47.122247988752
rs2010316	SNP	rs2010316	122	0.26	17129082	42.27	38.67	46.53	17077082	39.3555553589148	42.5085210864043	47.1383821597977
rs2010307	SNP	rs2010307	31	0.11	17129161	42.27	38.67	46.53	17077161	39.3557725179764	42.5086325300841	47.1383953485581
D20S114	STS	AFM210VB4	1261	0.8	17256930	42.27	38.67	46.53	17204917	39.7033535227758	42.6956595522253	47.163950218338
rs727472	SNP	rs727472	248	0.49	17312073	42.27	38.67	46.53	17260073	39.8380660033184	42.7819387366826	47.1836165646871
